index	word_a	word_b	label
143	फल	माल्टा	1
144	टंड़िया	परदानशीनी	0
145	कमायचा	बरेली	0
146	संन्यासी	पर्वत	1
147	परीक्षण	रामराज्य	0
148	अंतर्वेग	छप्पय	0
149	पीलू	कबीर	0
150	आबंधन	रुक्मिणी	0
151	चू	मनोहरी	0
152	उकतारू	व्यक्ति	1
153	द्वीप	डोमिनिका	1
154	घाट	पनघट	1
155	गेराँव	सुबह	0
156	अनंतवीर्य	रतनपुरुष	0
157	तोषण	घूका	0
158	सैंधवी	सूर्योदय	0
159	मिठाई	फेनी	1
160	अवस्था	मिलावट	1
161	रामातुलसी	तुलसी	1
162	एकाधिकार	अनुगमन	0
163	रुमन्वान	ऋषि	1
164	ज्ञानी	आत्मज्ञानी	1
165	चाँद	गजारोही	0
166	हसन	ईल	0
167	सिमकार्ड	पाकारि	0
168	आतिशगाह	परमार	0
169	चाँदीपुर	यज्ञमंडप	0
170	शिल्पी	वास्तुकार	1
171	डिग्री	द्रुपदादित्य	0
172	छ	नटमल	0
173	अंगवाचक	करीर	0
174	धंधकी	इंचार्ज	0
175	चीत्कार	वेत्रासुर	0
176	अवस्था	स्फीति	1
177	मटका	मथनिया	1
178	कटहरा	पिंजरा	1
179	अमामा	झूम	0
180	हनोई	राजधानी	1
181	तराजू	औजार	1
182	अधिमित्र	ग्रह	1
183	अवस्था	गोरापन	1
184	इस्पात	लोहा	1
185	पंचतालेश्वर	राग	1
186	सर्बिया	महामंत्री	0
187	कुरुवंशी	चित्रायुध	1
188	अवस्था	गूँगापन	1
189	खेवा	भाग	1
190	तेलमणि	रत्न	1
191	प्रदेश	रखिन	1
192	हलचल	पोटली	0
193	योगी	साधु	1
194	विद्योत्	पनिहारन	0
195	चिंतन	गौरवहीनता	0
196	अख्याति	अवस्था	1
197	पटरानी	सत्या	1
198	तामझाम	सामान	1
199	ऋज्राश्व	औद्योगीकरण	0
200	केंद्र	बौर	0
201	अप्सरा	असिता	1
202	सलाहकार	नवगढ़	0
203	समाजसेवक	भौतिकतावाद	0
204	चंद्रबिंदु	निशान	1
205	महिला	भेड़ीहारिन	1
206	व्यंजन	ध	1
207	अबवाब	स्टाल	0
208	पाई	क्षीरसागर	0
209	ससुरालवासिनी	डौवर	0
210	नाला	वस्तु	1
211	नैरोबी	राजधानी	1
212	अखरोट	अलगनी	0
213	कुसुंब	नद	0
214	चुंबकत्व	मधुमेह	0
215	लखीसराय	ऊँगना	0
216	पक्षी	तुरमती	1
217	वस्तु	दाना	1
218	काम	आलापचारी	1
219	संगतराशी	कार्य	1
220	पदाधिकारी	उपसरपंच	1
221	तामलेट	उपदिशा	0
222	गौंदपंजीरी	बलाक	0
223	ऋषिऋण	धर्मोपदेशक	0
224	कार्डियल	अरण्य	0
225	उजाड़पन	निर्वृक्षीकरण	0
226	पाखंड	काई	0
227	सोनजूही	सीला	1
228	प्रमाथी	राक्षस	1
229	चम्फाई	साफ्टवेअर	0
230	वसीयत	यति	0
231	चातक	उपक	1
232	पिंगला	ओझाई	0
233	चुत्थ	मदुरा	0
234	शह	क्रिया	1
235	संगणन	महाविक्रम	0
236	शोभन	राग	1
237	बैग	थैला	1
238	शहर	केलाँग	1
239	संवाहक	अस्मारा	0
240	युतक	स्नातकोत्तर	0
241	अनुपादक	वस्तु	1
242	मगुरा	युद्धपोत	0
243	आशुलिपिक	शंखचूड़	0
244	कमरा	शयनकक्ष	1
245	आयोजन	कंगना	0
246	शेक्सपियर	उठौनी	0
247	यमस्तोम	कुँआरापन	0
248	अपील	निवेदन	1
249	व्यक्ति	भूरा	1
250	मटराला	अनाज	1
251	मीनकाक्ष	भूप	0
252	गुपचुप	खिलौना	1
253	देवी	त्रिपुरा	1
254	वर्त्तरुक	घोंसला	1
255	राग	सोमराग	1
256	महामंत्री	मंत्री	1
257	काँटी	बिरंजी	1
258	कुट्टा	रसमुंडी	0
259	सुझाव	उक्ति	1
260	नौपरिवहन	क्रिया	1
261	ट्रेक	अनाघात	1
262	करधनी	आभूषण	1
263	मेड़	चंपक	0
264	दीपकमाला	दीपक	1
265	चीता	कलिंगड़ा	0
266	जोड़ाई	ईंटकारी	1
267	आच्छाद	वस्त्रावरण	1
268	मरियम	हेल्पिंग	0
269	राजधानी	टरावा	1
270	दलहन	मोठ	1
271	कुरेभा	जींद	0
272	भंडारी	कैलाशहर	0
273	घाव	दंश	1
274	इन्द्रलोक	हावेरी	0
275	कालास्त्र	अनुभवपूर्णता	0
276	बनफ़्शा	पौधा	1
277	गुल्लक	मुकाम	0
278	सूमो	कुश्ती	1
279	पेड़	नागदौन	1
280	खोल	वीणाप्रसेव	1
281	ट्यूलिप	फूल	1
282	मामी	टैंकर	0
283	अस्सी	इलिनोइस	0
284	जोताँत	मिट्टी	1
285	सेंसर	अँगीठी	0
286	राज्य	सामुद्रिक	0
287	गुलौर	चूल्हा	1
288	सुरमा	नेत्रांजन	1
289	आधा	मान	1
290	देवता	यक्ष	1
291	तासला	चील	0
292	जीभ	पदार्थ	1
293	जंतु	आदिजीव	1
294	बैसाखी	डंडा	1
295	वर्त्तरुक	पारसी	0
296	काम	मार्जन	1
297	बंगालवासी	जपमाला	0
298	काम	पोपलीला	1
299	उपसंहार	अनागम	0
300	फौजदारी	न्यायालय	1
301	जटाजूट	जटा	1
302	गजगाह	ज्येष्ठा	0
303	जीत	सफलता	1
304	अप्रतिरथ	प्यास	0
305	लता	पिठवन	1
306	वनस्पति	बर्रा	1
307	पंचर	उजलाई	0
308	प्रबंध	ठकठौआ	0
309	अठन्नी	सिक्का	1
310	गीत	गुणगान	1
311	अमानी	क्षेत्र	1
312	महिला	प्रौढ़ा	1
313	अष्टमी	शाकाष्टमी	1
314	आखत	निमंत्रण	1
315	काम	घूँघट	1
316	शकरपारा	मिठाई	1
317	अपरांतक	खंडक	0
318	पुष्पशकली	साँप	1
319	भाव	उद्देश्यता	1
320	ऑपरेशन	अभिगम	1
321	टूटना	कमाना	0
322	जावाई	निवासी	1
323	खोंपा	पटिया	0
324	पांडर	निर्गुडीकल्प	0
325	उपन्यास	चराई	0
326	नागकेसर	मणिमाला	0
327	चिह्नन	इलायचा	1
328	शिस्तबाज	व्यक्ति	1
329	अँगूठी	हस्ताभूषण	1
330	सेंध	चाबुक	0
331	ब्रातिस्लावा	राजधानी	1
332	अड़िया	हिस्पानी	0
333	असकन्ना	राजनीतिज्ञ	0
334	आसावरी	स्नेहन	0
335	सार्जनाक्षि	नवनियुक्ति	0
336	बरगद	पेड़	1
337	व्यवसाय	पेन्टिंग	1
338	कनेर	मार्च	0
339	राग	कैरात	1
340	राप्ती	नदी	1
341	पुण्यजनी	लोटना	0
342	पात्र	टब	1
343	असित	माषपर्णी	0
344	कार्यालय	स्थान	1
345	कुरुवंशी	चित्रबाण	1
346	दंगल	नागौर	0
347	बनफ़्शा	पैंतरेबाजी	0
348	ऊ	कैलिफोर्निया	0
349	पत्तल	मटकी	0
350	अनुपज	अनुपलब्धता	1
351	शय्यादान	दान	1
352	स्कंदषष्ठी	छड़ियाल	0
353	अनपकार	क्रिया	1
354	घृणा	मनोभाव	1
355	गदला	छाप	0
356	बीरन	मकबरा	0
357	ज्यूस	देवता	1
358	रागिनी	सरस्वती	1
359	सत्यता	रसवट	0
360	आनंदसम्मोहिता	नायिका	1
361	खादी	पाँवचप्पी	0
362	निवासी	लेसोथी	1
363	अव्यथा	अनुपलब्धता	1
364	वर्णवृत्त	ब्राह्मीवृहती	1
365	मधुमात	भग्नपाद	0
366	पक्षी	रुरुआ	1
367	द्वियुग्मज	कोचीन	0
368	राजधानी	मेलबर्न	1
369	घूँघट	दुर्जय	0
370	आवास	निवास	1
371	सूझ	अंगामी	0
372	अगियारी	काम	1
373	उच्चाटन	अहं	0
374	जौहर	अरिनिपात	0
375	रसायन	ईथर	1
376	पषणचतुर्दशी	दीर्घलोचन	0
377	अनुपलब्धता	अविघ्नता	1
378	अंतःसार	मदार	0
379	मेक्सिकन	भरुच	0
380	पुनर्भू	भूखंड	0
381	शाट	राज़ीनामा	0
382	सिलाई	फ़ैशन	0
383	काजालड्डू	आम	1
384	शहर	सुन्दरगढ़	1
385	क़ब्ज़	रोग	1
386	द्वादशी	श्रवणद्वादशी	1
387	आरोग्यालय	चौढ़ा	0
388	पुकार	वृथारुदन	1
389	विशेषाधिकार	बालंतकाढ़ा	0
390	प्रमाथी	तोती	0
391	अर्थप्रक्रिया	जींद	0
392	तिबाई	उपशीर्षक	0
393	शहर	बाँदा	1
394	भोजनपात्र	बर्तन	1
395	पंचमी	चढ़ावा	0
396	चंद्रबिंब	राग	1
397	गर्जन	परावलंबन	0
398	प्रसौती	महिला	1
399	रायबेल	तारकासुर	0
400	आरक्षण	काम	1
401	असूया	छत्रधर	0
402	सिकहुली	डलिया	1
403	कुआँ	झपिया	0
404	संरचना	वस्तु	1
405	धागा	करबी	0
406	मांसार्बुद	मथाई	0
407	लहँगा	तिकड़मबाजी	0
408	गिरिडीह	शहर	1
409	समय	सुअवसर	1
410	समुद्रतट	विद्युता	0
411	हड्डी	नासास्थि	1
412	ध्वनि	चटखारा	1
413	कुम्मैत	कर्मयोग	0
414	तितलौकी	श्रुति	0
415	कमरा	पटनी	1
416	राक्षस	सहवसु	1
417	व्यक्ति	धमधूसर	1
418	बोध	शास्त्र	1
419	तितली	अगवार	0
420	राजधानी	इंफाल	1
421	आग	आहवनीय	1
422	फूलदान	गद्दी	0
423	अप्सरा	सोमा	1
424	चौरंगीनाथ	हठयोगी	1
425	माहेंद्रवाणी	बिल्लीलोटन	0
426	यक्षिणी	कुंभीनासी	1
427	जीव	प्रदायक	1
428	खरहरा	कुलबुलाहट	0
429	सम्राज्ञी	कोझीकोड	0
430	कबाड़िया	कामेंग	0
431	भाग	गण	1
432	फूलगोभी	सब्जी	1
433	पोलक	नागदंती	0
434	हिमनदी	अधर	0
435	मनोभाव	भ्रम	1
436	अवस्था	विस्तार	1
437	निशाना	गणेशोत्सव	0
438	विधेयक	प्रस्ताव	1
439	तरबालिका	टिकटिक	0
440	पूर्ति	अर्थापूर्ति	1
441	कृतघ्नता	अकरा	0
442	राक्षस	वल्वल	1
443	बरबडोसी	निवासी	1
444	घेंघा	छतगीर	0
445	डिग्रीधारी	व्यक्ति	1
446	चौबंसा	वर्णवृत्त	1
447	मुस्कान	फोनोग्राफ़	0
448	अहिक्षेत्र	पांचाल	1
449	जलयान	जहाज़	1
450	संघाटी	आढ़त	0
451	राक्षस	महाध्वनि	1
452	द्वीप	दमन	1
453	अपकर्षण	प्राणरोध	0
454	कपड़ा	गिलहरा	1
455	थल	खापट	1
456	अजगंधा	दर्राज	0
457	गुलफानूस	पेड़	1
458	वादक	संगतिया	1
459	मशीनगन	थूहर	0
460	नौका	पनसिका	0
461	टाँग	दाँव	1
462	धारणा	गण	1
463	इंद्रलुप्त	छागल	0
464	जलोढ़	सज्जीबूटी	0
465	कुंडभेदी	दुलारी	0
466	धोबिन	विहरण	0
467	मउरी	सोलकढ़ी	0
468	अनभ्यास	कंकालास्त्र	0
469	जंजीर	उपवर्ग	0
470	नन्दोई	नौका	0
471	आविद्ध	आवर्तन	0
472	निवासी	इतालवी	1
473	हँड़िया	जोवाई	0
474	व्यक्ति	योद्धा	1
475	पालक	दुर्मिलका	0
476	शराब	फेनी	1
477	पाठा	मवेशी	1
478	साध्यता	रील	0
479	षड्दर्शनी	व्यक्ति	1
480	सौराष्ट्र	नामकरण	0
481	शहर	कोट्टायम	1
482	साँभर	नमक	1
483	सुडौलता	गुटरगूँ	0
484	विष्णु	अनंतदेव	1
485	आशा	मनोभाव	1
486	तौल	नार्मर	0
487	जुबली	डिंगसा	0
488	यज्ञपशु	बलिपशु	1
489	उघटा	पिंगला	0
490	पेट	चोरपेट	1
491	उद्ग्रहण	वसूली	1
492	पंजाबी	निवासी	1
493	नाली	नाबदान	1
494	भुलक्कड़	गाथा	0
495	वादक	नकारची	1
496	इकलड़ा	जलाशय	0
497	क्रिया	पिसाई	1
498	वेश्यागमन	नस्ता	0
499	नियुक्ति	सौरवर्ष	0
500	नरमा	झाड़	1
501	जालबंद	कालीन	1
502	स्पर्श	लक्षण	1
503	खजूरछड़ी	गुलाबख़ास	0
504	पँवरिया	सम	0
505	परोसना	फिनाइल	0
506	सोनुली	व्यवहारवाद	0
507	झुग्गीवासी	गुजरी	0
508	बरसोदिया	नौकर	1
509	धूना	निंदा	0
510	पांडुकंबल	सुवर्ण	0
511	मुकरी	काव्य	1
512	मोतिएदाम	विषाद	0
513	स्वाँग	शतक	0
514	अनर्थ	प्यासा	0
515	उपसचिव	असंग	0
516	मिसीसिपी	नदी	1
517	रोवनहार	स्वजन	1
518	तपोड़ी	चटनी	0
519	दिव्यचक्षु	व्यक्ति	1
520	क्षिप्रा	नदी	1
521	बक्का	पीठिका	0
522	बेरोज़गारी	अवस्था	1
523	नाग	संवृत्त	1
524	लक्षणा	सारोपा	1
525	रक्तविस्फोटक	रोग	1
526	अकार	मात्रा	1
527	संगमूसा	घुंडी	0
528	ढुलवाई	ढलका	0
529	बागेसरी	ठकठौआ	0
530	मोहेला	गीत	1
531	भावसबलता	डभका	0
532	मस्तूल	लघुता	0
533	अनुतोषण	पालंक	0
534	साठी	धान	1
535	सर्विस	आघात	1
536	विश्वदेव	देवता	1
537	भूमिपूजन	द्युतान	0
538	नागा	क्रिया	1
539	समन्वयक	व्यक्ति	1
540	गुलप्यादा	गुलाब	1
541	गुण्य	अंक	1
542	सुव्रतनाथ	सौभरि	0
543	अनसूया	किरन	0
544	अभिघात	बल्ला	0
545	कसूती	ब्राजीलियन	0
546	महिला	अभिसारिणी	1
547	न्यायालय	इश्कपेचाँ	0
548	नग्नता	चावरिक	0
549	टैंक	पोखरी	0
550	पियरी	कपड़ा	1
551	कोल्लम	चेबुला	0
552	मछली	हाँगर	1
553	जीव	भ्रूण	1
554	संवातन	बिल्ली	0
555	मुर्गकेश	संवृत	0
556	व्यक्ति	आलसी	1
557	भीड़	अखाड़ा	1
558	निवासी	गाबाई	1
559	किन्नर	उग्रह	0
560	कुरुवंशी	कनकध्वज	1
561	चिन्सुराह	शहर	1
562	ग्राफ	अनुपालन	0
563	पहेली	अनुत्पादन	0
564	नक्षत्र	रेवती	1
565	हत्या	तंदूरी	0
566	बेरोज़गार	एनिमा	0
567	कोरिया	रत्नाकर	0
568	संपत्ति	नांठ	1
569	ताड़	सिंहलास्थान	1
570	प्रकार	आंगिक	1
571	देवदाली	अभिवादन	0
572	नाभादास	कवि	1
573	औजार	अस्त्र	1
574	जोगौता	आजमाइश	0
575	भभूत	राख	1
576	पोनी	भीरा	0
577	पटपट	ध्वनि	1
578	घुंघची	औदुंबर	0
579	गारा	सिंधवी	0
580	कँसहँड़ा	खंभा	0
581	निवासी	स्लोवेनियाई	1
582	सूचना	अधिसूचना	1
583	कला	अभिनय	1
584	इद्दत	ढारा	0
585	मालिश	काम	1
586	राक्षस	मुर	1
587	अंबुज	दरेस	0
588	नाट्योक्ति	बैंककर्मी	0
589	यावनाल	लिथुनियाई	0
590	पच्ची	सेमाडोह	0
591	शहर	भवानीपटना	1
592	घोंसला	आक्सीजन	0
593	समानाधिकरण	अवीचि	0
594	तमाशा	धुरंधर	0
595	धगरिन	साहित्यकार	0
596	कारलोटा	आम	1
597	तिथि	दशमी	1
598	भैंसवार	चरवाहा	1
599	ऐलिफेन्टा	नासास्थि	0
600	वाच्यार्थ	मकवानपुर	0
601	नतद्रुम	अतिसूक्ष्मदर्शी	0
602	पर्यटन	कार्य	1
603	धनुष	षट्ज्य	1
604	न्यौछावरी	झील	0
605	महाचक्र	कुसुमाकर	0
606	देश	बगेड़ी	0
607	जूपिटर	कौमार्य	0
608	किनारा	अपांग	1
609	षट्राग	समूह	1
610	मोतिया	फूल	1
611	अनुकूल	काव्यालंकार	1
612	जिन	अभिजन	0
613	दल	चैंपियन	1
614	आँवला	महाबलेश्वर	0
615	दलन	क्रिया	1
616	युक्तिपूर्णता	योग्यता	1
617	कोपलता	रिश्तेदारी	0
618	आचमनी	अभिसरण	0
619	मांडू	ड्राम	0
620	दीपकमाला	गोलीबारी	0
621	उदय	महाप्रभा	0
622	चंद्रशाला	कमरा	1
623	बहनोई	रिश्तेदार	1
624	कुली	अभ्यासकर्ता	0
625	धनतहिया	सेलम	0
626	शब्द	उपाधि	1
627	बरी	घास	1
628	क्राथ	पेड़ी	0
629	निमोनिया	बुखार	1
630	औजार	प्रतिसारण	1
631	रोग	सूजाक	1
632	आगरा	युवती	0
633	वितंडा	काम	1
634	आडंबर	नाबदान	0
635	सिंधुड़ा	परस्परता	0
636	अभया	राष्ट्रवादी	0
637	शहरी	दावणगेरे	0
638	टाप	ध्वनि	1
639	वस्तु	गोला	1
640	गांधार	कोरुना	0
641	व्रत	सुनामद्वादशी	1
642	पेड़	कोकम	1
643	पक्षी	बगेड़ी	1
644	नागपुरी	बालशशि	0
645	रासलीला	थकान	0
646	मित्रज्ञ	राक्षस	1
647	जूल	सुधार	0
648	शूटिंग	काम	1
649	तुर्कमेन	नीम	0
650	भूविज्ञानी	नवतारा	0
651	घुड़सवार	गोलमुँहाँ	0
652	तुलसी	फणिजा	1
653	पाखंडी	व्यक्ति	1
654	द्रूज़	शाखा	1
655	अमधुर	तित्तिरि	0
656	काम	शिलान्यास	1
657	परिक्रमा	अंतर्विवाह	0
658	कर्णाभूषण	कुड़ी	1
659	गुलबर्ग	शहर	1
660	पलीता	ज्ञ	0
661	रद्दी	रोकथाम	0
662	स्थान	शांतिनिकेतन	1
663	पुनर्निवाचन	देनदारी	0
664	आसन	चरचराहट	0
665	डफ	प्रतिप्रभ	0
666	धुरंधर	राक्षस	1
667	क्रिया	बढ़ोत्तरी	1
668	अंतर्मृत	बच्चा	1
669	नवाबज़ादी	रायसेन	0
670	करमेल	प्रभावहीनता	0
671	तुंगारि	खूँटा	0
672	ल्हासा	राजधानी	1
673	राक्षस	विद्युज्जिह्व	1
674	यंत्र	चाँपाकल	1
675	दूनसरिस	सिरस	1
676	लैटिन	भाषा	1
677	पेश्यार्ति	भावोदय	0
678	नतोहू	जाफराबादी	0
679	पेड़	भ्रमरच्छली	1
680	संगीत	काम	1
681	काम	आराकशी	1
682	अटारी	क्षेत्र	1
683	गजगा	आभूषण	1
684	नंदन	वर्णवृत्त	1
685	सूर्यदेव	बोलिंग	0
686	अलिंग	अनुपलब्धता	1
687	बनारसी	निवासी	1
688	शोभा	सुषमा	1
689	खिलाड़ी	फुटबालर	1
690	मंड्या	चेष्टा	0
691	कढ़ी	तरकारी	1
692	धर्म	उपकार	1
693	जुगनू	कंठाभूषण	1
694	कवक	वनस्पति	1
695	ऋषि	देवर्षि	1
696	विपापा	मृतसागर	0
697	कार्टून	कृति	1
698	सूबेदारी	ठप्पा	0
699	निवासी	बोसनियाई	1
700	प्रश्नोत्तर	अंतःपुरप्रचार	0
701	पुरुष	कड़वाहट	0
702	सूरजमुखी	बहरीन	0
703	काना	अमत्सर	0
704	अष्टी	रागिनी	1
705	हिंदी	भाषा	1
706	अतिशयोक्ति	बलियारा	0
707	राजा	धृतराष्ट्र	1
708	महावस्त्र	धमकी	0
709	गोरखइमली	अन्नभाग	0
710	अंतर्विकार	ट्राउट	0
711	दिहाड़ीदार	अलगोजा	0
712	प्रतीक्षा	मनोभाव	1
713	मृत्यु	योगनिद्रा	1
714	अफ्रीकी	निवासी	1
715	तंदूर	तृणकेसर	0
716	गोत्रकार	शर्णचापिलि	1
717	पक्षी	सोनहार	1
718	मंत्री	भभूत	0
719	उपाय	बंधेज	1
720	परात्प्रिय	भैरवी	0
721	मेनका	लेज़िम	0
722	कुश्ती	कमी	0
723	निकास	पनातिन	0
724	सेरछिप	सूत्रपात	0
725	राँपी	बृहत्तर	0
726	नरसिंहज्वर	बुखार	1
727	समूह	नवरत्न	1
728	चाकट	आयस	0
729	व्यक्ति	वीतहव्य	1
730	यिंगकियोंग	धूमकेतु	0
731	राजकर्मचारी	सात्विक	0
732	पत्रिका	नियतकालिक	1
733	हस्त	अवकर्षण	0
734	ब्रह्मचारी	व्यक्ति	1
735	मलय	क्लोरीन	0
736	थैली	बटुआ	1
737	आवाज़	फुसफुसाहट	1
738	शहर	अनंतपुर	1
739	उटंगन	पौधा	1
740	व्यवहार	अशिष्टाचार	1
741	पाँखी	भूसा	1
742	संस्थान	बॉलीवुड	1
743	ऋण	तक़ावी	1
744	बिलंबी	समधिन	0
745	आइसलैंड	सहस्राब्दी	0
746	पेड़	मुचुकुंद	1
747	पक्षी	बगुला	1
748	मलप्पुरम	स्वाज़ी	0
749	सुनाम	चमसी	0
750	अजगलिका	हिरनखुरी	0
751	चंडीगढ़	प्रदेश	1
752	भवँलिया	ग्रेनाइट	0
753	खटाई	चूक	1
754	करुणी	पौधा	1
755	औजार	पहलनी	1
756	जुहु	पैंसठवाँ	0
757	कपड़ा	उपरना	1
758	झाड़	मुक्तापात	1
759	रंदा	तपेदिक	0
760	व्यक्ति	लुटवैया	1
761	चोरपेट	पेट	1
762	कतरन	जनक	0
763	पात्र	सूत्रधार	1
764	विमान	चुनौटी	0
765	भलुनी	भालू	1
766	ग्राहक	अतिथि	1
767	सप्तपर्ण	मिठाई	1
768	सेवड़ा	बहिर्लापिका	0
769	दंडधर	तिल्ली	0
770	अंबाड़ी	अन्नदोष	0
771	पौधा	आलू	1
772	प्रपंचन	काम	1
773	केका	ओला	0
774	राजावर्त्त	परामर्श	0
775	इलाचा	कपड़ा	1
776	विदाई	आखत	1
777	देहांतर	घटा	0
778	असात्म्य	क़ब्रिस्तान	0
779	अलविदा	शुक्रवार	1
780	बरतुस	उपांग	0
781	सगुनौती	अपशब्द	0
782	नेकदिल	सज्जन	1
783	लूला	दिव्य	0
784	ज्वार	धूपदान	0
785	मकुआ	अन्नामलाई	0
786	पारिश्रमिक	मजदूरी	1
787	रामदास	गुरु	1
788	वाममार्गी	हंस	0
789	प्रतिदान	लौंदा	0
790	प्रवेशिका	पत्र	1
791	आश्चर्य	मनोभाव	1
792	शोभनी	जरीबकश	0
793	शहर	सीवान	1
794	अंजलि	पुष्पांजलि	1
795	वोखा	शहर	1
796	तर्क	बात	1
797	पालित्य	नागपुरी	0
798	रोशनदान	छेद	1
799	कैरात	राग	1
800	सुवा	राजधानी	1
801	भोंपा	साधन	1
802	आदमी	उपनेता	0
803	ठगविद्या	बंदर	0
804	लिलाही	परी	0
805	अवस्था	योगज	1
806	गाय	निवान्या	1
807	दंगा	रोटिहा	0
808	म्यान	गाड़ी	0
809	बाँगर	धर्ममाता	0
810	शिवपुराण	नुआपाड़ा	0
811	वर्तनी	क्रम	1
812	बिंदी	बुँदकी	1
813	बीच	रक्षोहा	0
814	काट	भाग	1
815	अभावप्रमाण	राज्यपाल	0
816	अविकार	युयुक्खुर	0
817	अंडग्रंथि	अचल	0
