index	word_a	word_b	label
141	కాఫీగింజలు	ఫ్యాంటు	0
142	అసత్యం	దుర్గుణం	1
143	మింగటం	ఇంద్రియం	0
144	వ్యక్తి	పట్టణవాసి	1
145	నివాసి	ఇరాకియన్లు	1
146	యంత్రము	రాట్నం	1
147	పారితోషకం	వేతనం	1
148	వ్యవహారం	అర్ధవృత్తం	0
149	స్థానము	నీడ	1
150	పని	చెల్లించడము	1
151	దేశబహిష్కరణ	కూడిక	0
152	దోపిడీ	కొల్లగొట్టుట	1
153	వెయ్యి	స్థానం	1
154	త్రీవేణీసంగమం	రూపొందించడం	0
155	డేగా	పక్షి	1
156	శుక్లపక్షం	బొగ్గు	0
157	బీరు	తువ్వాలు	0
158	వ్యక్తి	కర్రసాముచేసేవారు	1
159	ఆస్థానం	స్థలం	1
160	రేదాస్	మిశ్రమపదార్థం	0
161	పని	సంస్కారం	1
162	సలహాదారుడు	ఆర్థికసలహాదారు	1
163	గొఱ్రె	గొర్రె	1
164	భూమి	నదితీరభూమి	1
165	తెల్లవాడు	నడవడిక	0
166	నివాసి	బెంగాలులు	1
167	వివాదం	దుర్గుణం	1
168	రోజు	గడువు	1
169	క్షణికం	గుడి	0
170	సంపన్నత	స్థితి	1
171	కృపలేనివాడు	చీమిడి	0
172	అమ్మగారు	సంభోధించుట	1
173	పెద్దకీరకాయ	శిలారసజిగురు	0
174	పిలుచు	దీపమాల	0
175	స్థితి	సంతులనం	1
176	స్థితి	మృదత్వం	1
177	బాతు	రాజహంస	1
178	పరామర్శ	జిల్లా	0
179	పెద్దబోను	మందలించుట	0
180	చుక్క	అరుంధతి	1
181	పనిచేయు	దుఃఖస్థితి	0
182	మొదటి	పక్షవాతము	0
183	పూరబీ	దాద్రా	1
184	ఆందోళనము	ఆంతకట్టు	0
185	ఋతువు	వసంతఋతువు	1
186	మహారాణి	పరిపాలన	1
187	మలుపు	బనారసి	0
188	లక్షణం	స్పర్శ	1
189	హస్తానక్షత్రం	నక్షత్రరాశి	1
190	మనోభావన	ప్రశంస	1
191	దొంగామె	కాముకుడైన	0
192	మంత్రి	ముఖ్యమంత్రి	1
193	చెట్టు	మర్రిచెట్టు	1
194	లఖేరా	అల్లుడు	0
195	శరీరభాగాలు	అవయవం	1
196	మొక్క	సింధూరవృక్షం	1
197	మైనపువత్తి	లాంతరు	1
198	శ్రీమాన్	రంపం	0
199	ఉపవాసం	సమ్మె	1
200	సంకీర్తన	ముకరీ	0
201	వ్యక్తి	నిరాశవాది	1
202	కుంబాసనం	మాట	0
203	యువరాజపట్టాభిషేకం	అజ్ఞానాంధకారం	0
204	శాస్త్రజ్ఞుడు	భూవిజ్ఞానం	1
205	అపోహ	మాట	1
206	పురుగు	చెక్కపురుగులు	1
207	రూపం	కోటికోట్లు	0
208	ఆసియాదేశము	భారతదేశము	1
209	బ్రహ్మముహూర్తం	నగలపెట్టె	0
210	శవం	లక్షణం	1
211	నక్షత్రం	పూర్వభాద్రపద	1
212	వానదేవుడు	తబలా	0
213	పిరుదు	విమానాశ్రయం	0
214	చంద్రవంశం	కరుగు	0
215	మనసులోనికోపం	వక్త	0
216	దేవేంద్రుడు	కంచె	0
217	జ్యేష్ఠత్వం	దేవతాపుష్పం	0
218	యంత్రం	యంత్రము	1
219	తొంభైఒకటి	లక్కగాజులు	0
220	అనసూయ	కొత్తిమీర	0
221	మేలుజాతిమేక	సుథనీ	0
222	గారడీ	రానున్న	0
223	ఇచ్చుట	దానం	1
224	దుగధుకుపికా	కాలు	0
225	పరలోకం	బ్రహాండం	0
226	తాకట్టుపత్రం	కత్తి	0
227	దరఖాస్తుదారుడు	గురునానక్	0
228	పఠాను	పఠానొటా	1
229	అశ్వారోహి	టేకుచెట్టు	0
230	క్యూబ్	విషము	0
231	మొలక	ప్రత్తి	1
232	లంచం	పనికూలీ	0
233	మహిళ	వృద్ధురాలు	1
234	పోతియో	ఫలాహారము	0
235	సామర్థ్యము	యోగ్యత	1
236	ఆదివాసీ	పని	1
237	దినం	వ్యాపారం	0
238	కర్ణాభరణాలు	తిరుగుమరుగులు	0
239	జననాంగం	అవయవం	1
240	బీరకాయ	సాంప్రదాయాలు	0
241	పెరడు	ఆవరణం	1
242	రెండోజన్మ	జన్మ	1
243	పోలిక	సంబంధము	1
244	అణా	నాణెం	1
245	గంజి	ఆహారపదార్థం	1
246	సూచన	తెలుపు	1
247	అటక	నర్సు	0
248	పరలోకగతి	ఒంటరి	0
249	పోప్‍లీలా	కీరదోస	0
250	ఏనుగుసాంకెళ్లు	కుక్కర్	0
251	పురుగు	ముహుపుచీ	1
252	అలుకుకూలీ	ముఖం	0
253	బొంత	ప్రతిసంవత్సరం	0
254	సామాగ్ర్రిలు	వాద్యకుంజీ	1
255	బిధులీ	పిల్లనగ్రోవి	1
256	నిరంకుశత్వం	మహాదానం	0
257	భార్య	ధర్మపత్ని	1
258	పునరావృత్తము	మననము	1
259	మధ్యవేలు	వేలు	1
260	పిలకియా	దంతక్షయవ్యాధి	0
261	అగ్నిగుండం	మహానగరం	0
262	కాబూలీయులు	మధురవ్యం	0
263	నిగాలీ	హూక్కాగొట్టం	1
264	పని	స్థాపన	1
265	కంఠ్యం	ఖరుడు	0
266	వాక్యాలంకారం	ముక్కెర	0
267	గడువు	నెల	1
268	ఇంటికప్పు	పోతపోయబడినఇంటిపైకప్పు	1
269	పపహా	ఫ్రాక్చర్	0
270	కరిగిపోవడం	దీర్ఘస్వరం	0
271	మాంసం	గోల్	0
272	మందు	మకునీ	0
273	అభ్యర్థి	దరఖాస్తుదారుడు	1
274	డబ్బ	దీపారాధన	1
275	గమ్ము	తినడం	0
276	గొలుసులు	జలం	0
277	ముద్రణకూలి	షిల్లాంగు	0
278	స్థానము	మార్జిను	1
279	శిల్పకారుడు	నీలుడు	1
280	కథ	కిళ్ళీవాడు	0
281	మొక్క	మెట్టతామర	1
282	స్థితి	నీలం	1
283	మొక్క	విషపుమొక్కలు	1
284	మేడపైగది	వయోలిన్	0
285	కుచేవాడు	సభ్యత	0
286	నృజాతి	ప్రలోభం	0
287	మృగతృష్ణ	పోటీదారుడు	0
288	విడిపించు	బేరం	0
289	సిర్సియమ్	మొక్క	1
290	నాస్తికుడు	పౌర్ణమి	0
291	మిట్టీ	మొన్నటిక్రితంరోజు	0
292	ఉపరితలము	చిరునాలుక	1
293	అద్దకం	పాత్ర	1
294	అవిధేయత	ఎగుమతిదారు	0
295	చెడ్డవాడు	శకుని	1
296	లేతపచ్చిక	కూసలగడ్డి	1
297	ఆయుధం	వల	1
298	కాటుక	కాటుక	1
299	అరిష్టం	చిహ్నం	1
300	తగినవిధము	వాక్చాతుర్యం	0
301	బ్రహ్మర్షి	కృపాచార్యుడు	1
302	కాపలా	గస్తీ	1
303	సరయూపారీ	పోషణ	0
304	బిస్కట్టు	గోండుజాతి	0
305	మంచు	ఫలితం	0
306	అరుంధతి	యాగం	0
307	అవిసెచెట్టు	మొక్క	1
308	ఆయుధం	వ్యవసాయఉపకరణ	1
309	ఖండం	యోగ్యత	0
310	అండా	చెక్కదిమ్మె	0
311	నిరంకుశం	నిర్ణయం	0
312	పురాణక్రియ	మహాభారతం	1
313	కోశాధికారి	అంబారి	0
314	మొక్కజొన్నగడ్డి	పాదరసం	0
315	కుంకుడుకాయ	వృక్షారోపణ	0
316	భక్తుడు	దేశభక్తి	1
317	దీపావళి	గనేరియా	0
318	పారసీకులు	తొండం	0
319	కన్నుకొన	శిశ్టాచారం	0
320	పదవిపేరు	ఉపమానాలంకారం	0
321	కౌగిలించు	కౌగిలించుట	1
322	ఆంగ్లేయులు	కుర్చోబెట్టడం	0
323	దోషనిర్ధారణ	నిర్ణయం	1
324	ఘటణ	ప్రకృతివైపరీత్యం	1
325	జ్వరం	రోగం	1
326	పండుగ	తదియ	1
327	దట్టము	స్థితి	1
328	మార్పు	అంతము	1
329	గర్జన	ధ్వని	1
330	శరీరభాగాలు	గడ్డం	1
331	చెడ్డపని	అవినీతి	1
332	ఇష్టములేని	అయిష్టం	1
333	పిల్లలపరుపు	హోలి	0
334	బ్యూరో	బర్ఫి	0
335	నీటిపక్షి	హంస	1
336	పసుపు	పసుపు	1
337	దుస్తులు	శాటిన్	1
338	కురుపు	చర్మవ్యాధి	1
339	సూర్యోదయం	ఆత్మవిశ్వాసము	0
340	క్షేత్రం	ఖగోలక్షేత్రం	1
341	తెలియనితప్పు	కాటరాక్ట్	0
342	అనుభూతి	జ్ఞానం	1
343	కదిలేబొమ్మ	మహామూర్ఖుడు	0
344	ప్రార్ధన	మొక్కుబడి	1
345	పంట	ఖరీఫ్‍పంట	1
346	ఊదుడువాయిద్యం	శంఖం	1
347	రక్షణకవచం	కవచం	1
348	ముగ్గు	ఇనుపకుంపటి	0
349	నీలకంఠి	మూత్రపిండాలు	0
350	వికాసం	పని	1
351	సమయము	ఆపదకాలము	1
352	సంభోధించుట	మహరీ	1
353	ఆవు	పాలిచ్చేఆవు	1
354	గోల	శబ్ధం	1
355	ఊహాప్రాణి	మత్స్యకన్య	1
356	రహస్యము	అతుకువేయుట	0
357	అక్షింతలు	వెక్కిళ్ళు	0
358	మిఠాయి	ఆహారపదార్థం	1
359	జైనధర్మం	శిథిలం	0
360	ముసుగు	డేరా	1
361	వడగళ్ళు	మంచు	1
362	ఆయుధం	కొక్కెం	1
363	రాష్ట్రం	మహారాష్ట్ర	1
364	మోకు	పరపురుషుడు	0
365	సుత్తి	చక్రవర్తి	0
366	కౌరవులు	సంతతి	1
367	రోగం	చుండ్రు	1
368	అల్లుడు	అనుమతి	0
369	శ్రేణి	సిబ్బంది	1
370	స్థితి	నాటకీయత	1
371	ఖనిజాధికారి	సుసరి	0
372	సంస్థ	సమూహం	1
373	అణువు	ఇంజనీరింగ్	0
374	ఉన్నది	అవ్యవస్థ	0
375	వెల	పిట్ట	0
376	జంతువు	జీవి	1
377	అంచు	మంచంకాలిభాగం	1
378	డంకాధ్వని	నిఘంటుకారుడు	0
379	స్థితి	ఏకాగ్రత	1
380	పటము	నుదురు	0
381	స్త్రీలింగం	దోషనిర్ధారణ	0
382	బలహీనత	స్థితి	1
383	కవి	పాటలరచయిత	1
384	బేరము	ఋజువు	0
385	బండి	ట్రాక్టరు	1
386	బట్టలు	దుస్తులు	1
387	పరిశుద్ధస్థలం	అమ్మటం	0
388	సాధన	బోజా	0
389	ఆశాఢమాసం	త్రోసివేయు	0
390	జమాబంధీపుస్తకం	ప్రేగు	0
391	చిన్నబలెం	కావర్	1
392	కొలతపాత్ర	ఒంటెపిల్లలు	0
393	బ్రహ్మీమొక్క	యోధుడు	0
394	నాట్యశాస్త్రము	శాస్త్రము	1
395	చెద	పురుగు	1
396	కాపీకొట్టుట	ఇరసాలు	0
397	బ్రాకెట్	ఉన్నివస్త్రాలు	0
398	గౌండురాగం	రాగాలు	1
399	ప్రతిచర్య	చివర	0
400	గవర్నర్	యువరాజపట్టాభిషేకం	0
401	తగరం	కాళిదాసు	0
402	చుక్క	తిరిగివచ్చు	0
403	మనోభావన	గర్వహీనం	1
404	ప్రవాసీయులు	అందవికారం	0
405	స్కంధమాత	దుర్గ	1
406	సమ్మేళనసభ	పిలకియా	0
407	జీవాణువు	ప్రత్తిగింజ	0
408	వినసొంపు	మదనరాగం	0
409	పారిపోవడం	ఇంధనం	0
410	పంటలోభాగం	బాణం	0
411	పని	సమర్పించుట	1
412	గీటురాయి	ఆలోచనాశక్తి	0
413	రాణి	లక్ష్మీబాయీ	1
414	ఫార్మసీ	పిండము	0
415	పని	అహింస	1
416	ఉద్యోగస్తుడు	వ్యసాయకూలి	0
417	మొక్క	ప్పిరమింటు	1
418	మిశ్రరాగం	అనుస్మరణ	0
419	ఎద్దు	కుంటిఎద్దు	1
420	విత్తనం	నల్లజీలకర్ర	1
421	సుయోగ్యత	అర్హత	1
422	సమర్థించేవాడు	నక్సలైటు	1
423	కమలము	పూలు	1
424	దృతరాష్టుడు	ఛత్రము	0
425	కాలనాగు	గద	0
426	సంహారము	కొట్లాట	0
427	నింబరియా	పనిదొంగతనం	0
428	ప్రాంతం	గాంధారరాగం	1
429	జ్ఞానం	పూర్ణజ్ఞానం	1
430	చిత్రవర్ణం	అకృతి	1
431	రాణి	యువరాణి	1
432	సిద్థాంతం	ఆధ్యాత్మికవాదం	1
433	శ్రమించని	ఎర్రమన్ను	0
434	పొసగనిది	మూలిక	0
435	చెట్టు	తుమ్మచెట్టు	1
436	ఎనిమిది	సంఖ్య	1
437	చక్రం	భారతీయత	0
438	వశీకరణ	బంగాళాదొంపబజ్జీ	0
439	కోసుగడ్డ	అనిర్వచితం	0
440	తయారుచేయు	పరిశీలించు	1
441	చిన్నప్రేగులు	ప్రేగు	1
442	సోంగ	విశిష్టమైన	0
443	దమన్	పొడి	0
444	పూలు	సుగంధపురంగు	1
445	నృత్యము	కూచిపూడి	1
446	ఏకాభిప్రాయం	మధుమేహం	0
447	మల్లెతీగలు	తీగ	1
448	సూక్తులు	అరెస్టుచేయడం	0
449	పీతాంబరం	దుస్తులు	1
450	కొలత	మిట్టీ	1
451	ఆతురతగల	ధైర్యహీనమైన	1
452	వ్యవస్థ	పద్దెనిమిది	0
453	పుట్టుమచ్చ	విత్తనం	1
454	కొయ్యపని	కళ	1
455	సందర్భం	దూడ	0
456	హతం	పంచ్	0
457	రతిబంధం	ఉత్సాహం	1
458	విమర్శించుట	వ్రాత	1
459	మద్దెలు	మృదంగవాద్యం	1
460	ఆవార్రపశువుల	క్షమాయాచన	0
461	పూజారి	వ్యక్తి	1
462	భక్తి	ఆరాధన	1
463	జంతువు	స్వేదజీవులు	1
464	పని	మద్యపానము	1
465	అస్త్రం	పిస్తోలు	1
466	ముడిసరుకు	సామాను	1
467	ధూళం	నవరత్నాలమాల	0
468	చెఱువు	సరస్సు	1
469	ఆవిరిస్నానం	అంగీకారం	0
470	లోతు	హద్దు	1
471	వరశిఖుడు	రాక్షసులు	1
472	జడ	వెంట్రుకలసమూహం	1
473	నూలుగుడ్డ	దుస్తులు	1
474	పితృపక్షం	కృష్ణపక్షం	1
475	దుఃఖస్థితి	దివాళాతీసినవాడు	1
476	బూతద్దం	గాజు	1
477	పూత	రససింధూరం	0
478	సుత్తి	రకం	0
479	కోరిక	ముక్తి	1
480	దూళం	గానుగరోకలి	1
481	యువతి	మహిళ	1
482	రక్తకణం	కణం	1
483	మసాలా	మాంజా	1
484	రాగాలు	బంగాలికారాగం	1
485	పూజాసామగ్రి	అగరబత్తి	1
486	మరువంమొక్క	చిన్నపుండు	0
487	సంబంధకారకం	కేసువిచారణ	0
488	ఇల్లు	అతిధిగృహం	1
489	ఎర	మేత	1
490	మిరుమిట్లు	పెంచుట	0
491	అలికిడి	శబ్ధం	1
492	పని	ఎనిమా	1
493	బృందము	అధికారవరం	1
494	అధికం	ఆనందతీరం	1
495	గానుగపిండి	శాస్త్రవేత్త	0
496	బదిలి	బఠాణీలకిచ్చిడి	0
497	ఫులకా	మగధి	0
498	లీనమైన	స్టీలు	0
499	దొంగామె	మహిళ	1
500	దూడబొమ్మ	కుండ	0
501	పాదు	కాలింజర్	0
502	పని	యంత్రీకరణ	1
503	గ్రహఫలం	ప్రయాణం	0
504	పాత్ర	ద్వీపం	1
505	సామర్ధ్యం	స్థానం	0
506	రేవతీ	నక్షత్రరాశి	1
507	ఏడవతరగతి	వలసవచ్చినట్టిరాజ్యాలు	0
508	దీర్ఘస్వరం	కళాకృతి	0
509	మారడం	అరవైతొమ్మిది	0
510	మతము	క్రైస్తువులు	1
511	నక్షత్రరాశి	జ్యేష్ఠ	1
512	తరోతా	తువ్వాలు	0
513	పోస్టుకవరు	వేదిక	0
514	అంకితభావం	నమ్మకం	1
515	పరిశోధనాకర్త	మనోహరం	0
516	అల్పసంఖ్యాకవర్గం	యోగసాధకురాలు	0
517	ఆధారం	లోహకషాయం	0
518	మోతాదు	గుప్పెడు	1
519	మనోభావన	భావం	1
520	ప్రణాళిక	కుట్ర	1
521	విందు	పానీపూరీ	0
522	గొంతువాపువ్యాధి	విసర్గ	0
523	ఆదివారం	వృద్దప్యం	0
524	ముడుపు	సప్తముష్టికాలు	0
525	ప్రియురాలు	మహిళ	1
526	సతపుతియా	బీరకాయ	1
527	పెరుగుపచ్చడి	ఆహారపదార్థం	1
528	రాట్నం	అవినీతి	0
529	ఆయా	ఒరిస్సా	0
530	పంటాభివృద్ధి	కప్పు	0
531	ప్రదర్శన	పని	1
532	సమూహం	సేకరణ	1
533	అచ్చులు	నూకలు	0
534	ఆలోచన	స్తంభము	1
535	కర్పూరతైలం	జ్ఞానం	0
536	సహాయం	దూదివత్తి	0
537	కణం	జననకోశం	1
538	రాగం	రాగాలు	1
539	కోరిక	మనోభావన	1
540	బరువు	వస్తువు	1
541	అలుకుట	పని	1
542	స్థితి	పుట్టుక	1
543	మూడుగుణాలు	తమోగుణం	1
544	గంజిపిండి	ధాన్యం	1
545	నాయిక	ఉపఎన్నిక	0
546	ఆచారం	ఎనిమిదిరోజులపద్ధతి	1
547	దశాంశము	తంబుర	0
548	దేవుడు	శ్రీరాముడు	1
549	మేనల్లుడు	సామాజికనియంత్రణ	0
550	మూడువర్గాలు	శ్రేణి	1
551	కంకణాస్త్రం	అస్త్రం	1
552	వెన్నుపూస	చివాట్లు	0
553	ఆచారం	ఒడుగులు	1
554	వయోలిన్	గమ్ము	0
555	చేతిప్రేరణ	ఉన్నివస్త్రాలు	0
556	నోరు	మేడపైగది	0
557	తగాదా	ప్రత్తిగింజ	0
558	వస్తువు	ఇవ్వడం	1
559	పిడి	సామాగ్ర్రిలు	1
560	డబ్బు	రూపాయి	1
561	తంబుర	చిన్నపిల్లనగ్రోవి	0
562	జ్ఞానం	నిర్ణయము	1
563	నేపాలు	కళంకము	0
564	కొలమానం	పావు	1
565	పుల్కా	దాత	0
566	కులహీనం	తడమటం	0
567	నీళ్ళుతోడేవాడు	తాబేలు	0
568	దృష్టి	పని	1
569	దండతామ్రి	జలతరంగం	1
570	నృత్యము	లాస్య	1
571	బర్ఫి	హిలాసా	0
572	కలిపేవాడు	వస్తువు	1
573	ఆధారం	ఆధారపడటం	1
574	సలహామంత్రి	మరువంమొక్క	0
575	ఇనుముపనివాడు	కూలి	1
576	వంటగ్యాసు	సహనము	0
577	జీవనోపాధి	కీళ్ళవాతం	0
578	మంగళబట్టలు	కన్యారాశి	0
579	బాకా	ఊదుడువాయిద్యం	1
580	మేల్కోల్పు	స్థితి	1
581	పిండం	ఆహుతి	1
582	మరగజ్జు	బులాకీ	0
583	పొదలు	పత్తిచెట్టు	1
584	అంకితభావం	ఆశ్లేషనక్షత్రం	0
585	మగురా	మహాబ్రహ్మాణ	0
586	మూలం	అస్తిత్వం	1
587	దత్తత	సన్నాయి	0
588	ఆహారంవిక్రయించువాడు	అమ్మటం	1
589	మేజోడు	సూక్ష్మబుద్దిగల	0
590	పని	తప్పుడుతూకం	1
591	పురుగులు	వచ్చుట	0
592	వ్యక్తి	యాత్రికుడు	1
593	పత్రము	ప్రకటణాపత్రం	1
594	పని	కాపలా	1
595	ఎగుమతి	సహాయకుడు	0
596	లామా	లిసోడాచెట్టు	0
597	పాట	దూపం	1
598	వాయిద్యతీగ	తీగ	1
599	గోచి	గుడ్డముక్క	1
600	కండె	చిరుతపులి	0
601	ప్రాంతం	డార్జిలింగ్	1
602	తెల్లపురుగు	ప్రీతి	0
603	జిన్‍గుడ్డ	తొమ్మిది	0
604	సింఘాడా	ప్రవేశద్వారము	0
605	చెలికత్తె	మహిళ	1
606	భూతం	కల్పితం	1
607	ఖాతాదారుడు	అవతారం	0
608	కొలపాత్ర	అధికారి	0
609	ముండ్లపందివెంట్రుక	దుకాణము	0
610	పిండివంట	కర్రసాముచేసేవారు	0
611	పవిత్రం	అనంతవ్రతం	0
612	వాలి	శ్రామికదళము	0
613	అందమైన	స్థితి	1
614	ఉపమానం	తల్లితండ్రులు	0
615	రాగాలు	జంఘేతి	1
616	వెదుకు	లోతు	1
617	కుండ	కవ్వం	1
618	నాడి	సులభసాధ్యం	0
619	జీవనోపాధి	సంపాదన	1
620	సైన్యం	నౌకాదళం	1
621	పుష్యమి	నక్షత్రరాశి	1
622	లేతపచ్చిక	చెరుకుగడ	1
623	ఉఛ్ఛరించలేనివి	సద్దిపెట్టె	0
624	కుచ్చుళ్ళు	మాలీ	0
625	పరలోకగతి	స్థితి	1
626	శత్రువు	అహారప్రమాణం	0
627	కూలి	వేతనం	1
628	కేశకర్తనాళయం	కోమటి	0
629	ఏనుగుదంతపుతొడుగు	గాలికాడి	0
630	లిపి	కరోష్టిలిపి	1
631	మూత్ర	అత్తగారిల్లు	0
632	రాగాలు	ఖమ్మచరాగం	1
633	పిడకలకుప్ప	సమూహం	1
634	కప్పు	పని	1
635	ఓడ	రాణి	0
636	కుంకుడు	చెట్టు	1
637	విశాఖ	నక్షత్రరాశి	1
638	పదార్ధం	యజ్ఞోపవీతం	1
639	బళ్ళెం	చిన్నబలెం	1
640	అరుపులు	శబ్ధం	1
641	రుద్రాక్ష	చెట్టు	1
642	పని	అక్షరన్యాసం	1
643	ఎనామిల్	సంపూర్ణత	0
644	పళ్ళపొడి	మిస్సీ	1
645	కొయ్యపాత్ర	మేరీ	0
646	వినిమయం	ఎడబాటు	0
647	మంచు	పదార్ధం	1
648	కులహీనం	వ్యక్తి	1
649	పంబారి	ఆయుధం	1
650	కనురెప్పవాపు	క్రమపద్ధతి	0
651	విజ్ఞానసాధనాలు	నలభై	0
652	యోగాసనము	గాలిపటం	0
653	వస్తువు	పరుపు	1
654	వ్యక్తి	పంపువాడు	1
