index	word_a	word_b	label
289	பதினாறு	கெட்டவர்கள்	0
290	புள்ளி	நட்பு	0
291	வேலை	தொடர்பு	1
292	எண்	அறுபது	1
293	கூட்டெழுத்து	எழுத்து	1
294	வாக்கு	நடிப்பு	1
295	செயல்	சுமத்தல்	1
296	ரூபாய்	பாஸ்புக்	0
297	கை	அறுபது	0
298	நகைச்சுவையாளர்	துரு	0
299	தொழிலாளி	வியாபாரி	1
300	நேர்காணல்	புல்லாக்கு	0
301	ஒட்டுத்தையல்	எண்ணம்	0
302	நாயுண்ணி	தூரம்	0
303	பிரபா	கூற்று	0
304	வெளிப்புறம்	டோடா	0
305	சோதனையாளர்	தோட்டக்காரன்	0
306	மனிதன்	விரும்புகின்ற	1
307	அன்பு	நடத்தை	1
308	தெய்வீகத்தன்மை	தொற்று	0
309	பகுதி	பைரவி	0
310	முக்திநிலை	வங்கி	0
311	கவலை	தேவதூதன்	0
312	நிலக்கடலை	செடி	1
313	வசிப்பவர்	ஆஸ்திரேலியன்	1
314	துறைமுகம்	குலக்கேடு	0
315	தேசதுரோகி	கேள்வித்தாள்	0
316	குமரி	நீர்பறவை	1
317	சக்களத்தி	எதிரி	1
318	கூட்டம்	மாநிலம்	1
319	நிலை	நீடிப்பு	1
320	மோகம்	பொற்காசு	0
321	வாலிபால்	டவாலி	0
322	கட்டுப்பாடு	கொள்கை	1
323	பாத்திரம்	அண்டா	1
324	அரைவட்டம்	உருவம்	1
325	கிராமம்	ஹரிஹரன்	0
326	ராட்சசர்	ஷம்பு	1
327	யானைத்தோல்	நாத்திகன்	0
328	காவேரி	நதி	1
329	ஹரிஜன்	வயல்	0
330	அங்கம்	அரங்கம்	0
331	வேலை	எதிர்பாராத	1
332	கரப்பான்பூச்சி	பூச்சி	1
333	ஜார்ஜியா	அம்பிகா	0
334	இடம்	மண்டபம்	1
335	பறை	நிலஅளவை	0
336	செயலாளர்	தலைமைசெயலாளர்	1
337	தீட்டுக்கல்	எதிர்காலத்தில்	0
338	ஏப்ரல்	மாதம்	1
339	வசிப்பவர்	மனிதன்	1
340	நிலை	நாடகத்தன்மை	1
341	மாதிரி	பொருள்	1
342	புல்லுக்கட்டு	அடுக்குமாடி	0
343	மாலை	ரத்தினமாலை	1
344	முத்து	துடிப்பு	0
345	கவலை	கஷ்டம்	1
346	அவதூறு	தொற்றுநோய்	0
347	செயப்பாட்டுவினை	வாக்கியம்	1
348	ஓய்வுநேரம்	இடைவெளி	1
349	திலோத்தமா	கருணைக்கிழங்கு	0
350	மனச்சோர்வு	கடல்	0
351	அபராதம்	துறவு	0
352	முந்தாநாள்	குஸ்தி	0
353	நேரம்	ஓய்வுநேரம்	1
354	மேதி	சிரோண்மணி	0
355	ராம்கலி	அதிகபிரசங்கிதனம்	0
356	மதநூல்	வேதபுத்தகம்	1
357	உதாரணம்	எண்ணம்	1
358	நீலகிரி	துணைத்தலைவர்	0
359	பசுக்கூட்டம்	வெள்ளம்	0
360	வேலை	கோடன்	1
361	புரத்	சஹானா	0
362	புத்திசாலிதனம்	தோழி	0
363	மாந்தளிர்	குழாய்	0
364	கடித்தல்	மூக்கொழுகல்	0
365	கொள்ளுப்பேரன்	உறவினர்	1
366	சுதந்திரதினம்	கிட்டிப்புல்	0
367	வேலை	களையெடுத்தல்	1
368	தர்மஸ்தலம்	கோகுலம்	1
369	அறிவாளி	அரசியல்வாதி	1
370	ஆயுதம்	குத்துவாள்	1
371	ஒட்டுத்தையல்	ஐஸ்	0
372	டேங்க்	பாத்திரம்	1
373	திறப்புவிழா	மர்மம்	1
374	தௌலி	பொய்	0
375	மல்லாரி	ராகம்	1
376	முற்றுகை	வேலை	1
377	சொல்	பாய்	1
378	மசாலா	விடியல்	0
379	தர்மபத்தினி	தோட்டக்காரி	1
380	வேலை	சுமத்தல்	1
381	வேலை	கல்வி	1
382	கமீலா	நினைவாற்றல்	0
383	வழவழப்பு	நிலை	1
384	இல்லாமல்	குருமா	0
385	பரப்புபவர்	மனிதன்	1
386	துறவறம்	கலைத்திறன்	0
387	வேலை	விவசாயம்	1
388	மூட்டைப்பூச்சி	பூச்சி	1
389	கால்மாடு	பல்	0
390	பல்லாரி	ராகம்	1
391	வசிப்பவர்	காந்தார்	1
392	நகர்தல்	மூவண்ணக்கொடி	0
393	தேசியநெடுஞ்சாலை	பாதை	1
394	நேரம்	இறப்பு	1
395	உணவு	வேலை	1
396	புத்தி	எண்ணம்	1
397	நிலை	விருப்பமின்மை	1
398	நடை	முகம்மது	0
399	அவதாரம்	மோகினி	1
400	பதவிஉயர்வு	முன்னேற்றம்	1
401	விபசாரி	நாவல்மரம்	0
402	வளையல்	பெங்காலி	1
403	கொடி	ராஸ்னா	1
404	விழா	தீபாவளி	1
405	பூப்பல்லக்கு	விழா	1
406	அழிப்பான்	டோலா	0
407	உண்ணாவிரதம்	வேலைநிறுத்தம்	1
408	அமைப்பு	கூட்டம்	1
409	பதினாறு	எண்	1
410	கொரியா	குஞ்சு	0
411	மான்	கலைமான்	1
412	பகுதி	மேவாட்	1
413	சிலை	தோற்றமாற்றம்	0
414	அதிகாரி	தர்னா	1
415	மனிதன்	தொண்டர்	1
416	அழைத்தல்	தியானநிலை	0
417	சூமர்	கோரைப்பல்	0
418	மனிதன்	நியமப்படி	1
419	போட்டி	அரையிறுதிப்போட்டி	1
420	நீல்	கெட்டகனவு	0
421	ஏழைப்பெண்	நர்மா	0
422	அறிவியல்	நீதிநூல்	1
423	ராஜதண்டனை	தண்டனை	1
424	நாவிதன்	பதுக்கல்	0
425	ஆனந்தம்	கேரட்	0
426	சுமத்ரா	தீவு	1
427	வெளிப்பாகம்	புட்டம்	1
428	அடி	தேவை	0
429	திருடன்	கண்ணம்	1
430	அசுத்தம்	புண்ணியத்தலம்	0
431	நெல்	ஜாம்பவதி	0
432	இளமங்கை	புல்லாக்கு	0
433	குறிக்கோள்	பிரச்சனை	0
434	எல்லைக்காவலர்	குட்	0
435	வேதமந்திரம்	அதர்வணம்	1
436	நாடாளுமன்றம்	கந்தர்வர்	0
437	வேலை	கொள்முதல்	1
438	நீச்சல்	செயல்	1
439	குடிகாரன்	மனிதன்	1
440	இராஜா	பகீரதன்	1
441	பூசாரி	நாவிதர்	0
442	விரதம்	மௌனவிரதம்	1
443	பீர்	மதுபானம்	1
444	அழிப்பவர்	உதைத்தல்	0
445	பச்சோ	சமாதானம்	0
446	நடனம்	சோம்பேறியான	0
447	பெரியம்மை	தொற்றுநோய்	1
448	மதம்	புத்தமதம்	1
449	பூசாரி	மஞ்சள்காமாலை	0
450	கோடித்துணி	வாஸ்லின்	0
451	கடிவாளம்	கவி	0
452	சபை	இடம்	1
453	கந்தர்வர்	சித்ராங்கதன்	1
454	விஷக்கிருமி	காய்	0
455	அறிவிப்பாளர்	இயக்கவியல்	0
456	தேசத்துரோகி	விபூதி	0
457	ஜிம்பாபே	காணிக்கை	0
458	பூந்தோட்டம்	தோட்டம்	1
459	இறைவன்	காமதேவன்	1
460	மனிதன்	ரசவாதி	1
461	விதை	ராஜ்மா	1
462	எமதர்மன்	துர்காஷ்டமி	0
463	அவசியமின்மை	சுபேதார்	0
464	தீபாவளி	வேதபண்டிதர்	0
465	இல்லறம்	வேலை	1
466	அறுவுறுத்தல்	பாட்டி	0
467	பொற்காசு	இரவு	0
468	முறை	குத்தகை	1
469	கவளம்	லிபியா	0
470	குலக்கேடு	மனிதன்	1
471	பட்டதாரி	மனிதன்	1
472	நிலவு	முழுநிலவு	1
473	இம்பால்	சுராரி	0
474	ஆப்பிரிக்கா	சாட்	1
475	உடைப்பு.	ஆங்கிலேயர்	0
476	ஆபரணம்	புல்லாக்கு	1
477	வயிற்றுநோய்	பொய்குற்றச்சாட்டு	0
478	பியானோ	வெட்டுக்காயம்	0
479	தாய்வீடு	துரதிஷ்டசாலி	0
480	சைத்தான்	சமாதானம்	0
481	இனிப்பு	சோன்பப்டி	1
482	பூவாயி	சாமான்கள்	0
483	மூடி	குடை	1
484	வெடிகுண்டு	சென்னை	0
485	பின்னிரவு	நேரம்	1
486	பின்பக்கம்	மேருமலை	0
487	சோறு	ஹைதராபாத்	0
488	பிறப்புவிகிதம்	விளைச்சல்	0
489	அல்ஜீரியன்	லேஸ்	0
490	கொட்டகை	மோசக்காரன்	0
491	எண்	அறுபத்திநான்கு	1
492	மோதிரம்	டயர்	1
493	பருத்தித்துணி	பாரீஸ்	0
494	கேலி	கற்பனை	0
495	மனிதன்	எஜமானன்	1
496	மில்லிமீட்டர்	மீசைக்காரன்	0
497	சம்பர்	துருவி	0
498	மக்கள்	குடும்பம்	1
499	கார்போஹைட்ரேட்	மாஸ்டரி	0
500	பருப்பு	உணவுப்பொருட்கள்	1
501	நீராபிசேகம்	சீயக்காய்	0
502	தாக்கம்	கிறிஸ்துமஸ்	0
503	சச்சரவு	சண்டை	1
504	மூங்கில்	கோபியா	1
505	ச	சுரம்	1
506	ராகு	ராட்சசர்	1
507	சொல்	அடடா	1
508	கை	இடதுகை	1
509	உதைத்தல்	காயம்	1
510	உச்சநிலை	குங்குமச்சிமிழ்	0
511	பல்வான்	பிஹி	0
512	பூ	நேவாரி	1
513	மனோபாவம்	வியப்பு	1
514	அறிவிப்பு	பட்டியல்	1
515	அரசகுமாரன்	வைத்தியர்	0
516	இரும்பு	பணக்காரன்	0
517	நிலை	பிரியம்	1
518	ராகம்	மது	1
519	குட்	தன்னிச்சை	0
520	நன்கொடை	வேலை	1
521	மனிதன்	ஓய்வூதியம்	1
522	எண்பத்தாறு	மேற்பார்வை	0
523	மிகநுண்ணிய	பதிவிரதை	0
524	ஊர்சுற்றல்	கூண்டு	0
525	மதுகுடித்தல்	செவிடு	0
526	முனிவர்	ராஜரிஷி	1
527	எண்	பத்துலட்சம்	1
528	மிருகசீரிஷம்	பாற்கடல்	0
529	விளிம்பு	வெள்ளையணுக்கள்	0
530	பொருள்	தோற்றம்	1
531	வயல்	கதைக்கரு	0
532	ஸ்ட்ராபெர்ரி	செடி	1
533	உருது	மீனாட்சி	0
534	கூட்டம்	வம்சாவழி	1
535	கர்வம்	பியானோ	0
536	செரி	கேதார்	0
537	கருத்துவேற்றுமை	கரையான்	0
538	தனலாபம்	பூதேவி	0
539	செயல்	ஏற்றம்	1
540	பாடா	மீன்	1
541	உள்அர்த்தம்	தீவானி	0
542	மண்வெட்டி	கைக்கருவி	1
543	சங்கீதவித்வான்	ரியால்	0
544	ஆதாபி	குல்கந்து	0
545	வலி	குத்தல்	1
546	மகானா	புல்	1
547	வேலை	குடித்தல்	1
548	பணிநீக்கம்	அழுகுதல்	0
549	புந்தேலா	கசாயம்	0
550	உணவுப்பொருட்கள்	ரவை	1
551	வழிகாட்டி	புத்தகம்	1
552	கெட்டகாலம்	ஆடி	0
553	எரிப்பவர்	அமிலத்தன்மை	0
554	தீட்டு	பாஸ்புக்	0
555	செடி	ஆளிவிதை	1
556	கசாப்புக்கடை	இடம்	1
557	தாட்சாயணி	சுறுசுறுப்பு	0
558	சிலம்பு	ஆபரணம்	1
559	குறிப்புச்சீட்டு	சீட்டு	1
560	சூதாடுபவன்	மாவு	0
561	விருந்தகம்	கழலை	0
562	நிலை	நண்பன்	1
563	வசிப்பவர்	பாரசீகர்	1
564	கருத்தரங்கம்	விமர்சனம்	1
565	கலைப்பொருள்கள்	மிதிப்பு	1
566	முகவரி	அறிவிப்பு	1
567	வசிக்குமிடம்	மூலிகைச்செடி	0
568	அனுபல்லவி	பதம்	1
569	பாகம்	பங்கு	1
570	வேலை	சாப்பிடுதல்	1
571	சவுக்கு	சாட்டை	1
572	அறிவியல்	கணிதம்	1
573	கணிதம்	இயற்கணிதம்	1
574	ஒழுங்குபடுத்துதல்	வைடூரியம்	0
575	மரம்	பனைமரம்	1
576	ஒட்டியாணம்	வால்மீகி	0
577	சிறுகுடல்	முட்செடி	0
578	உற்பத்தியாளர்கள்	நிலை	1
579	பிரகஸ்பதி	ஹெராயின்	0
580	ரோபாட்	இயந்திரம்	1
581	கொள்ளி	யமலோகம்	0
582	புஷ்கர்	ராட்சசர்	1
583	ஈ	தேனீ	1
584	டென்னிஸ்	விளையாட்டு	1
585	வீடு	மண்வீடு	1
586	ஏமாற்றி	கார்பன்	0
587	மனச்சோர்வு	கொய்யாப்பழம்	0
588	துரோகம்	வஞ்சகம்	1
589	நோய்	வீக்கம்	1
590	கொஞ்சம்	பேக்டர்ஸ்	0
591	முனகல்	சத்தம்	1
592	தக்ளி	இராட்டினம்	1
593	செயலாளர்	பின்னி	0
594	புழுக்கம்	வெப்பம்	1
595	இடம்	நூறாவது	1
596	ஆயுதம்	குளிர்கண்ணாடி	1
597	அசிக்	விரைவீக்கம்	0
598	சென்சேசன்	மாமரம்	1
599	ஆத்மதிருப்தி	நிறைவு	1
600	சுரம்	மத்திமம்	1
601	கழிவறை	இடம்	1
602	திருமணமானவன்	வாடகைதாரர்	0
603	பிண்டம்	பாத்திரம்	0
604	கெட்டபெயர்	எதிர்பாராத	0
605	உவர்மண்	ஆலன்	0
606	மனிதன்	தாழ்ந்தவன்	1
607	சைந்தவி	அறுவுறுத்தல்	0
608	அழிவு	சர்வநாசம்	1
609	விதி	மரியம்	0
610	சாய்வுநாற்காலி	இரும்புச்சத்து	0
611	எதிரொலி	பிஜீ	0
612	ஆண்	சித்தப்பா	1
613	லெம்பிரா	முதல்மழை	0
614	வேதபுத்தகம்	சுமை	0
615	இனிப்பு	ஜிலேபி	1
616	கெட்டவன்	மனிதன்	1
617	சாணம்	தேர்ந்தெடுத்தல்	0
618	கைப்பிடி	உண்டியல்	0
619	கலைப்பொருள்கள்	மண்டபம்	1
620	கோதா	பழம்	1
621	விஷப்பல்	பல்	1
622	திட்டம்	போராட்டம்	1
623	வேல்	தர்க்கசாஸ்திரி	0
624	கல்லீரல்	பரிசல்	0
625	வெண்டைக்காய்	உலோகம்	0
626	ஏற்றம்	மனிதன்	1
627	காதலன்	காட்டுக்கோழி	0
628	கிரிக்கெட்	பித்தக்காய்ச்சல்	0
629	ஆயுதம்	மத்து	1
630	ஆணி	கலைப்பொருள்கள்	1
631	ஜாதி	கதக்	1
632	வார்	பாவம்	0
633	சைந்தவி	ராகம்	1
634	நிலை	சுற்றுவழி	1
635	தூசு	ஆயிரம்	0
636	முனிசிபாலிட்டி	மூக்கு	0
637	இனிப்பு	திரட்டுப்பால்	1
638	நாணயம்	தினார்	1
639	வயல்	தீர்த்தயாத்திரை	0
640	வேதிப்பொருள்	கிளிசரின்	1
641	மணிமண்டபம்	சதம்	0
642	மளிகைகடை	ஆரவாரம்	0
643	லெம்பிரா	உபகாரி	0
644	சாலியா	தேவி	0
645	கட்டுப்பாடு	செயல்	1
646	அரசி	பெண்	1
647	பெல்லி	குசிநகர்	0
648	அரக்கு	திரவம்	1
649	மகதி	மூட்டைப்பூச்சி	0
650	கைலி	வாசுதேவன்	0
651	நேரம்	சூர்யோதயம்.	1
652	செடி	புதினா	1
653	ஹோமம்	தொழுநோய்	0
654	திக்ரா	உழுதல்	1
655	பபயி	நியமப்படி	0
656	வேதிப்பொருள்	அமிலம்	1
657	செடி	வைஜெயந்தி	1
658	பையன்	ஆண்	1
659	ஆய்வு	செயல்முறை	1
660	சாவி	கிரகணம்	0
661	வெள்ளையன்	நிலை	1
662	அக்ரோட்	மரம்	1
663	பிழைப்பு	ஹேதி	0
664	பதிமூன்றாவது	சடங்கு	1
665	தலைவர்	டோகி	0
666	கடகராசி	பெரும்பான்மையோர்	0
667	தேயிலை	டோகி	0
668	நிலைத்தன்மை	அரசன்	0
669	உளறல்	மதநம்பிக்கை	0
670	தூதுவன்	தூதுவர்	1
671	பிரதிவாதி	சத்யபாமா	0
672	காரம்	சோளப்பொரி	1
673	மரகதம்	சர்குலர்	0
