index	word_a	word_b	label
163	മഹാദാനം	ദാനം	1
164	ആറ്റസംഖ്യ	യന്ത്രഭാഗം	0
165	അഹിംസ	വളയം	0
166	ഭ്രൂണഹത്യ	തെറ്റിദ്ധാരണ	0
167	കൌമോദകി	തംഭാവതി	0
168	താമരകുരു	വിത്ത്	1
169	പെണ്ണെലി	തുരപ്പന്	1
170	ഇറ്റാലിയന്	കിളയ്ക്കല്‍	0
171	ഗ്രനേഡ്	തുവര	0
172	മഹാനഗരം	വര്മ്മ	0
173	പെണ്തത്ത	കോയമ്പത്തൂര്	0
174	വിഷം	നര്ഗീസ്	0
175	ഗരുഡന്	അളിയന്.	0
176	നാടിക	ദുഷ്കര്മ്മം	0
177	പെണ്നരി	ആന്ധ്രപ്രദേശ്	0
178	ഭദ്രഭീമ	മുസലി	0
179	നഗരപാലകന്	ഒട്ടിപ്പിടിക്കല്	0
180	ബര്മൂടാക്കാരന്	സര്ദോസി	0
181	കസാക്കിസ്താന്	ജവാലി	0
182	തന്ത്രി	ഉപാസകന്	1
183	റിഫൈക്റ്ററി	നിര	1
184	പാടലവര്ണ്ണം	അതാനാ	0
185	വാതകം	പ്രതിധ്വനി	0
186	വിദഗ്ദ്ധന്‍	ലാര്വ	0
187	വ്യാധി	വിസര്‍പ്പരോഗം	1
188	ശംഭു	രാക്ഷസന്മാര്	1
189	ഹോക്കി	ഉപനായിക	0
190	പുതിയകാര്യംചെയ്യല്‍	ഭരണാധികാരി	1
191	കോമ്പല്ല്	പല്ലു്	1
192	പൊട്ടിമുളയ്ക്കല്	കൂണ്	1
193	തലസ്ഥാനം	മോസ്കോ	1
194	രസമണ്ടൂര്‍	വശീകരണം	0
195	അര്ദ്ധചന്ദ്രന്	ചന്ദ്രന്‍	1
196	സുവൃത്ത	ഭരണി.	0
197	ചതി	മീന്വല	1
198	സാക്ഷ്യപ്പെടുത്തല്‍	ജോലി	1
199	ഏര്പ്പാടാക്കല്‍	വരി	1
200	പൈസ	പെസൊ	1
201	വിദൂഷകവൃത്തി	അപന്‍ഡിക്സ്	0
202	ദേവദാസി	സ്ത്രീ	1
203	ഫുക്കുഷിമ	സ്ഥാനം	1
204	അതിര്‍ത്തി	മൈന	0
205	അവസ്ഥ	സജീവത	1
206	ചുരുക്കല്	മേൽക്കൂര	0
207	ഓട്ട	ഭവനഭേദനം	1
208	ലജ്ജ	പിപീതകി	0
209	പൌര്ണ്ണിമി	ക്ളബ്ബ്	0
210	പറാഠ	ഭക്ഷ്യവസ്തു	1
211	തൊണ്ടവീക്കം	ശിക്ഷാനിയമം	0
212	കടയാണി	മുള്ളാണി	1
213	മുതലാളിത്തവാദി	കിഗലി	0
214	ശ്രേണി	പുണ്യജനി	0
215	പറ്റം	മന്ത്രിസഭ	1
216	കസാർ	അനുഭവം	0
217	പദാര്ത്ഥം	ക്ഷാരവസ്തുൻ	1
218	ഭരൌംടപുല്ല്	ദ്വിവര്ഷി	0
219	അവസ്ഥ	ഔന്നത്യം	1
220	നിരുപയോഗം	വേപ്പിന്കുരു	0
221	മിശ്രലോഹം	സ്റ്റീല്‍	1
222	ഉറുഗ്വേ	നദി	1
223	പിതൃക്കള്	രൂപലാവണ്യം	0
224	ചന്ത	സ്ഥാനം	1
225	ഒട്ടുമാമ്പഴം	ദ്വികര്മ്മകക്രിയ	0
226	വീപ്പ	ഡബ്ബ	1
227	വിളിക്കുക	സ്വദേശം	0
228	പഞ്ചചൂട	സിംഗപ്പൂര്	0
229	മൂരിക്കുട്ടി	മൃഗശാവകം	1
230	മോപ്പഡ്	ബൈക്ക്	1
231	ലോകരക്ഷകന്	ചിത്രകൂടം	0
232	ബകൈനി	കന്നുകാലി	1
233	കടുക്ക.	ഡിബ്രൂഗഢ്	0
234	വ്യാധി	നിദ്രാരാഹിത്യം	1
235	ബാത്	പൈസ	1
236	വെള്ളക്കരം	റവ	0
237	വിദ്യുത്ച്ഛക്തി	പാലി	0
238	ജബല്പൂര്‍	ജില്ല.	1
239	വൃഷണവീക്കം	അപതീർഥം	0
240	മുശ്ജ്ജര്‍	തുണി	1
241	വജ്രതൊഴിലാളി	കാറ്റാടിയന്ത്രം	0
242	ഇളവ്	അവസ്ഥ	1
243	ജലരാശി	കടല്‍	1
244	വിഴുപുരം	ഹംസഗമനി	0
245	മുഖാമുഖം	ജോലി	1
246	ദേവത്വം	ഉൾപ്രേരണ	1
247	മഞ്ഞത്തുണി	തുണി	1
248	ആധാരം	അനുമാനം	1
249	ആന്തരികദേഷ്യം	കറിമസാല	0
250	രേഖകള്‍	ഉത്സവം	1
251	സ്വാഗതം	പരിപിച്ഛ	0
252	ഭാഗം	ചുള്ളിക്കമ്പ്	1
253	വൃക്ഷം	ഖുബാനി	1
254	വസ്തു	ഒഴുക്ക്	1
255	യജമാനന്	നകട	0
256	പറ്റം	സഖ്യക്ഷികൾ	1
257	വളര്ത്തല്‍	ഫിനിയ	0
258	നവനീതംമാവ്	പിന്തുണ	0
259	കടകാക്ക	രേഖാചിത്രം	0
260	ചാക്ക്	ഡക്	1
261	വരാഹപുരാണം	മണ്ഡലം	0
262	കനകകല്ലി	കര്ണ്ണാഭരണം	1
263	മണ്‍കലം	കൊചരേ	0
264	പിരിമുറുക്കം	കടമില്ലാത്ത	0
265	ചെടി	ഊംട്ട്കടാര്	1
266	തൃണകേതു	വലിക്കല്	0
267	ഗഡ്ഗഡാ	ഹുക്ക.	1
268	സ്ഥലം	പശ്ചാത്തലം	1
269	നാഡിതളര്‍ച്ച	യോഗാസനം	0
270	സന്ദേശവാഹനം	നേരം	0
271	പദം	ചൊല്ല്	1
272	ഗാന്ധാര	രാഗം	1
273	നേത്രരോഗം.	നാഖൂന	1
274	സംഭവം	മുടക്കം	1
275	ഡോളര്	പാട്ടുകാരി	0
276	നുറുക്ക്	ബെരുകി	0
277	വിരിയല്	ദ്രാവകം	0
278	പഞ്ചാബി	ഭാഷ	1
279	പുരി	മടിയ	0
280	മാനസികാവസ്ഥ	വ്യസനം	1
281	ട്രാന്‍സ്ഫോമര്‍	ബാജ്ര.	0
282	ആലമൂടി	ഭൂസ്വത്ത്	0
283	രസൌല്‍	ലത	1
284	താമ്രചൂട്	ചെടി	1
285	പട്ടണം	നരസിംഹപുരം	1
286	കചാലു	ചാട്ട്	1
287	പൂര്ണ്ണാഹൂതി	ഫ്ളാസ്ക്ക്	0
288	ശ്ലേഷാലങ്കാരം	കഴുകന്‍	0
289	കുന	ഇരുനിലവീട്	0
290	കലപ്പകാല്‍	മണലരിപ്പ	0
291	ആദിമനുഷ്യന്‍	പട്ടണം	1
292	യന്ത്രം	കോളാമ്പി	1
293	ജനസമൂഹം	പറ്റം	1
294	മൂര്ദ്ധന്യാവസ്ഥ	അന്യം	0
295	കലബ	നിറം	1
296	ഗോമ്ദരി	പായ	1
297	ഉഴുവല്	കൂലി	1
298	ഉടുമ്പ്.	ഉടാരി	0
299	മിത്രവിംദ	ഉഴിച്ചില്‍	0
300	വ്യാധി	കഫക്കെട്ട്	1
301	മോല്ദോവായി	വസ്തു	1
302	ഉന്മാദം	മാനസികാവസ്ഥ	1
303	കവാടം	പെണ്സിംഹം	0
304	ജീവത്യാഗം	ജോലി	1
305	വേദമന്ത്രം	അനാമ	0
306	ചായ്‌വ്	തിരിവ്	1
307	മധുരനാരങ്ങ.	പാർത്ഥിവ്	0
308	പ്രമേഹം	രൂപവര്ണ്ണന	0
309	ഉത്രാടം	ബലൂണ്	0
310	എഴുപത്തിയേഴ്	ഇരട്ടതലയന്	0
311	കാറ്റുപായ.	തുണി	1
312	ഉത്തരവാദപ്പെടുത്തൽ	ദേവിഅന്നപൂര്ണ്ണ	0
313	നൈവേദ്യം	പദാര്ത്ഥം	1
314	നിലനില്പ്	സ്ഥാനം	1
315	പൌര്ണ്ണമി	വൈശാഖപൌര്ണ്ണമി	1
316	ദമോഹ	വള്ളിച്ചാട്ടം	0
317	കുറുമ	പെരുംജീരകം.	0
318	അപസദ	മേഘനാദന്	0
319	രുചിപ്ര്ഭ	വിദ്യോത	0
320	പര്സലര്	ശയ്യാദാനം	0
321	സുന്ദരത	വെട്ടിച്ചുരുക്കൽ	0
322	ആയുധം	കാര്ഷികോപകരണം	1
323	പുരാണപുരുഷന്	നളന്	1
324	ഉളുക്ക്	പ്രവര്ത്തനം	1
325	വൃക്ഷം	മരമഞ്ഞള്‍	1
326	ടംസരി	പ്രീതി	0
327	അനുക്രമം	ഠടിയ	0
328	മാനസികാവസ്ഥ	മൌലികത	1
329	ഹംബര്ഗ്	ധർമ്മനാഥ്	0
330	മാതൃക	അക്ഷരം	1
331	ലോകസഭാമന്ദിരം	ഓഫീസു്.	1
332	ഭവനം	മന്ദിരം	1
333	ചികിത്സകന്‍	മണല്‍	0
334	വേടന്‍	അവിവേകം	0
335	വ്യക്തി	സംയമനപാലകന്	1
336	ഹാരകം	ബര്‍ബുട	0
337	ശസ്ത്രക്രിയ	വാസക്ടമി	1
338	രാക്ഷസന്മാര്	ആപ്പിള്	1
339	അഫ്ഗാനിസ്താൻകാരൻ	നിവാസികള്	1
340	പ്രച്ചന്നവേഷക്കാരന്‍	വ്യക്തി	1
341	വിസ്താരം	നടപടി	1
342	സുംസാരി	കീടം	1
343	നൌട്ടംഗി	നാടകം	1
344	അഭയാര്ത്ഥികള്‍‍	എന്ജിന്	0
345	ക്രോന്	പൈസ	1
346	വക്രോക്തി	സാളഗ്രാമം	0
347	വാക്ക്	അവ്യയം	1
348	പഴം	വേപ്പിങ്കായ്	1
349	വേതനം	ലലുക	0
350	മരണാസന്നനായ	കെട്ടല്	0
351	അധാസുരൻ	രാക്ഷസന്മാര്	1
352	സുഖമയം	ബാഗ്ദാദ്	0
353	ജില്ല.	മരിഗാവ്	1
354	അന്യായക്കാരന്	സ്തുതിഗീതം	0
355	സൂദൻ	ബഗയി	0
356	വാദ്യം	പോപലി	1
357	വര്ത്തമാനകാലത്തെ	ഫലാലീന്	0
358	വൃഷഭാസുരന്	മോര്ച്ച്	0
359	മഹാശംഖ്	പരിച	0
360	ചിത്രാംഗദ	നിരാശാവാദി	0
361	സപ്തമാതാക്കള്	പഞ്ചകന്യകള്‍	0
362	ജലപക്ഷി	സോന	1
363	ജോര്ജിയക്കാരന്	നിവാസികള്	1
364	ചേമ്പ്.	ലക്ഷ്മിഠോടി	0
365	വഴി	ഭ്രമണപഥം	1
366	അവസ്ഥ	നിലവിലില്ല	1
367	പാത്രം	ഗംഗാജലി	1
368	ടഗ്ഗർ	കാലണ	0
369	ഗ്രഹയോഗം	പ്രവേശനം	0
370	കുടുംബം	ആളുകള്‍	1
371	അലപാക	അനന്തവിജയം	0
372	കുഴയ്ക്കല്	ചിന്തകന്‍	0
373	അവസ്ഥ	തൃപ്തി	1
374	സംബോധന	മഹരി	1
375	ഗ്വാലപാട	പുഴുങ്ങലരി	0
376	ഒമാനി	ഉപശീര്ഷകം	0
377	മഹാമന്ത്രി	വിമുഖത	0
378	മമീര്	പഞ്ഞിതിരി	0
379	ജില്ല.	കടപ	1
380	ചെറുമൊന്ത	യുയുക്ഖുര	0
381	ഭാവം	അസത്യം	1
382	ജോലി	പങ്കെടുക്കല്‍	1
383	സോണോഗ്രാഫി	ദേവത്വം	0
384	ദുഃസ്വഭാവം	മദ്യപാനശീലം	1
385	ചക്കവാറ്റ	പച്ചക്കറിക്കറി	0
386	ശചി	ദേവി	1
387	ജൂലായ്	വാങ്ങിക്കല്‍	0
388	അന്ധകാരി	പിന്നി	0
389	പ്രവേശനമാര്ഗ്ഗം	കണ്കുരു	0
390	വ്യവസായി	ഗനിയാരി	0
391	നാടോടികള്	വ്യക്തി	1
392	വാനരന്‍	ദധിമുഖന്‍	1
393	തിരിച്ചറിയൽ	പല്ലുകുത്തി	0
394	കരട്	വസ്തു	1
395	വൈശാഖി	പുരാണസ്ത്രീ	1
396	സമര്പ്പണം	മനോഭാവം	1
397	സാഗരം	അഭിന്നത	0
398	സമിതി	സെന്സര്ബോര്ഡ്	1
399	സോനഹ	ജീവി	1
400	ദരേസ	തുണി	1
401	ചെറുമൊന്ത	ഭാര്യ	0
402	ഠക്ഠൌഅ	ഭിക്ഷക്കാരന്‍	1
403	സമുദായം	പഞ്ചേന്ദ്രിയങ്ങള്	1
404	രഥം.	സന്തോഷിപ്പിക്കല്	0
405	പന്തല്ക്കാൻല്	വടി	1
406	ദീപാവലി	ഉത്സവം	1
407	പള്ളി	ഉപാസനാസ്ഥലം	1
408	റോട്ട	സാമര്ഥ്യം	0
409	യുഗം	കലിയുഗം	1
410	വൃക്ഷം	മൊകാമരം	1
411	ഗുജറാത്തിവാസി	തീപ്പെട്ടിക്കമ്പ്.	0
412	സ്ത്രീ	കന്യാമറിയം	1
413	ബാഹ്യാവയവം	ചുഴികള്‍	1
414	കല്യാണി	പുരാണസ്ത്രീ	1
415	കഴുകന്‍	വെള്ളകഴുകൻ	1
416	പല്ല്	സമ്മോഹനം	0
417	റബി	വിളവ്	1
418	നീരാവി	കമണ്ടലു	0
419	കർമ്മജിത്	ഖംഭാവതി	0
420	രോമാഞ്ചം	കൈപാത്രം	0
421	അരനാഴി	കട്ടി	1
422	സ്വജാതിയില്പ്പെട്ട	ന്യായം	0
423	ഭക്ത	കുംഭക്കാറ്റ്	0
424	അച്ചാര്	മാങ്ങയച്ചാര്	1
425	രാക്ഷസന്മാര്	ഭീമര്‍ഥാ‍സുരന്‍	1
426	പഞ്ഞിതിരി	തലതല്ലിചിരിക്കുക	0
427	തീരരേഖ	അതിര്‍ത്തി	1
428	സൃഷ്ടികര്ത്താവ്	കവി	1
429	പുല്ലു്.	ഉലപതൃണം	1
430	പര്യാപ്തത	വാദ്യോപകരണം	0
431	നിവാസികള്	ബ്രസീലിയക്കാരന്	1
432	കല്ലേറ്	ജോലി	1
433	പിസ്റ്റൺ	തോട്	0
434	അതികൃച്ഛം	ഗോണ്ടകിരി	0
435	ചാറ്റല്മഴ	മഴ	1
436	കന്യക	വിവാഹിത	1
437	ദ്വാദശി	മഹാദ്വാദശി	1
438	മാറ്റം	അവസാനം	1
439	പാത്രം	ചവറ്റുകൊട്ട	1
440	പിടിത്തക്കാര്	രത്നാവലി	0
441	ഭൂതധാമന്‍	പുരാണപുരുഷന്	1
442	വീട്	ബംഗ്ലാവ്	1
443	ലേദ	കസാക്കുകാരന്	0
444	ജമാവര്	പല്ലു്	0
445	യോദ്ധാവ്	വിക്രാന്തന്‍	1
446	ഫായിബ്രിനോജന്‍	കൊഴുപ്പ്	1
447	താറാവു്.	ഭരണി	1
448	അധോലംബം	സ്വത്വബോധം	0
449	തീവ്രവാദി	വ്യക്തി	1
450	മെസൊപ്പൊട്ടാമിയ	ചേര	0
451	ബോധോദയം	കിട്ടല്‍	1
452	തലസ്ഥാനം	ലിബ്രേവിലെ	1
453	രാസപ്രവര്ത്തനം	ദൂത്	0
454	പുരാണസ്ത്രീ	സുതനു	1
455	താപം	തീച്ചൂട്	1
456	പദാര്ത്ഥം	നിർമാല്യം	1
457	ബീര്ബല്	സാധകന്‍	0
458	ചാല്	കോടീശ്വരന്മാര്‍	0
459	അന്തര്ധാര	വള്ളിക്കുടില്	0
460	പ്രമേഹം	സിക്താമേഹം	1
461	നവകാര്‍ഷിഗൂഗല്‍	കൊളംബൊ	0
462	വൃക്ഷം	ശക്കരപാവ്	1
463	ആരോപിക്കല്‍	പറച്ചില്	1
464	ധനധാന്യങ്ങള്	ഔഷധശാല	0
465	താറാവു്.	മണ്പിഞ്ഞാണം	1
466	ഗുണസാഗരം	രാഗം	1
467	അഭ്യാസം	സാങ്കേതികപരിശീലനം	1
468	വര്ഹോളിക്	വ്യക്തി	1
469	നന്ദക	മണ്വെട്ടി	0
470	പത്യോര്	പലഹാരം	1
471	ബക്സാ	പുല്ലു്.	1
472	വെളുത്തുള്ളി	പഗരന	0
473	കടലാസ്പെട്ടി	മുളചീയൽ	0
474	മുത്തച്ഛന്റെവീട്	തീര്‍ഥങ്കരന്‍	0
475	ഒമാന്	പരീക്ഷാര്ത്ഥി	0
476	ചിലിക്കാരന്	ബര്ഗേല്	0
477	പ്രവിശ്യ	ഗോവ	1
478	വസു	ദേവത്വം	1
479	മുണ്ടന്‍	ഗുണനം	0
480	വെട്ടിയൊതുക്കല്‍കൂലി/ഇലകോതല്‍കൂലി	കൂലി	1
481	ലഡ്ഢ	സിംഗപ്പൂരുകാരന്	0
482	ഡെക്കാൻ	ഭാഷ	1
483	റോളര്	ആയുധം	1
484	അളവ്	പ്രവര്ത്തനം	1
485	ജോലിക്കാരി	ഇന്ഫോസിസ്	0
486	ലീമ	തീയതി	0
487	സമ്മതപത്രം	എല്ലു്‌	0
488	പരിധി	സ്ഥാനം	1
489	പ്രവര്ത്തനം	ജലസേചനം	1
490	രാക്ഷസന്മാര്	മഹാദൈത്യ	1
491	അടയാളം	ദുശ്ശകുനം	1
492	വേടന്‍	പിതൃസ്വത്ത്	0
493	യോഗ്യത	ബൌദ്ധീക	1
494	ശീലം	ആശ്വാസം	0
495	വിട്രോള്	കല്ലിദ്	0
496	ഉദ്ദീപനം	ജോലി	1
497	കോളനി	യോദ്ധാവ്	0
498	ശീകരജലസൂത്രം	കിരണ്ഡി	0
499	ജോലി	നായാട്ട്	1
500	യാത്ര	തീര്ഥയാത്ര	1
501	സര്വനാമം	കൈലാക്ക	0
502	മദരഗദ	അടുക്കളപണി	0
503	ധ്വനി	കകുഭ	1
504	പട്ടണം	നുവാപട	1
505	ദീര്ഘായുസ്	അനന്തരാവകാശി	0
506	തനൈല	പ്രസന്നേര	0
507	രോല	പതിവ്രത	0
508	ഗോഗ്രാസ്	ഇടിച്ചുതൊഴി	0
509	പുത്രന്‍	പണക്കാരപുത്രന്‍	1
510	ചേന.	തെമ്മാടിത്തരം	0
511	ഭക്ഷണക്രമം	നൈപുണ്യം	0
512	ഔഷധനിർമ്മാണം	ജന്മിവ്യവസ്ഥ	0
513	നവരത്നചട്ടിണി	സാലു	0
514	നിര്മ്മാണം	സൃഷ്ടി	1
515	ബഹല്‍	കാളവണ്ടി.	1
516	ഗുല്‍ബര്‍ഗ്	പട്ടണം	1
517	വാക്ക്	ജീ	1
518	യോഗധര	ബെഗുനി	0
519	ലിപി	ബുഗി	1
520	ബംഗ്ലാദേശ്	ഒഴിഞ്ഞുമാറല്‍	0
521	ശ്വശുരന്.	ബന്ധു	1
522	അര്ജന്റീന	കൂകരചന്ദി	0
523	കടകാക്ക	മധുമാധവി	0
524	മനോഭാവം	സ്ഥാനം	1
525	ഉല്ക്ക	പുത്രകാമേഷ്ടി	0
526	പാണ്ഡു	കഞ്ഞിവെള്ളം	0
527	ഇറ്റലിക്കാരന്‍	പരിഹാസം	0
528	പാചകം	അവബോധനം	0
529	മുല്ല	യമുനോത്രി	0
530	പറച്ചില്	ഇടിച്ചുപറയല്‍	1
531	ലിപി	ചിത്രലിപി	1
532	പാര്സികള്	അത്രേയ്	0
533	പട്ട്നൂല്	ഗണ്ടം	0
534	തലസ്ഥാനം	മനാമ	1
535	ഠാംകലി	ശ്രയാംസ്നാഥ്	0
536	കാഞ്ചിരംഗ	പടമംജരി	0
537	ആയുസ്സു്‌	സുബേദാര്	0
