index	word_a	word_b	label
1187	सजाति	['श्रेणी']	1
1194	अकंपन	['गतिहीनता']	1
1263	रथसेना	['थल सेना']	1
1273	नवरत्नमाला	['रत्न माला']	1
1301	पछुआई	['हवा']	1
1308	अगवाड़ा	['स्थान']	1
1327	उद्यमहीन	['कामचोर']	1
1339	सफ़ेदा	['पेड़']	1
1343	डफवादक	['वादक']	1
1344	ढोलवादक	['वादक']	1
1345	तुरहीवादक	['वादक']	1
1356	उपदिशा	['दिशा', 'उत्तर-पश्चिम', 'दक्षिण-पूर्व', 'उत्तर-पूर्व', 'दक्षिण-पश्चिम']	1
1387	प्रोद्दरी	['खाड़ी']	1
1407	हौल-दिली	['पत्थर']	1
1442	लुहारिन	['पत्नी']	1
1480	युक्तिपूर्णता	['योग्यता']	1
1499	अविरामता	['गतिशीलता', 'समय']	1
1508	थलयान	['यान', 'जोतगाड़ी', 'ठेला', 'रेलगाड़ी', 'ट्रक']	1
1554	दुमहला	['भवन']	1
1569	गंधबिलाव	['बनबिलाव', 'जोरिल्ला']	1
1586	विमानशाला	['घर']	1
1588	हेलिकाप्टर-अड्डा	['हवाई अड्डा']	1
1591	मातृ-ऋण	['ऋण']	1
1592	शब्दिनी	['अंग']	1
1593	पश्चांतकूट	['शारीरिक भाग']	1
1602	संधितंत्र	['तंत्र']	1
1603	लसिकातंत्र	['तंत्र']	1
1624	भोजातिथि	['अतिथि']	1
1748	आस्तिकतावाद	['सिद्धांत']	1
1756	अप्रधानता	['महत्वहीनता']	1
1758	शिक्षणालय	['मानव निर्मित स्थान', 'शिशु-मंदिर', 'मदरसा', 'ग्राम विद्यालय', 'कॉलेज', 'विश्वविद्यालय', 'विद्यालय', 'अकादमी']	1
1783	काँइया	['आदमी']	1
1793	लहसुनियाँ	['रत्न']	1
1811	पेशीतंत्र	['तंत्र']	1
1812	संवहनीतंत्र	['तंत्र']	1
1813	संवेदीतंत्र	['तंत्र']	1
1814	अंतःस्रावीतंत्र	['तंत्र']	1
1815	परिसंचरणतंत्र	['तंत्र']	1
1880	अपराधपूर्णता	['दुर्गुण']	1
1889	इच्छापूर्णता	['प्राप्ति']	1
1891	अनुभवपूर्णता	['निपुणता']	1
1908	ध्यानपूर्णता	['मानसिक अवस्था']	1
1915	दर्पिता	['अहंकार']	1
2004	अक्षयनवमी	['तिथि']	1
2008	पोआ	['जंतु', 'सँपोला']	1
2010	गुल्लाला	['पौधा']	1
2011	चिह्नन	['काम', 'सीमांकन', 'इलायचा']	1
2012	लिपिबद्धन	['काम', 'नामांकन', 'पंजीकरण']	1
2046	अंगछेदन	['आपरेशन']	1
2074	अंघड़ा	['पदाभूषण']	1
2096	नेत्रांजन	['मानव कृति', 'काजल', 'तित्तिरीक', 'सदंजन', 'पुष्पांजन', 'भैरवांजन', 'अर्धनारीश्वर', 'मीनक', 'सुरमा']	1
2131	डिंबाणु	['मादा जनन कोशिका']	1
2139	अंडवृत्त	['वृत्त']	1
2142	डिंबाशय	['मादा जननांग']	1
2172	अंतरिंद्रिय	['इंद्रिय']	1
2268	﻿युद्ध	['काम', 'महायुद्ध', 'विश्वयुद्ध', 'गृहयुद्ध', 'गुरिल्ला युद्ध', 'धर्मयुद्ध', 'द्वंद्वयुद्ध', 'देवासुर संग्राम', 'महाभारत', 'परमाणु-युद्ध', 'धर्मयुद्ध', 'मैराथन', 'पानीपत का प्रथम युद्ध', 'पानीपत का द्वितीय युद्ध', 'चौदाँत', 'धनुहाई', 'रोला']	1
2289	जमाख़ोर	['व्यक्ति']	1
2303	बिगुलवादक	['वादक']	1
2314	छाँगुर	['व्यक्ति']	1
2377	परिवारहीन	['एकाकी']	1
2384	क्रमहीनता	['अव्यवस्था']	1
2394	तुलादंड	['मानव कृति']	1
2479	गौरवहीनता	['अवस्था']	1
2595	कुपथ्याहार	['खाद्य वस्तु']	1
2604	फणिचक्र	['नाड़ीचक्र']	1
2613	नाड़ीचक्र	['फणिचक्र']	1
2620	उप-अनुभाग	['भाग']	1
2654	पर्यटनप्रियता	['अवस्था']	1
2656	दृश्यकक्ष	['कमरा']	1
2689	द्यूतगृह	['घर']	1
2710	सीमातिक्रमण	['अतिक्रमण']	1
2713	प्रलापी	['बकवासी']	1
2726	असुरवध	['संहार']	1
2756	अप्रवीणता	['अयोग्यता', 'अनुभवहीनता']	1
2757	कलाहीनता	['अयोग्यता']	1
2766	कृपाहीनता	['दुर्गुण']	1
2775	अदवान	['रस्सी']	1
2861	बोधप्राप्ति	['प्राप्ति']	1
2881	चुंगी-घर	['स्थान']	1
2925	चाँय-चाँय	['उक्ति']	1
2927	दैवेच्छा	['इच्छा']	1
2945	तितलौकी	['लौकी', 'नागतुंबी']	1
2955	अमहत्वाकांक्षा	['अनिच्छा']	1
2972	कुव्यसन	['आदत', 'शराबखोरी', 'चटोरपन']	1
2980	ध्यानहीनता	['मानसिक अवस्था']	1
2987	दर्पहीनता	['मानसिक अवस्था']	1
3024	चर्मकील	['चर्मरोग']	1
3033	अफ़ीमची	['नशेबाज़', 'पिनकी']	1
3035	तड़कना	['टूटना']	1
3088	भयपूर्णता	['अवस्था']	1
3099	आद्यशेष	['धन-दौलत']	1
3140	स्नानाभिषेक	['धर्म-कर्म']	1
3190	अग्निविकार	['रोग']	1
3276	निबौरी	['फल']	1
3279	वस्तु-भाग	['भाग', 'कड़ी', 'मात्रा', 'झालर', 'ओरी', 'तला', 'डाँड़ी', 'आँख', 'चिनगारी', 'छोर', 'धुरी', 'डंडा', 'नींव', 'कगार', 'काज', 'काठ', 'कान', 'दराज़', 'पैबंद', 'निगाली', 'सीढ़ी', 'सतह', 'पेंदा', 'स्थान', 'रोड़ा', 'परत', 'पाया', 'बम', 'गूदा', 'पताका', 'गरदन', 'अनुच्छेद', 'आना', 'कमर', 'गलही', 'कान्हर', 'बाबिन', 'धज्जी', 'आँतर', 'फाँस', 'बंबा', 'मुंडेर', 'लड़', 'फरयारी', 'पृष्ठभूमि', 'कोआ', 'सिरहाना', 'क़लम', 'स्तंभ', 'होल्डर', 'तंतु', 'गुल', 'पिंड', 'हीर', 'पंजा', 'अंकुसी', 'डायल', 'सबक', 'हराई', 'माची', 'लोई', 'पन्ना', 'अगवासी', 'अगाव', 'अड्डा', 'अड्डा', 'परिहत', 'कटेहर', 'जिह्वातल', 'अधौड़ी', 'दबकनी', 'जाठ', 'दुमची', 'क्षेपक', 'अनफा', 'लिलार', 'गमतखाना', 'अनी', 'चित्ती', 'जर्दी', 'अनुकर्ष', 'दबूसा', 'दबूसा', 'दबूसा', 'परिशिष्ट', 'परिशिष्ट', 'अनुवाक्', 'अनुवाक्', 'क्लोरोफिल', 'मरुआ', 'शरपक्ष', 'बुर्ज', 'बुर्ज', 'मियानी', 'तरब', 'चूड़ी', 'मुँह', 'मुँह', 'गुल्ला', 'पेटा', 'नटसाल', 'मेरुआ', 'बनारी', 'ब्राह्मण', 'पेंच', 'फिरकी', 'जोड़', 'पत्रपाली', 'खोंपा', 'चौकी', 'यूपकर्ण', 'कुंजी', 'बत्ती', 'चोंगा', 'गूँज', 'गूँज', 'कटपीस', 'छिटका', 'बूँदा', 'ककुभ', 'बालकनी', 'बालकनी', 'जंगला', 'बेलोज', 'आगुआ', 'पट्टी', 'माल डिब्बा', 'मेमोरी', 'किनारी', 'जड़ाव', 'हब', 'दीवार', 'पेटा', 'एड़ी', 'शुरुआत', 'गुल्ला', 'गूढ़ा', 'कैरियर', 'श्रुति', 'अभ्यासकला', 'छत', 'आधार', 'खंड', 'टँगना', 'क्षुब्ध', 'कब्जा', 'कथांश', 'वहनक', 'चाबी', 'वीणादंड', 'बालाई किला', 'दल', 'नाम', 'कत', 'अर्ति', 'अर्धसेतु', 'अर्धदेश', 'अर्धमात्रा', 'जारा', 'अलीन', 'मजीठी', 'उपांग', 'टुकड़ी', 'टिंडर', 'टोकसी', 'सुपड़ा', 'बरतेला', 'माँग', 'आर', 'आरण्यक', 'पुट्ठी', 'उटड़पा', 'युतक', 'सैल', 'नल', 'जमा', 'मक्खी', 'सीपीयू', 'कंदील', 'वहन', 'कुर्सी', 'सुराही', 'रंजकदानी', 'आधा नारियल', 'डिब्बा', 'अनुक्रमणिका', 'डंडी', 'डंठल', 'लंगर', 'पाट', 'कँगनी', 'हलका', 'परदा', 'पीठ', 'साँगी', 'नैचाबंद', 'जामिन', 'कँधावर', 'पैर', 'ढेरा', 'खजाना', 'ऐनाटोलिया', 'पेडल', 'पाट', 'बंद', 'प्रस्ताव']	1
3324	नहरनी	['औजार']	1
3330	दंडधर	['व्यक्ति']	1
3337	शोकहीनता	['सुखमय अवस्था']	1
3361	यात्रावाल	['पंडा']	1
3366	दर्जिन	['महिला']	1
3373	गिरवीदार	['व्यक्ति']	1
3375	लगानदार	['व्यक्ति']	1
3376	दंडनीति	['नीति']	1
3379	अहुरमज़्द	['पारसी देवता']	1
3396	दाँती	['खूँटा']	1
3438	कोकाबेरी	['कुमुद']	1
3447	अँकुसी	['औजार', 'गिरदाली', 'मूना']	1
3448	यंत्र-मानव	['यंत्र']	1
3473	रूठन	['काम']	1
3480	दुहनी	['बर्तन']	1
3489	धर्मग्रंथज्ञ	['विपरीत']	1
3490	धर्मशास्त्रज्ञ	['शास्त्रज्ञ']	1
3500	अजूजा	['मांसाहारी जंतु']	1
3505	उर्मिका	['लहर']	1
3507	दाँता-किटकिट	['तक़रार']	1
3509	मकुना	['हाथी']	1
3517	रतिसुंदर	['रतिबंध']	1
3539	युद्धनाद	['ध्वनि']	1
3552	राग-विस्तार	['काम', 'आलाप']	1
3569	औद्योगिक-अन्वेषण	['खोज']	1
3578	न्यायाज्ञा	['आज्ञा', 'डिक्री']	1
3589	हिमयानी	['थैली']	1
3598	टुकड़तोड़	['आधुनिक', 'वर्तमान कालीन']	1
3676	स्वार्थहीनता	['मनोभाव']	1
3680	जुड़पित्ती	['चर्मरोग']	1
3711	दहेंड़ी	['बर्तन']	1
3719	दहकन	['रासायनिक प्रक्रिया']	1
3747	पुष्पज्ञ	['विशेषज्ञ']	1
3751	नैचकी	['गाय']	1
3787	चिचड़ा	['पौधा', 'ग्वालककड़ी']	1
3845	हिंताल	['पेड़']	1
3858	धर्मशिक्षिका	['शिक्षिका']	1
3859	देहात्मवाद	['सिद्धांत']	1
3871	स्नेहसूत्र	['बंधन']	1
3908	गुलफानूस	['पेड़']	1
3963	सिंघाड़ी	['तालाब']	1
4000	शिशु-मंदिर	['शिक्षणालय']	1
4014	प्रसाधिका	['नौकरानी']	1
4026	मकररेखा	['कल्पना']	1
4040	जोगीड़ा	['मंडली']	1
4047	आँवलगट्टा	['फल']	1
4050	मढ़ाई	['कार्य']	1
4114	दुखावस्था	['अवस्था', 'भुखमरी', 'गरीबी', 'असफलता', 'भीषणता', 'आपात स्थिति', 'घाव', 'दिवालियापन']	1
4129	प्रौढ़ोक्ति	['अर्थालंकार']	1
4130	नौग्रही	['माला']	1
4131	सिरफूल	['शिरोभूषण']	1
4132	सिरबंदी	['शिरोभूषण']	1
4148	मृदंगवादक	['वादक']	1
4152	मँजीरावादक	['वादक']	1
4156	रबाबवादक	['वादक']	1
4157	मुँगौरी	['बड़ी']	1
4158	कारंड	['जल पक्षी']	1
4159	मुँगरा	['हथौड़ा']	1
4198	तंबिया	['तामी']	1
4234	काकभुशुंडि	['पौराणिक जीव']	1
4237	श्वेतपटल	['शारीरिक भाग']	1
4240	कचकचाहट	['अवस्था']	1
4246	कचकड़	['बाह्य अंग']	1
4260	वकवृत्ति	['छल']	1
4269	जलघड़ी	['घड़ी']	1
4285	चटचटाहट	['अवस्था']	1
4346	ब्रह्मलेख	['धारणा']	1
4358	कबाड़िया	['व्यापारी']	1
4359	मरुंडा	['मिठाई']	1
4380	आँठी	['थक्का']	1
4405	पार्टीबाज़	['व्यक्ति']	1
4409	व्याकरणज्ञ	['शास्त्रज्ञ']	1
4435	विकृतिविज्ञानी	['विशेषज्ञ']	1
4445	कलछा	['बर्तन', 'पौना', 'घृताची', 'कफ़गीर', 'आड़', 'चलना', 'पाटक']	1
4456	खेवाई	['किराया']	1
4492	धातुघट	['कलश', 'पीतल घट']	1
4499	यंत्रोपकरण	['औजार', 'राडार']	1
4516	बालचर	['लड़का']	1
4558	झोंटा-झोंटी	['झगड़ा']	1
4585	बाल-चिकित्सक	['चिकित्सक']	1
4592	मुनसरिम	['अधिकारी']	1
4596	खुखड़ी	['वनस्पति भाग', 'आँकड़ा']	1
4625	वृषराशिवाला	['व्यक्ति']	1
4628	उठौनी	['काम']	1
4631	अर्द्ध-वृत्त	['आकृति']	1
4681	रूपविज्ञान	['शास्त्र']	1
4683	आकृतिविज्ञान	['शास्त्र']	1
4706	गुमड़ा	['गाँठ', 'गुमड़ी']	1
4732	तृणकुटी	['झोपड़ी', 'पर्णकुटी']	1
4825	चारखाना	['कपड़ा', 'पट्टू', 'बट्टू']	1
4861	नरहत्या	['हत्या']	1
4887	कोंचनी	['औजार']	1
4906	शुद्धभार	['वज़न']	1
4909	कोशागार	['स्थान']	1
4961	अंशग्रहण	['ग्रहण']	1
4986	प्रकोष्ठक	['खोली']	1
5000	खरादिया	['मिस्तरी']	1
5021	ख़सरा	['दस्तावेज़']	1
5122	फफोर	['प्याज']	1
5153	कृषि-विभाग	['विभाग']	1
5169	मदिरापात्र	['बर्तन']	1
5176	भतरौड़	['स्थान']	1
5195	छछूँदर	['जरायुज जंतु']	1
5238	निहालचा	['गद्दा']	1
5247	छछिया	['बर्तन']	1
5274	मध्यवीथिका	['गलियारा']	1
5284	जोतगाड़ी	['थलयान', 'इक्का', 'बैलगाड़ी', 'घोड़ा-गाड़ी', 'ऊँटगाड़ी']	1
5303	सीठना	['गीत']	1
5319	जलवायुविज्ञानी	['विशेषण']	1
5331	चीथड़ा	['पोशाक']	1
5333	गुलाबजामन	['मिठाई']	1
5336	गुबरीला	['कीड़ा', 'झाँसी']	1
5360	गेहुँअन	['नाग']	1
5374	आँतकट्टू	['रोग']	1
5386	बारूदगोला	['बम', 'हथगोला']	1
5438	उछलन	['काम']	1
5497	परेता	['औजार']	1
5501	अँडुआ	['पशु']	1
5574	घिर्नी	['औजार', 'टाँकली', 'तीली']	1
5575	ओटनी	['यंत्र']	1
5691	तालबेन	['वाद्ययंत्र']	1
5693	भवचक्र	['चक्र']	1
5718	छछूँदर	['आतिशबाजी']	1
5722	चँदोवा	['मंडप', 'संश्लिष्ट', 'आकाशी']	1
5731	श्रृंगारप्रेमी	['व्यक्ति']	1
5771	चोरमहल	['राजमहल']	1
5863	जँभाई	['काम']	1
5888	सुनहा	['कुत्ता']	1
5889	सुनाही	['घोड़ा']	1
5913	वस्तूत्प्रेक्षा	['उत्प्रेक्षा']	1
5981	दृश्यवर्णन	['वर्णन']	1
5986	चोरिन	['महिला']	1
6014	कुमंत्रणा	['परामर्श']	1
6047	क़दरदाँ	['व्यक्ति']	1
6078	विद्युतजनित्र	['यंत्र']	1
6079	बीर-बहूटी	['कीड़ा']	1
6160	नौकाघाट	['घाट']	1
6194	दर्जिन	['पत्नी']	1
6195	दवँगरा	['वर्षा']	1
6198	खुमी	['उद्भिज्ज', 'कुकुरमुत्ता', 'मशरूम', 'भुइँफोड़']	1
6202	रुंड	['शारीरिक भाग']	1
6209	धनुषटंकार	['ध्वनि']	1
6213	खोन्चा	['परात']	1
6214	धक्कमधक्का	['काम']	1
6216	गलितकुष्ट	['कोढ़']	1
6219	जूताग्र	['नोक']	1
6225	काकरेजी	['गौण रंग']	1
6294	कलबूत	['औजार']	1
6302	नियंत्रणहीनता	['अवस्था', 'असंयम']	1
6331	तड़पड़ाहट	['अवस्था']	1
6351	चिम्पांज़ी	['वनमानुष']	1
6397	गंधाबिरोजा	['गोंद']	1
6434	कूँड़	['डोल']	1
6436	इनारू	['लता']	1
6457	महोखा	['पक्षी', 'जेबर']	1
6464	भोगत्याग	['परित्याग', 'अनशन']	1
6466	चिंघाड़ना	['बलबलाहट', 'केका', 'गुर्राहट', 'भौंक', 'हिनहिनाहट']	1
6516	नसतरंग	['सुषिर वाद्य']	1
6534	मुर्गाबी	['जल पक्षी']	1
6562	दम-चूल्हा	['चूल्हा', 'दूदकश']	1
6576	लक़वा	['वात रोग', 'अर्धांग पक्षाघात', 'अपूर्ण पक्षाघात']	1
6602	पीपरपर्न	['कर्णाभूषण']	1
6609	छुरहँड़ी	['पात्र']	1
6616	सोकन	['बैल']	1
6629	दुश्चिंतन	['चिंतन']	1
6642	देहली-दीपक	['दीपक']	1
6650	अनुकंपन	['काम']	1
6660	सारंगीवादक	['वादक']	1
6674	पाँवड़ा	['बिस्तर']	1
6722	घूँसाघूँसी	['काम']	1
6735	इतरलिंगी	['व्यक्ति']	1
6779	कागभगोड़ा	['पुतला']	1
6791	पांडु-लिपि	['साहित्यिक कृति']	1
6856	कूँड़ा	['बर्तन']	1
6897	ताप-तिल्ली	['रोग']	1
6899	कंटकारिका	['कँटीली वनस्पति']	1
6909	नौकराना	['वेतन']	1
6926	पँवाड़ा	['गीत']	1
6927	पँवरिया	['भिखमंगा']	1
6945	योग-नियम	['मानव कृति']	1
6949	हस्ताभूषण	['आभूषण', 'चूड़ी', 'अँगूठी', 'हथफूल', 'कंगन', 'मदुरा', 'हथनी', 'कड़ा', 'गजरा', 'पहुँची', 'बंगली', 'गूजरी', 'टड़िया', 'अगेला', 'बेढ़ा', 'कतरी', 'परीबंद', 'मुतेहरा', 'हर्रैया', 'ठोका', 'झबिया', 'पतुला', 'बहुटनी', 'जहाँगीरी', 'पछेली', 'बँहुटा', 'बाँक', 'बहुँटा', 'बनुरिया', 'टाँड़']	1
6961	खटखटिया	['खड़ाऊँ']	1
6975	मगुरी	['मछली']	1
6977	मगुरा	['मछली']	1
6981	चकेड़ी	['बर्तन']	1
6993	महियाउर	['खाद्य वस्तु']	1
7001	जूताखोर	['दुर्जन']	1
7008	कनखोदनी	['औजार']	1
7010	पेयस	['दूध']	1
7012	कोशिका-भित्ति	['जन्तु ऊतक', 'प्रतिबिंब']	1
7019	मेसू	['खाद्य वस्तु']	1
7020	घलुआ	['पदार्थ']	1
7087	गुहेरा	['शिल्पी']	1
7118	मउरी	['शिरोभूषण']	1
7120	साँगी	['साँग']	1
7126	पत्तरचूर	['पौधा']	1
7131	घड़ीसाज	['कारीगर']	1
7143	कारकदीपक	['अर्थालंकार']	1
7183	घमोय	['पौधा']	1
7187	झँपरी	['ओहार']	1
7202	पुत्रघ्नी	['रोग']	1
7204	मेवाटी	['खाद्य वस्तु']	1
7208	पुष्टई	['खाद्य वस्तु']	1
7219	पूर्वा-फाल्गुनी	['नक्षत्र']	1
7226	यज्ञपशु	['बलिपशु']	1
7243	युद्धपलायन	['पलायन']	1
7244	बैल-हट्ट	['नखास']	1
7249	उत्तरा-फाल्गुनी	['नक्षत्र']	1
7253	कनासी	['रेती']	1
7270	बसौंधी	['रबड़ी']	1
7280	रंडीबाज़	['अधम पुरुष']	1
7282	पूर्वा-फाल्गुनी	['नक्षत्र']	1
7289	मुसमर	['पक्षी']	1
7291	मद्य-पान	['क्रिया']	1
7298	मार्गकर	['कर']	1
7302	मुहुपुची	['कीड़ा']	1
7303	कचलोहू	['पंछा']	1
7311	मालकँगनी	['लता', 'श्रीलता']	1
7319	पुत्रिकाप्रसू	['माँ', 'नियम-पालन']	1
7338	कपोतव्रत	['संकल्प']	1
7344	नैचक	['मानव कृति']	1
7387	नवाबज़ादी	['पुत्री']	1
7397	तुषानल	['आग']	1
7426	रामफटाका	['तिलक']	1
7465	प्रदर्शनालय	['स्थान']	1
7482	कीटभक्षी	['जीव']	1
7507	धर्ममाता	['माता']	1
7530	बाण-फल	['फल', 'नटसाल']	1
7564	होलिहार	['व्यक्ति']	1
7569	बाँसुरीवादक	['वादक']	1
7610	बहलवान	['गाड़ीवान']	1
7620	भँवर-जाल	['अवस्था']	1
7621	जोगौता	['चादर']	1
7714	बरेता	['रस्सा']	1
7786	दंत-चिकित्सक	['चिकित्सक']	1
7788	बिच्छूबूटी	['घास']	1
7795	आमलासार	['गंधक']	1
7807	दुस्सेवा	['सेवा']	1
7822	सठियापन	['बुढ़ापा']	1
7839	बाँसपूर	['मलमल']	1
7869	हौल-दिल	['रोग']	1
7904	हँसुआ	['कटाई उपकरण']	1
7912	रेहननामा	['पत्र']	1
7918	पूर्णाशा	['आशा']	1
7985	दंडगौरी	['अप्सरा']	1
8010	कुँजड़ी	['महिला']	1
8037	बड़गोदा	['गोदा']	1
8048	मुनक़्क़ा	['किशमिश', 'आबजोश']	1
8053	भठियारिन	['महिला']	1
8063	दंतावली	['पंक्ति', 'कृत्रिम दंतावली']	1
8065	चेल्हा	['मछली']	1
8071	तंद्रालस	['आलस्य']	1
8073	तंबूर	['ढोल']	1
8075	लालूवार	['तलवार']	1
8088	बनमुर्गी	['पक्षी']	1
8089	कुकुरौंछी	['मक्खी']	1
8181	डेड़हा	['साँप']	1
8182	यौवराज्याभिषेक	['आसन्नप्रसवा']	1
8188	इँडुआ	['मानव कृति', 'बीड़ा']	1
8230	फेंटाई	['काम']	1
8236	मधुरव्य	['मिठाई']	1
8245	भँगेड़ी	['नशेबाज़']	1
8306	ममियौरा	['स्थान']	1
8311	मौसिहर	['स्थान']	1
8312	हचकोला	['गति']	1
8337	बसियौरा	['भोजन']	1
8385	कूड़ादानी	['पात्र']	1
8388	पाँयचा	['परिधान भाग']	1
8404	आड़बंद	['लंगोट']	1
8408	चपरास	['बिल्ला']	1
8440	लुहारिन	['महिला']	1
8481	कोकीनची	['नशेबाज़']	1
8482	कफज्वर	['बुखार']	1
8498	कलमतराश	['छुरी']	1
8502	पुष्पगृह	['मानव कृति']	1
8563	दूतिका	['महिला', 'उत्तमादूती']	1
8572	कपूर-कचरी	['लता']	1
8582	चतरभंग	['रोग']	1
8587	बनबकरा	['पक्षी']	1
8589	बनफ़्शा	['पौधा']	1
8598	बुजनी	['कर्णाभूषण']	1
8605	आमिषाहार	['खाद्य वस्तु', 'कोरमा']	1
8632	उद्भिज्ज	['वनस्पति', 'खुमी']	1
8650	आवृष्ट	['वर्षा']	1
8658	परेग	['कील']	1
8660	वायुशूल	['दर्द']	1
8665	कुम्हड़ौरी	['बड़ी']	1
8681	संबंधकारक	['कारक']	1
8683	संसर्गदोष	['दुर्गुण']	1
8685	डुप्लिकेटर	['यंत्र']	1
8686	बेगड़ी	['कारीगर', 'हीरातराश']	1
8716	हीरातराश	['बेगड़ी']	1
8729	सिलाहर	['व्यक्ति']	1
8742	त्रिसंध्या	['समय']	1
8754	सुपथ्याहार	['खाद्य वस्तु']	1
8758	जोगौटा	['चादर']	1
8768	साँढू	['रिश्तेदार']	1
8772	सीतपकड़	['रोग']	1
8811	समसंख्या	['संख्या']	1
8827	जुआचोर	['जुआरी']	1
8857	अरक्षणी	['लड़की']	1
8861	संगतिया	['वादक']	1
8879	मुख़तारनामा	['पत्र']	1
8933	सुरागाय	['वन्य पशु']	1
8947	पँसरहट्टा	['बाजार']	1
8967	मधुशर्करा	['शक्कर']	1
8983	माफ़ीदार	['व्यक्ति']	1
8992	कुटीचक	['संन्यासी']	1
8994	तलवारबाज़	['व्यक्ति']	1
8996	बालशशि	['चंद्रमा']	1
9021	बहुदक	['संन्यासी']	1
9051	निकृष्टतमता	['अवस्था']	1
9065	शिखा-सूत्र	['पदार्थ']	1
9071	खनिजविज्ञान	['शास्त्र']	1
9100	अंत्रप्रदाह	['रोग']	1
9106	अंशधर	['व्यक्ति']	1
9118	अछवानी	['खाद्य वस्तु']	1
9186	इमामदस्ता	['रसोई साधन']	1
9211	अगियासन	['घास']	1
9233	क़ुर्क़ी	['काम']	1
9256	कच्चीबही	['बही']	1
9257	कच्ची-रसोई	['भोजन']	1
9266	कर्मकारक	['कारक']	1
9272	काकातुआ	['तोता']	1
9285	कालाचोर	['चोर']	1
9311	अरविंदिनी	['समुदाय']	1
9319	गाँठगोभी	['सब्जी']	1
9327	गुल्लाला	['फूल']	1
9356	तूँबी	['सुषिर वाद्य']	1
9367	अध्ययनकक्ष	['कमरा']	1
9419	बुँदेलखंड	['भू-भाग']	1
9427	कमलकोश	['वनस्पति भाग']	1
9514	जलस्तंभ	['प्राकृतिक वस्तु']	1
9523	पागलख़ाना	['स्थान']	1
9538	टंकण-यंत्र	['औजार']	1
9545	अधन्नी	['सिक्का']	1
9555	टिपटिप	['ध्वनि']	1
9561	थूनी	['मानव कृति']	1
9576	तगाई	['मजदूरी']	1
9578	ठुर्री	['खाद्य वस्तु']	1
9594	डोंड़ी	['फल']	1
9613	तगाई	['काम']	1
9616	अध्यात्मज्ञ	['ज्ञानी', 'आमिल']	1
9630	तसमा	['मानव कृति', 'पट्टा', 'बेल्ट', 'दुमची', 'करबूस']	1
9662	तिहद्दा	['स्थान']	1
9686	अधिदिवस	['दिन']	1
9717	कुँजड़ी	['पत्नी']	1
9746	दुसूती	['कपड़ा']	1
9770	देशत्याग	['परित्याग']	1
9778	दुहत्थड़	['आघात']	1
9847	नर्कचतुर्दशी	['चतुर्दशी']	1
9856	गलशोथ	['रोग']	1
