index	word_a	word_b	label
124	आईनासाजी	काम	1
125	अधिकार	योग्यता	1
126	महिष	पर्वत	1
127	विशेषज्ञ	मीमांसक	1
128	सूटकेस	बक्सा	1
129	महाद्वीप	अमेरिका	1
130	गणितज्ञ	उकलैदिस	1
131	कंठा	माला	1
132	सिलाई	अमिलपट्टी	1
133	ढाटा	धज्जी	1
134	बोध	मान	1
135	आदिजीव	जंतु	1
136	प्रदर्शन	खेल	1
137	नार्मर	राक्षस	1
138	अवस्था	अदृश्यता	1
139	कार्यवाही	पेशी	1
140	गुलेलबाजी	काम	1
141	शहर	नालगोंडा	1
142	जल	पगार	1
143	व्यक्ति	शक्की	1
144	अस्तेय	संकल्प	1
145	फल	लसोड़ा	1
146	देवता	कामदेव	1
147	यमदूत	महाचंड	1
148	खंभा	चीरा	1
149	मुकाम	ठहराव	1
150	देवता	हयग्रीव	1
151	राजा	उशीनर	1
152	मुजरा	अभिवादन	1
153	कपड़ा	खारुआ	1
154	व्यक्ति	वैशेषिक	1
155	धूप	धुआँ	1
156	रोजाखोर	व्यक्ति	1
157	अवतरण	क्रिया	1
158	काम	बंधक	1
159	काम	पूछताछ	1
160	जवाब	अवस्था	1
161	मरवट	थल	1
162	क्रिया	पोतभंग	1
163	बारीपाड़ा	शहर	1
164	शराब	शैम्पेन	1
165	गुड़हल	पेड़	1
166	क़लमी	आम	1
167	रोग	शीतदंश	1
168	पूजा	अग्रपूजा	1
169	विद्वान	संगीतज्ञ	1
170	देशकारी	रागिनी	1
171	सेसोथो	भाषा	1
172	राष्ट्रीयता	अवस्था	1
173	हेल्पिंग	मात्रा	1
174	मसाला	पचफोरन	1
175	वस्तु	चयन	1
176	झाड़	मुलेठी	1
177	रागिनी	त्रिवणी	1
178	पोशाक	सलवार	1
179	यम	अपरिग्रह	1
180	भाव	हितैषिता	1
181	जवाहड़	हर्र	1
182	भाव	म्लेच्छता	1
183	शराब	वाइन	1
184	मेरक	राक्षस	1
185	वस्तु	ठोकर	1
186	रसमुंडी	मिठाई	1
187	धार	उपप्रवाह	1
188	पुनरावृत्ति	अनुशीलन	1
189	चीरघर	स्थान	1
190	पायदान	स्थिति	1
191	संतान	व्यक्ति	1
192	शहर	नीलगिरि	1
193	कर्णाभूषण	बुंदा	1
194	देवता	पंचदेव	1
195	दुख	अंतर्वाष्प	1
196	सिद्धांत	उग्रवाद	1
197	आटा	चौरेठा	1
198	कारीगर	जड़िया	1
199	बहनौरा	घर	1
200	दरवाज़ा	मार्ग	1
201	शिलिंद	मछली	1
202	पोतिया	खिलौना	1
203	गंभीरता	शांति	1
204	आनत	देवता	1
205	कारक	करण	1
206	विद्युज्जिह्व	यक्ष	1
207	समय	अयन	1
208	औजार	तकनी	1
209	माला	तिलड़ी	1
210	बिश्केक	राजधानी	1
211	सफाया	सेवन	1
212	पौधा	पिपरमिंट	1
213	डाकघर	कार्यालय	1
214	प्रकाश	प्रेतपावक	1
215	चापलूसी	प्रशंसा	1
216	घुटन्ना	पायजामा	1
217	कांड	किष्किंधाकांड	1
218	लाठीराज	शासन	1
219	मनोभाव	अहंकार	1
220	ट्रेक	झपताल	1
221	प्रोग्राम	साफ्टवेअर	1
222	देवता	कलि	1
223	भाव	अनुशासनहीनता	1
224	हृदयरोग	हृदयाघात	1
225	वशीकरण	काम	1
226	दीपमाला	समूह	1
227	क्रिया	पहचान	1
228	साहित्य	समूह	1
229	ताल्वर्बुद	रोग	1
230	वृद्धि	उछाल	1
231	मैल	मल	1
232	अध्ययन	मोहारनी	1
233	अनाज	ज्वार	1
234	कैल्विनवादी	अनुयायी	1
235	वेदमंत्र	आस्तारपंक्ति	1
236	भाग	आरंभ	1
237	अरण्यगान	गीत	1
238	वनस्पति	झाड़	1
239	कंठहार	माला	1
240	शहर	दुर्ग	1
241	ऋषि	मध्यमात्रेय	1
242	परेता	औजार	1
243	दुख	प्रेतबाधा	1
244	व्यक्ति	तर्की	1
245	ज्ञानी	सामुद्रिक	1
246	घिचपिच	जमाव	1
247	मछली	सकुची	1
248	वृत्त	अशोकचक्र	1
249	आम	पामर	1
250	मिठाई	बालूशाही	1
251	चक्रवात	हवा	1
252	दाँत	वस्तु	1
253	शहर	लुंगलेई	1
254	काम	स्थगन	1
255	अवस्था	ताज	1
256	फ्रीटाउन	राजधानी	1
257	कंद	शकरकंद	1
258	पत्नी	कंजरी	1
259	घुँघरू	पदाभूषण	1
260	कपड़ा	कनी	1
261	सिंहनी	सिंह	1
262	पकौड़ा	पत्योरा	1
263	अंधक	राक्षस	1
264	द्विजा	बीज	1
265	सेनजित्	अप्सरा	1
266	राजधानी	लोमे	1
267	निर्धारक	वस्तु	1
268	टॉलीवुड	संस्थान	1
269	निग्रहस्थान	अवज्ञातार्थ	1
270	भाव	सेंकाई	1
271	रोग	आँतकट्टू	1
272	घोड़ा	सैंधव	1
273	असंयम	नियंत्रणहीनता	1
274	रस	थाइमिन	1
275	प्रेमचंद	लेखक	1
276	कलाकारी	मीनाकारी	1
277	मोघिया	नरिया	1
278	व्यक्ति	उद्धारक	1
279	ईंधनगृह	कमरा	1
280	मातहत	कर्मचारी	1
281	झपट	काम	1
282	संबोधन	बाबा	1
283	कुलाबा	साधन	1
284	द्वादशी	महतीद्वादशी	1
285	देसाई	वर्ग	1
286	आड़	कलछा	1
287	रोशनदान	छेद	1
288	दलहन	मोठ	1
289	आवंटन	काम	1
290	दंडादेश	आज्ञा	1
291	अनुयायी	संप्रदायवादी	1
292	वादक	बिगुलवादक	1
293	अमृतमति	छंद	1
294	तालव्य	अक्षर	1
295	कपोतव्रत	संकल्प	1
296	नियतिवादी	समर्थक	1
297	रामानुजम	गणितज्ञ	1
298	चुंबन	काम	1
299	धारणा	अक्ष	1
300	थैली	तिलदानी	1
301	काम	तिकड़मबाजी	1
302	भाग	उत्तरार्द्ध	1
303	सूती	पॉपलिन	1
304	चिकित्सक	जर्राह	1
305	खंडनी	कर	1
306	पूर्णिमा	माघी	1
307	होशियारपुर	शहर	1
308	विद्याधर	शशिखंड	1
309	आवाज	उक्ति	1
310	आदमी	घसियारा	1
311	मघा	नक्षत्र	1
312	शहर	अजमेर	1
313	बर्तन	पनहरा	1
314	रस्सी	बाध	1
315	कौशिका	रागिनी	1
316	छत्रपुर	शहर	1
317	आसन	आसनी	1
318	फ़ीता	लालफ़ीता	1
319	दुर्भावना	भावना	1
320	कल्प	अवधि	1
321	शहर	शिवगंगा	1
322	अभिनेत्री	कलाकार	1
323	क्रिया	वैश्वीकरण	1
324	सैरगाह	मैसूर	1
325	घिर्नी	तीली	1
326	तालव्य	झ	1
327	दकार	राजधानी	1
328	शालकटंकट	राक्षस	1
329	जुबली	आम	1
330	साक्षात्कार	अनुभूति	1
331	किशमिश	मेवा	1
332	स्थान	खल्वतख़ाना	1
333	लक्षण	चुंबकत्व	1
334	राजधानी	जेरूसलम	1
335	हत्था	बेंट	1
336	राजधानी	मास्को	1
337	स्वेदन	क्रिया	1
338	काम	मेजबानी	1
339	दर्शन	अवधिदर्शन	1
340	उपासक	शाक्त	1
341	लामय	घास	1
342	फल	आरिया	1
343	काम	हटवाई	1
344	त्रयोदशी	मदनत्रयोदशी	1
345	समूह	अष्टांग	1
346	घास	गरगवा	1
347	औजार	हस्तोपकरण	1
348	हिन्दूकुश	पर्वत	1
349	उत्पादन	फलोत्पादन	1
350	हाँका	काम	1
351	दर्द	हुक	1
352	गमन	अभिसरण	1
353	टिकई	गाय	1
354	क़ब्ज़ा	विशेषाधिकार	1
355	हेमांगद	बाजूबंद	1
356	शाखा	रामावत	1
357	भक्ति	वर्णवृत्त	1
358	व्यक्ति	सिंहराशिवाला	1
359	वस्तु	कोश	1
360	टोड़ी	ताल	1
361	अजिऔरा	घर	1
362	देवालय	देवकुल	1
363	हरण	संग्रहण	1
364	भौचक्कापन	अवस्था	1
365	लुटेरा	व्यक्ति	1
366	वर्णवृत्त	मत्ताक्रीड़ा	1
367	बर्न	राजधानी	1
368	गरारा	पायजामा	1
369	ठाट	छतरी	1
370	फ्लैश	प्रकाश	1
371	अंकोर	भोजन	1
372	धमेला	पात्र	1
373	सब्जी	कटहल	1
374	अवस्था	अक्खड़पन	1
375	त्रिवेणी	संगम	1
376	लड्डू	मिठाई	1
377	पुष्पहार	वैजयंतीमाला	1
378	चुल्लू	संरचना	1
379	चर्मरोग	फोड़ा	1
380	जूता	बूट	1
381	राक्षस	देवयात्री	1
382	अधिकारी	कोषाध्यक्ष	1
383	वर्णवृत्त	लक्षी	1
384	अभिष्यंद	अधिमंथ	1
385	वस्तु	जोड़ी	1
386	आम	संदेरशा	1
387	समुदाय	सम्मेलन	1
388	खोली	सेढ़खाना	1
389	दलाल	व्यक्ति	1
390	जड़ाई	मजदूरी	1
391	शबर	मीमांसक	1
392	दूत	संदेशवाहक	1
393	शेषनाग	नाग	1
394	संयोजन	संपूर्णता	1
395	रागिनी	भाषा	1
396	घोंची	गाय	1
397	सिद्धांत	उदारवाद	1
398	साँवती	झँझरी	1
399	शहर	उखरुल	1
400	डोली	डोला	1
401	महमेज़	नाल	1
402	अवस्था	जोखिम	1
403	ध्वांत	नरक	1
404	आचार्य	उपदेशक	1
405	राक्षस	व्यंस	1
406	बर्तन	सेइ	1
407	विद्या	ज्ञान	1
408	प्रवाह	रेला	1
409	दोहद	इच्छा	1
410	पिपराही	जंगल	1
411	फसल	खूँटी	1
412	व्यक्ति	साधक	1
413	नथनी	नथ	1
414	नदी	कुहू	1
415	खत्री	जाति	1
416	घुँघची	वज़न	1
417	कुरुई	डलिया	1
418	सिसियाँद	दुर्गंध	1
419	गण	भगण	1
420	वाह्लीक	प्रदेश	1
421	बरौनी	मज़दूरनी	1
422	गोमूत्र	मूत	1
423	झाबुआ	शहर	1
424	जन्माक्षर	अक्षर	1
425	जंतु	ईल	1
426	काम	देखादेखी	1
427	प्रसूता	नवप्रसूता	1
428	कूसल	घास	1
429	पण	सामान	1
430	पक्षी	नक्ता	1
431	मोती	मक्षदृग	1
432	स्थान	पृष्ठभूमि	1
433	झगड़ा	हाथापाई	1
434	पेड़	गुग्गुल	1
435	तमोलिन	महिला	1
436	भीड़	समूह	1
437	संख्या	तिरासी	1
438	व्यक्ति	सलाहकार	1
439	समर्थन	जनादेश	1
440	शहर	धेंकनाल	1
441	समुदाय	अष्टमंगल	1
442	विज्ञप्ति	सूचना	1
443	पंछा	कचलोहू	1
444	हथिनी	हाथी	1
445	पेशराज	मजदूर	1
446	शहर	सेलम	1
447	बुगी	भाषा	1
448	चिक	पर्दा	1
449	जून	समय	1
450	दतोलूखलिक	संन्यासी	1
451	चिल्हरपार्टी	समुदाय	1
452	पगड़ी	मुद्रा	1
453	अध्ययन	परिशीलन	1
454	शहर	कांडला	1
455	धनेश	पक्षी	1
456	अध्यापक	प्रधानाध्यापक	1
457	अष्टवर्ग	समुदाय	1
458	मदिरलोचना	महिला	1
459	सेनापति	शहर	1
460	आतिशबाज	व्यक्ति	1
461	यूनियन	संघ	1
462	लगून	जलराशि	1
463	क्रिया	फेर	1
464	शहर	एर्नाकुलम	1
465	संध्यादीप	दीपक	1
466	काम	प्रवेश	1
467	कबूतर	भूरा	1
468	चक्रवर्मा	राक्षस	1
469	माओवाद	साम्यवाद	1
470	सेमिनार	सम्मेलन	1
471	बेल	कलाकृति	1
472	अरुणोद	समुद्र	1
473	अवस्था	राहत	1
474	मापक	फुच्ची	1
475	चवर्ग	वर्ग	1
476	स्वार्थता	मनोभाव	1
477	स्थान	नरक	1
478	खुजली	खसरा	1
479	स्थान	खाना	1
480	झाड़	रीसा	1
481	मैच	सेमीफाइनल	1
482	शेर	युयुक्खुर	1
483	सुरंग	यंत्र	1
484	ऋज्राश्व	ऋषि	1
485	अधिनायिकी	पद	1
486	अकार	मात्रा	1
487	अहरा	समूह	1
488	भगवान	वस्तु	1
489	छंद	कुसुम	1
490	गौना	बौरना	1
491	अन्नकूट	समूह	1
492	तौल	क्रिया	1
493	जमींदारिन	पत्नी	1
494	युक्ति	अर्थालंकार	1
495	अन्यरूप	आकृति	1
496	दुष्प्रहर्ष	कुरुवंशी	1
497	अवस्था	अखंडता	1
498	मंदीर	ऋषि	1
499	मखनी	मछली	1
500	कुल	राजवंश	1
501	साधन	खूँटा	1
502	काँटी	किल्ली	1
503	वर्णवृत्त	युक्ता	1
504	रागिनी	टोड़ी	1
505	शिल्पी	वास्तुशिल्पी	1
506	यज्ञपशु	बलिपशु	1
507	क्रमहीनता	अव्यवस्था	1
508	सेंधिया	चोर	1
509	निवासी	मकदूनियाई	1
510	कार्य	कुम्हारी	1
511	संदूक	ताबूत	1
512	अलगाना	क्रिया	1
513	मजदूरी	बोआई	1
514	औजार	चिप	1
515	हवन	प्राणाहुति	1
516	क्षेत्र	प्रखंड	1
517	घास	रतवा	1
518	अभिनय	लीला	1
519	गोदना	तिल	1
520	नदी	मुरला	1
521	गोली	अयोगगुड़	1
522	अनार्यज	व्यक्ति	1
523	मैनफर	पेड़	1
524	वर्णवृत्त	दुर्मिलका	1
525	झंडा	भगवा	1
526	स्थान	चीरघर	1
527	ऋषि	सारस्वत	1
528	व्यक्ति	बंधक	1
529	चंद्रकांता	वर्णवृत्त	1
530	राजर्षि	प्रधान	1
531	रुलाई	आर्तनाद	1
532	इसमाईली	सम्प्रदाय	1
533	लिपि	फारसी	1
534	कपड़ा	झपकी	1
535	देवता	विश्वकर्मा	1
536	नरकट	पौधा	1
537	साठी	धान	1
538	शालू	पौधा	1
539	भरपाई	क्रिया	1
540	लिपि	उड़िया	1
541	दुकान	चायखाना	1
542	सारस्वत	जाति	1
543	सामंतवाद	सिद्धांत	1
544	दुलकी	चाल	1
545	व्यवसायीकरण	क्रिया	1
546	काम	मुफ्तखोरी	1
547	फरुखाबाद	शहर	1
548	बेड़ा	समूह	1
549	शशिवदना	वर्णवृत्त	1
550	पुस्तिका	पुस्तक	1
551	आस्वादन	काम	1
552	ग्वार	पौधा	1
553	फूल	गुलमेंहदी	1
554	ख़ुराक	भोजन	1
555	व्यक्ति	जिज्ञासु	1
556	पिपरामूल	जड़	1
557	नीहारिका	समूह	1
558	नदी	साबरमती	1
559	झील	साँभर	1
560	त्रिशिर	राक्षस	1
561	स्वच्छंदता	अवस्था	1
562	संग्रह	पुस्तक	1
563	मुंबई	शहर	1
564	गोरी	महिला	1
565	राजधानी	मोगादिशू	1
566	उपनगर	आमेर	1
567	नेता	लेनिन	1
568	जोतगाड़ी	बैलगाड़ी	1
569	देवी	मुम्बादेवी	1
570	अंडग्रंथि	ग्रंथि	1
571	मूत्रपतन	रोग	1
572	नित्यकर्म	शौच	1
573	अहिंसावादी	समर्थक	1
574	स्थान	ख़ाना	1
575	नस्य	औषध	1
576	सन्निपात	भूतहास	1
577	यूनेस्को	संगठन	1
578	अभिनय	आहार्य्य	1
579	कंठाभूषण	जुगनू	1
580	उदय	चंद्रोदय	1
581	क्रांतिकारी	क्रांतिवादी	1
582	यात्रावाल	पंडा	1
583	गूदा	गरी	1
584	पक्षी	लोवा	1
585	कृन्तक	दाँत	1
586	अवस्था	स्थिति	1
587	भवन	मीनार	1
588	शेर	शेरनी	1
589	तज़िक	भाषा	1
590	रक्षक	अंगरक्षक	1
591	गरुड़	साँपमार	1
592	बछड़ा	अल्हड़	1
593	बहनजी	संबोधन	1
594	अप्सरा	चित्रा	1
595	दाँव	मूँड़ीबँध	1
596	जगह	अरब	1
597	रोग	तालूफाड़	1
598	समय	युगांतर	1
599	झूल	दामनी	1
600	लता	पोई	1
601	नतीजा	रोगनिदान	1
602	तमतमाना	क्रिया	1
603	निपुणता	अनुभवपूर्णता	1
604	पुश्ता	ताल	1
605	लड़की	वाग्दत्ता	1
606	तंबाकू	भसाकू	1
607	शाकिनी	खेत	1
608	परदा	दीवार	1
609	काम	मर्दन	1
610	अर्थांतरन्यास	कहना	1
611	नतद्रुम	साल	1
612	प्रधानाचार्य	पद	1
613	अस्पताल	आरोग्यालय	1
614	समाजीकरण	क्रिया	1
615	मांस	मटन	1
616	नाइटक्लब	क्लब	1
617	सूचना	लेबल	1
618	इड़ा	स्नायु	1
619	साधु	पंगु	1
620	आसार	सहायता	1
621	शक्रवापी	नाग	1
622	बर्तन	थरमस	1
623	रूप	वैखरी	1
624	एकाधिपत्य	आधिपत्य	1
625	चरित्र	काम	1
626	हरियाणवी	निवासी	1
627	भूमध्यसागर	समुद्र	1
628	तंबू	छोलदारी	1
629	अर्थ	पदार्थ	1
630	गोंडकिरी	रागिनी	1
631	कच्छ	क्षेत्र	1
632	अनुषक्ति	कर्तव्य	1
633	काम	प्रपंचन	1
634	पुकार	नाम	1
635	सुकृती	ऋषि	1
636	निवासी	गांधार	1
637	S	अक्षर	1
638	द्राक्षारस	रस	1
639	नदी	सुप्रभाता	1
640	कुहुकबान	बाण	1
641	पुटीन	मसाला	1
642	साधन	कड़ी	1
643	फुंसी	फोड़ा	1
644	आयकर	कर	1
645	मौसा	रिश्तेदार	1
646	सिनेगल	नदी	1
647	हार्मोन	एस्ट्रोजन	1
648	मछली	सिंघाडा	1
649	दुर्वासा	ऋषि	1
650	काम	विनियोग	1
651	अन्नद्वेष	अवस्था	1
652	आसंजन	काम	1
653	सीट	आसन	1
654	सद्व्यवहार	आचरण	1
655	गतिहीनता	अकंपन	1
656	झटका	ढंग	1
657	फेक	शहर	1
658	मंड्या	शहर	1
659	क्रोएशियाई	निवासी	1
660	संबोधन	देवी	1
661	नब्बे	संख्या	1
662	धुंध	रोग	1
663	शराब	अन्नमल	1
664	वस्त्रावरण	आच्छाद	1
665	दातुन	सफ़ाई	1
666	खटपट	मतभेद	1
667	रोग	किलकैया	1
668	ध्वनि	पुचकार	1
669	पायु	ऋषि	1
670	पायजामा	गरारा	1
671	जरदालू	पेड़	1
672	जलेबी	मिठाई	1
673	नदी	पोसालिया	1
674	समुदाय	दर्शकगण	1
675	खलबली	क्रिया	1
676	राग	मालकोश	1
677	मनाल	पक्षी	1
678	नित्यकर्म	काम	1
679	राल	कंबल	1
680	रिजर्व	शक्ति	1
681	महिला	शासिका	1
682	बालेश्वर	शहर	1
683	सौभरि	ऋषि	1
684	तैलाधार	पात्र	1
685	एकताल	ताल	1
686	प्लीहा	अंग	1
687	संह्लाद	राक्षस	1
688	ग्वाला	आदमी	1
689	साम्राज्य	मिस्र	1
690	शकुंत	कीड़ा	1
691	दर्द	अन्यतोपाक	1
692	काम	पोंछाई	1
693	दक्षिणी	निवासी	1
694	जैतश्री	रागिनी	1
695	स्कलकैप	टोपी	1
696	काम	प्रतिपूर्ति	1
697	चिउली	पेड़	1
698	शलाका	औजार	1
699	अनुपलब्धता	अप्रत्यय	1
700	मटखौरा	हाथी	1
701	मजबूरी	अवस्था	1
702	बाहड़ी	खिचड़ी	1
703	खाँग	सींग	1
704	शहर	बालेश्वर	1
705	काम	तोषण	1
706	अवस्था	नौसिखियापन	1
707	लेबनानी	निवासी	1
708	पुचकार	ध्वनि	1
709	हस्तोपकरण	छेनी	1
710	वर्णवृत्त	विपुला	1
711	घुरुवा	रोग	1
712	लोबिया	पौधा	1
713	गाँव	दुगासरा	1
714	काम	दस्तक	1
715	ऋषि	सुमेधा	1
716	दमी	रोगी	1
717	काम	आकलन	1
718	पोषण	क्रिया	1
719	देवताड़	पौधा	1
720	गली	कोलिया	1
721	अजौली	काम	1
722	समय	अनादिकाल	1
723	प्रत्यर्पण	काम	1
724	काम	बहिष्कार	1
725	राग	टंक	1
726	शक्ति	वाणी	1
727	कुरुवंशी	सुवर्चा	1
728	कदन्न	अनाज	1
729	सम्राट	अशोक	1
730	कमी	दिवाला	1
731	लीमा	राजधानी	1
732	मिठाई	जलेबी	1
733	पत्थर	तेलियापखान	1
734	समूह	फटकन	1
735	गढ़वा	शहर	1
736	शाक	अंकुर	1
737	अवस्था	वफ़ादारी	1
738	इकवाई	निहाई	1
739	सम	लक्षण	1
740	अनाक्रांता	पौधा	1
741	अर्थबोध	बोध	1
742	बूटा	छाप	1
743	देश	भदेस	1
744	बर्तन	कमंडल	1
745	सरकस	समुदाय	1
746	ध्वनि	संगीत	1
747	गति	कुलबुलाहट	1
748	भोजन	भजियाउर	1
749	नृत्य	गजनृत्य	1
750	पैंसठवाँ	वर्ष	1
751	थलयान	जोतगाड़ी	1
752	सौंफ	पौधा	1
753	मादन	कामबाण	1
754	रौरव	नरक	1
755	इरावत	साँप	1
756	अनुमान	कनकूत	1
757	अग्निपरीक्षा	परीक्षा	1
758	पौधा	जीरा	1
759	दुष्कर्म	अत्याचार	1
760	जड़िया	कारीगर	1
761	मौली	धागा	1
762	बिनजवाद	क्षेत्र	1
763	महिला	भीलनी	1
764	प्रदेश	ट्रावनकोर	1
765	उपासक	मूर्तिपूजक	1
766	सूचनापत्र	पत्र	1
767	रोग	पैलाग्रा	1
768	अप्रसव	अनुपलब्धता	1
769	स्थान	पगार	1
770	खो	ध्वनि	1
771	स्थान	दूरी	1
772	संबोधन	आर्य	1
773	अपृक्त	प्रत्यय	1
774	चर्मोद्योग	व्यवसाय	1
775	चालन	विमानन	1
776	वक्ता	सुवक्ता	1
777	दुर्गुण	ईर्ष्यालुता	1
778	शशि	छप्पय	1
779	तंत्र	टेलीविजन	1
780	खपत	काम	1
781	ज्योतिर्लिंग	रामेश्वर	1
782	मछली	पापलेट	1
783	इरविन	आम	1
784	श्री	संबोधन	1
785	जंतु	अमानुष	1
786	कौचुमार	कला	1
787	अधिकारी	वनरक्षक	1
788	जमुई	शहर	1
789	ग़रीब	ठनठनगोपाल	1
790	चुटकी	अवस्था	1
791	व्यक्ति	आराकश	1
792	जीव	भ्रूण	1
793	गैस	नाइट्रोजन	1
794	नालबंद	आदमी	1
795	सुमति	राक्षस	1
796	शंखपुष्पी	अपराजिता	1
797	घोंघा	मोलस्क	1
798	नौकर	जय	1
799	अग्रायुध	कुरुवंशी	1
800	बोध	मंडल	1
801	काम	अमत्सर	1
802	रबड़ी	बसौंधी	1
803	काम	खर्च	1
804	सैरगाह	सेमाडोह	1
805	कुरेड	पक्षी	1
806	काम	शतरंजबाजी	1
807	औजार	चामर	1
808	खच्चरी	पशु	1
809	राग	हिंडोला	1
810	महीना	फरवरी	1
811	प्रहृत	गोत्रकार	1
812	सुनायक	राक्षस	1
813	झाग	आस्रव	1
814	व्यास	नदी	1
815	चालीसवाँ	वर्ष	1
816	भट्ट	ब्राह्मण	1
817	गमन	अयन	1
818	नाला	वस्तु	1
819	ब्रह्मपुत्र	विष	1
820	दीवानी	न्यायालय	1
821	महिला	ठठेरिन	1
822	बोआई	पवेरा	1
823	शब्दालंकार	श्लेष	1
824	गुलगीर	कैंची	1
825	कैंडी	मिठाई	1
826	स्वजन	लोग	1
827	पत्नी	तपस्विनी	1
828	व्रत	चंद्रायण	1
829	पैग़ंबर	इब्राहीम	1
830	पदयात्री	यात्री	1
831	स्याही	कत्थ	1
832	तेलमणि	रत्न	1
833	धामन	बाँस	1
834	टेक्सास	प्रदेश	1
835	बाजू	पंख	1
836	अंतलघु	चरण	1
837	अवस्था	कल्याण	1
838	नकटेसर	फूल	1
839	सचिव	महासचिव	1
840	नदी	अर्जुनी	1
841	मरोड़ना	काम	1
842	अवस्था	सुरक्षितता	1
843	धृतराष्ट्र	राजा	1
844	पूरु	राक्षस	1
845	अभया	हर्र	1
846	फुट	नाप	1
847	महातोप	तोप	1
848	बहदुरा	कीड़ा	1
849	पठानिन	महिला	1
850	रस्सी	गोन	1
851	आवेश	अवस्था	1
852	तंती	तंबूरची	1
853	श्रीमती	संबोधन	1
854	काम	अलफ	1
855	कुंड	ब्रह्मकुंड	1
856	पौंडा	गन्ना	1
857	कच्छी	भाषा	1
