index	word_a	word_b	label
260	మహిళ	దర్జీ	1
261	గ్రాఫ్	భవిష్యవాణి	0
262	అపకీర్తి	వెక్కిళ్ళు	0
263	జీడిపప్పు	తరంగాలు	0
264	పాల్గొనటం	ఉద్దండం	0
265	హడావిడి	శ్రాద్ధ	0
266	మహిళ	స్త్రీ	1
267	పురుగు	ఓడరేవు	0
268	పొద	గంజాయి	0
269	వాపసు	సాక్ష్యం	0
270	వేరుచేయటం	పని	1
271	ఆవాలు	నర్తకి	0
272	కారకం	జ్ఞానం	1
273	నిష్పత్తి	సమానం	1
274	చెంబు	పాత్ర	1
275	బ్రహ్మర్షి	జమదగ్ని	1
276	పరిజ్ఞానం	జ్ఞానం	1
277	మోతాదు	ధనం	1
278	రాయి	గీటురాయి	1
279	పదవీకాలం	పాలడైరీ	0
280	కాలచక్రం	సూట్కేస్	0
281	విరోధం	పని	1
282	ఖడ్గం	కుళాయి	0
283	అందమైన	క్లోమగ్రంథి	0
284	వ్యక్తి	ప్రతినిధి	1
285	పూలు	మల్లెలు	1
286	బాదంపప్పు	ఆహారపదార్థం	1
287	పూలకుండి	పాత్ర	1
288	రాష్ట్రం	ప్రాంతం	1
289	కళింగ	దేశము	1
290	డ్రైవరు	యోగశాస్త్రం	0
291	మిస్సీ	ఉత్పత్తి	0
292	కోచర్	శ్రీరాముడు	0
293	సప్తస్వరాలు	పనికిరానివాడు	0
294	లోదుస్తులు	డేరా	0
295	నిముషం	దేవర్షి	0
296	బుగ్గ	శరీరభాగాలు	1
297	ప్రతిష్టాపన	శిలాశాసనము	0
298	7	జొన్నలు	0
299	ప్రవర్తన	సామర్థ్యము	1
300	గ్రద్ద	పక్షి	1
301	మట్టి	బురద	1
302	సరీసృపం	తాబేలు	1
303	మహిళ	కమ్మరి	1
304	ఏకాభిప్రాయం	ఓటు	1
305	లాంతరు	ఉంగరం	1
306	కవలలు	వ్యక్తి	1
307	బెంచి	ఉపకారవేతనం	0
308	పండు	పార్వతిదేవి	0
309	హాజరుపట్టి	రిజిష్టర్	1
310	మానసపుత్రుడు	వ్యర్థ	0
311	సంఖ్య	వెయ్యి	1
312	కపటం	కాంతి	0
313	నటీ	వామపక్షం	0
314	తగాదా	అల్లిక	0
315	వందనం	అనుకూలత	0
316	ప్రవృత్తి	రోకలి	0
317	గోధుమలు	వికలాంగులు	0
318	హిరణ్యకశ్యపుడు	రాక్షసులు	1
319	నవదంపతులు	పర్వతరాజు	0
320	ఆటవస్తువులు	కాక్	1
321	వడ్డాణం	న్యాయమూర్తి	0
322	అవయవం	ఇంద్రియాలు	1
323	తామరతూడు	ఆధునికం	0
324	కొలత	క్వింటాళ్ళు	1
325	ప్రవక్త	ఖలీఫా	1
326	విరోచనాలు	ప్రయాణం	0
327	వ్యక్తి	బట్టతల	1
328	రోగం	పోటీ	0
329	కైవశం	వైజయంతీమాల	0
330	మట్టిపాత్ర	బొడ్డు	0
331	ఇల్లు	రాజభవనం	1
332	కరణం	కారకం	1
333	భైరవ	రాగం	1
334	ఉపాహారం	మధుమేహం	0
335	తోకచుక్క	చుక్క	1
336	భవిష్యత్తు	సమయము	1
337	స్నేహితురాలు	మిత్రుడు	1
338	ట్యాంకరు	కన్యారాశి	0
339	గొడవ	సృష్టించడం	0
340	మల్లెతీగ	కొబ్బరి	0
341	నాడీవ్యవస్థ	కణం	1
342	వృత్తము	వృత్తాకారం	1
343	ఉత్తరం	సాంబారు	0
344	ఇంటియజమాని	గోధుమలు	0
345	మందగతి	స్థితి	1
346	ముడత	జాతీయభాష	0
347	పడిపోవడం	గని	0
348	వింత	కడుపుబ్బరం	0
349	వరండా	నాగజెముడు	0
350	గమనం	శీర్షిక	0
351	అన్నయ్య	సోదరుడు	1
352	నియంత్రణ	రాజదండన	0
353	అధికారము	అధికారం	1
354	కృష్ణపక్షం	వేతనము	0
355	గ్రహం	ఖగోళం	1
356	చాలా	పీచు	0
357	బాహ్య	చిగురుటాకులు	0
358	జారుడు	పని	1
359	పదార్ధం	మంచు	1
360	వయస్సు	పసుపు	0
361	సాధనం	దాండియా	1
362	స్టైల్	క్రౌంచపక్షి	0
363	తెలియచేయుట	పని	1
364	భేదం	మతభేదం	1
365	మాయగాడు	ప్రకటన	0
366	పరాయి	వేడుక	0
367	శబ్దం	పేరు	1
368	యువతి	కాకరకాయ	0
369	పుట	పేపరు	1
370	కలశం	కుండ	1
371	స్థితి	మౌనం	1
372	స్థితి	మనోహరం	1
373	చిహ్నం	అరిష్టం	1
374	తొండం	అవ్యయం	0
375	కోట	పర్వదినం	0
376	నలభైఏడు	దస్తూరి	0
377	భేదం	మునిమనవడు	0
378	పని	సమ్మె	1
379	చేరడం	డేగా	0
380	బాతు	రాజహంస	1
381	సూచన	ప్రేరణ	1
382	గంప	తాతయ్య	0
383	స్వరం	పిండం	0
384	ప్రవచనం	మాట	1
385	విరుద్ధమైన	ఎర్రమట్టి	0
386	సారవంతం	పెట్టె	0
387	కుండీ	ఆయుధం	1
388	రాశి	మకరరాశి	1
389	భాషా	థాయ్	1
390	కాపాడటం	ముక్తి	1
391	వర్మ	వృద్ధిచెందడం	0
392	మహాకావ్యము	పంచపాత్ర	0
393	దంపతులు	నవదంపతులు	1
394	కర్మసిద్ధాంతం	సిద్థాంతం	1
395	శని	సప్తపది	0
396	పని	వైద్యం	1
397	స్థలం	తపోభూమి	1
398	పరశురాముడు	ప్రగతి	0
399	బృందము	గ్రామం	1
400	వ్రాత	పరిశీలకుడు	0
401	తెల్లరాయి	రాయి	1
402	సిద్థాంతం	సామ్యవాదము	1
403	విమానాశ్రయము	లార్వా	0
404	దేశము	స్వదేశం	1
405	బొమ్మరిల్లు	ఆటబొమ్మ	1
406	ఘంటిక	ఎముక	1
407	కాపలా	పని	1
408	అతిధిగృహం	హుండీ	0
409	పొద	సమూహం	1
410	రాశి	మిధునరాశి	1
411	సర్కసు	అరటిగెల	0
412	రేఖ	మూట	0
413	గౌడు	బ్రాహ్మణులు	1
414	దుస్తులు	ఊయల	1
415	జిగట	స్నానఘట్టం	0
416	లంబరేఖ	దోచుకోవడం	0
417	మాత్ర	ఆకు	0
418	వేలంపాట	కరక్కాయ	0
419	వెంట్రుకలు	కనుబొమ్మలు	1
420	ఉదారం	నిర్జీవమైన	0
421	వ్యాకులత	ఆనకట్ట	0
422	దూమపానం	మత్తుపదార్థాలు	1
423	వాతావరణము	గాలి	1
424	కోరిక	స్వేచ్చ	1
425	చిన్నబుట్ట	పాత్ర	1
426	మహారాణి	పరిపాలన	1
427	శిఖరం	పర్వతశిఖరం	1
428	భూస్వామి	ముంబాయ్	0
429	దుర్గుణం	దుర్మార్గం	1
430	గోడ	చండాలుడు	0
431	కాంట్రాక్టరు	జీవితం	0
432	బాహుబలము	ఫర్నీచర్	0
433	పరోటాలు	కాశ్మీరీలు	0
434	కుంభరాశి	రాశి	1
435	స్థలం	తోట	1
436	కైమా	మాంసం	1
437	పదవి	నాయకత్వం	1
438	కజల్	ప్రత్యయము	0
439	నార	పాలసముద్రం	0
440	కూలి	కూలీ	1
441	రాజకుమారుడు	లవుడు	1
442	సోదరుడు	తమ్ముడు	1
443	గూని	సవాల్	0
444	యోగశాస్త్రం	జ్ఞానోదయం	0
445	జత	శిల్పి	0
446	భాగము	వస్తువు	1
447	కడత	అప్పడాలు	0
448	వాయుదేవుడు	దళము	0
449	జైనధర్మం	మతం	1
450	స్థానం	పదివేలు	1
451	అఖాతం	సరస్సు	1
452	తపస్విని	శబరి	1
453	వర్ణక్రమం	తులసీదాస్	0
454	పండుగ	ఆస్తి	1
455	సంకోచం	కంపు	0
456	పేజి	జారుడు	0
457	పనిచేసేవాడు	గురువారం	0
458	రేణుకా	చలివేంద్రం	0
459	వ్యక్తి	దర్శకుడు	1
460	అంకగణితం	అన్నపానీయాలు	0
461	దూరదర్శిని	గోల	0
462	డేగ	పక్షి	1
463	గోమేధం	బొందె	0
464	చిత్రకారుడు	పర్వతరాజు	0
465	సమర్పించు	పని	1
466	జాగీరు	మందాకినీ	0
467	గుడ్డు	సామాగ్రి	0
468	టూకీగా	తివాచి	0
469	ముదురురంగు	త్రిశిరుడు	0
470	సారస్వత	బ్రాహ్మణులు	1
471	అనుభవించుట	తత్వశాస్త్రము	0
472	వస్తువు	సామాను	1
473	అక్క	ప్రకటన	0
474	లంచగొండి	వ్యక్తి	1
475	ఉపనగరం	ముక్తి	0
476	స్థానము	నీడ	1
477	ఇష్టం	వేట	0
478	ముత్తవ్వ	కన్యాదానం	0
479	సరిపడని	సామాను	0
480	స్థలం	చేపలచెరువు	1
481	చింతగింజ	విత్తనం	1
482	స్థలం	కూడలి	1
483	జీర్ణము	యోని	0
484	కుటుంబనియంత్రణ	వడ్రంగి	0
485	పని	జూదం	1
486	స్పర్శ	ఏసుక్రీస్తు	0
487	ఆజ్ఞ	పటికబెల్లం	0
488	వేతనము	మోతాదు	0
489	మహాగౌరి	దుర్గ	1
490	బృందము	సముదాయము	1
491	అన్నప్రాశన	మిలటరీ	0
492	పరిక్ష	పుట్టుక	0
493	మహిళ	ఉంపుడుకత్తె	1
494	పలానా	అస్తిత్వం	1
495	వర్ణన	ప్రసంగం	1
496	చెడ్డవాడు	అపరాధి	1
497	తర్జుమా	పని	1
498	వరమివ్వడం	దానం	1
499	పశువులకాపరి	రెండు	0
500	కాశ్మీరి	విదేశి	0
501	బ్యూరో	మహాప్రాణాలు	0
502	భక్తి	సంకీర్తన	1
503	సనత్కుమారుడు	ఏకత్వం	0
504	పని	ఉరి	1
505	మార్గము	తలుపు	1
506	అత్త	కోటి	0
507	పేపరు	శవం	0
508	సంతోషము	మనోభావన	1
509	ఈల	వాద్యకారుడు	1
510	నది	క్షిప్రానది	1
511	కథావస్తువు	కథ	1
512	ఇంటికప్పు	కండరం	0
513	హుమా	జడ్జి	0
514	పంచాయితీ	భూగోళశాస్త్రం	0
515	జైనమందిరం	గుడి	1
516	సూక్ష్మదర్శిని	రాసలీల	0
517	వంద	చింతపండు	0
518	చర్య	కేసువిచారణ	1
519	కాలనాగు	పాము	1
520	కురుక్షేత్రం	కుక్కగొడుగు	0
521	శాస్త్రము	వ్యాకరణం	1
522	మోడు	చెట్టు	1
523	అపకారం	వడగళ్ళు	0
524	శీతాకాలం	సమయము	1
525	సాధనం	పదం	1
526	రంగు	ముదురురంగు	1
527	సామర్థ్యం	శక్తి	1
528	అహింస	అనామిక	0
529	హిజ్రా	గాండీవం	0
530	ఎత్తు	ప్రేక్షకుడు	0
531	ఇష్టం	సమర్పించుట	0
532	సహాయకమంత్రి	కలబంద	0
533	గోవధ	ధనస్సు	0
534	ఆహారపదార్థం	పచ్చడి	1
535	సూచన	నోటీసు	1
536	పప్పు	పోలిక	0
537	నా	వ్యక్తి	1
538	పట్టభద్రుడు	రాజ్యము	0
539	నిరాశవాది	దీపావళి	0
540	కోణం	స్థానము	1
541	నీడ	పేదవాడు	0
542	డోలు	ప్రయాణికులు	0
543	ఆటంకం	వంటగ్యాసు	0
544	ప్రస్తుతం	వ్యక్తి	1
545	బ్రహ్మముహూర్తం	సంబంధం	0
546	సెల్	మడిమ	0
547	ద్వీపం	భూమి	1
548	మురుకులు	పర్షియా	0
549	అతిధిగృహం	బర్రా	0
550	కూరలు	ఆహారపదార్థం	1
551	గుంత	పాదు	1
552	లక్షణం	గిన్నె	0
553	ఆకుకూర	లేతపచ్చిక	1
554	సమానత్వం	దృతరాష్టుడు	0
555	ఉపాయం	ఆలోచన	1
556	మాతృత్వం	మలం	0
557	సిరిసంపదలు	పురోహితులు	0
558	గొడవ	వ్యంగ్యం	1
559	టెలిఫోన్	సమర్పించుట	0
560	నాదగ్గరున్న	వ్యక్తి	1
561	దోమ	జోరీగ	1
562	పని	నిర్ణయం	1
563	కోరికలు	కోరిక	1
564	ఖర్చు	రాక్షసత్వం	0
565	పరక	బౌద్ధవిహారం	0
566	నిర్మించుట	చెడుకాలం	0
567	నీచుడు	తోకచుక్క	0
568	వెడల్పు	నిర్ణయము	1
569	అన్నసత్రం	కొట్టుట	0
570	వంటసోడా	చెంబు	0
571	అగౌరవము	స్థితి	1
572	భక్తి	సమర్పించు	0
573	దబ్బకాయ	నిమ్మకాయ	1
574	క్షత్రియుడు	కార్యాలయం	0
575	మర్యాదస్థుడు	ముత్తాత	0
576	పక్షం	మాట	1
577	పింగాణి	హరిద్వారం	0
578	బట్టలు	పైజామా	1
579	పిస్టన్	ఆయుధం	1
580	మలం	దుర్మార్గం	0
581	రక్షకులు	ప్రదర్శన	0
582	పొలుసు	ఖగోళం	0
583	సాధువు	సంవత్సరము	0
584	స్థితి	శిథిలం	1
585	ఉపయోగకరం	విద్య	1
586	ఆకాశం	మృగశిర	0
587	పీఠభూమి	ప్రజాభిప్రాయం	0
588	నీచుడు	వ్యక్తి	1
589	ప్రశంసించటం	పోప్	0
590	కిణ్వనం	పకోడా	0
591	గుడి	దేవాలయం	1
592	సుబ్రహ్మణ్యస్వామి	ప్రత్యయము	0
593	కోరిక	శుభాకాంక్ష	1
594	హంస	రాజహంస	1
595	షేర్	తాత	0
596	తిథి	ద్వితియ	1
597	కాంతి	పదును	1
598	గంజాయి	పదవి	0
599	విరామం	అంకెలు	0
600	యంత్రము	తిరుగలి	1
601	కలరా	శిల్పవిద్య	0
602	హిజ్రా	కాక్	0
603	గడువు	పాఠశాల	1
604	స్థలం	సారాకొట్టు	1
605	వీరమాత	రేవతి	0
606	గొంతు	టెన్నిస్	0
607	మాయావాదం	సిద్థాంతం	1
608	పని	పరీక్ష	1
609	పారదర్శకత	స్థితి	1
610	భవబంధాలు	దుఃఖం	1
611	జాకెట్టు	పాల్గొనటం	0
612	పైజామా	వాపసు	0
613	జాగరణ	మనోహరం	0
614	జలతారు	టెలిగ్రామ్	0
615	గ్రాంటు	తూర్పు	0
616	బడాయి	పని	1
617	నకలు	ప్రతిరూపం	1
618	ఒరిస్సా	దాన్యం	0
619	పదిలక్షలు	సర్వనామం	0
620	బక్రీదు	అమ్మేవాడు	0
621	విద్యాబోధన	బఠానీ	0
622	బట్టలు	గాయం	0
623	పరిశీలకుడు	వ్యక్తి	1
624	అడ్వాన్సు	పుట్టగొడుగు	0
625	పంచ్	అభిప్రాయం	0
626	చేష్ట	పని	1
627	మంచిమాట	స్వేదనజలం	0
628	వ్యక్తి	నౌకరు	1
629	రాష్ట్రం	హరిద్వారం	1
630	సంకల్పం	పులుపు	0
631	కూజా	పాత్ర	1
632	నేపాలీ	భాషా	1
633	శిష్యుడు	విద్యార్థి	1
634	వ్యక్తి	పరిశీలకుడు	1
635	ర్యాలీ	పని	1
636	నష్టం	చాలాసార్లు	0
637	వ్యక్తి	ఏసుక్రీస్తు	1
638	భాగం	వైపు	1
639	మెట్టతామర	మొక్క	1
640	దుంపలు	నాగజెముడు	0
641	అభియోగము	మోసం	0
642	తెల్లమచ్చ	భౌతికత	0
643	పరిజ్ఞానం	శాస్త్రము	1
644	నడికట్టు	దుస్తులు	1
645	నాణెం	పైసా	1
646	రాత్రి	సమయము	1
647	కుంచె	కాలిపిక్క	0
648	ఫిర్యాదు	అభియోగము	1
649	పదార్ధం	నాలుక	1
650	గాలిపటం	తేలిన్	0
651	బలి	ఆత్మబలి	1
652	విరక్తి	అపహేళన	1
653	మాట	ఆకాశవాణి	1
654	పీతాంబరం	జుగుప్స	0
655	మహిళ	మేరీ	1
656	ఆహారపదార్థం	పెరుగు	1
657	నర్మదా	వేడి	0
658	అభిప్రాయము	ఆలోచన	1
659	మిడిసిపాటు	దురదగొండి	0
660	ఉలి	కాలనేమి	0
661	జంతువు	వేట	1
662	నోటిపూత	నాటకము	0
663	వ్యక్తి	పరాయి	1
664	బోరుబావి	యంత్రము	1
665	తీగ	చిక్కుడుకాయ	1
666	దేశద్రోహి	పెళ్ళికానుక	0
667	రసం	సర్కసు	0
668	సజ్జనుడు	ఖయాల్	0
669	బావి	గుంత	1
670	సవాలు	కొలవడం	0
671	శూన్యం	కళాశాల	0
672	ఘనీభవించిన	చపాతి	0
673	గొర్రెలకాపరి	లంగా	0
674	నీతిశాస్త్రం	ఏసుక్రీస్తు	0
675	స్థితి	అవాస్తవికత	1
676	కోర	దంతం	1
677	సోమరితనం	స్థితి	1
678	పైభాగం	పారసీకులు	0
679	పాపం	అల్లిక	0
680	దొంగ	పెద్దదొంగ	1
681	కోమటి	తుమ్మెద	0
682	శరీరభాగాలు	మెడ	1
683	స్థితి	వేగం	1
684	గోతం	ధాన్యం	1
685	తులసిమాల	యోగశాస్త్రం	0
686	స్థితి	పలుకుబడి	1
687	వర్షంలేని	రూపాయి	0
688	దాపరికం	జడివాన	0
689	బ్రహ్మచర్యం	ఋగ్వేదం	0
690	ఋణగ్రస్తుడు	కమ్మరి	0
691	ధాన్యం	బియ్యం	1
692	కామధేనువు	మేఘమాల	0
693	వ్యవహారం	కఠినం	1
694	నడివయస్సు	రేడియో	0
695	తగాదా	ద్వితియ	0
696	దొర్లించడం	పని	1
697	దురదగొండి	కాయ	1
698	అంతరాత్మ	రాష్ట్రం	0
699	పదవతరగతి	కత్తిరించు	0
700	బుధుడు	ఆందోళనకారులు	0
701	సంధ్యాసమయం	బకాసురుడు	0
702	సుబ్రహ్మణ్యస్వామి	గుంపు	0
703	మాధవీలత	మాసం	0
704	అగ్గిపెట్టె	పుడక	1
705	రాశి	వృశ్చికరాశి	1
706	స్థితి	లభించని	1
707	కరణ	మొక్క	1
708	దండ	మాల	1
709	శాస్త్రము	నూరడం	0
