index	word_a	word_b	label
74	అవభృతయజ్ఞం	దీక్షాంతం	1
75	మాంసపుముక్క	చేపముల్లు	1
76	తాబేలువెన్నుచిప్ప	శరీరవెలుపలిభాగము	1
77	సంపెంగ	సన్నజజి	1
78	చాపుమేక	ఆడమేక	1
79	త్రివల్యడోలు	మృదంగవాద్యం	1
80	తిబ్బెతి	ఆసియాదేశము	1
81	వీర్యనష్ట్యవ్యాధి	కాలప్రమేహరోగం	1
82	పంచుట	వడ్డించుట	1
83	కళ్యాణకామోదరాగం	మిశ్రరాగం	1
84	కంటిరోగం	కన్లకనికలు	1
85	పాపిటబిళ్ళ	పాపిడిబిళ్ళా	1
86	ధార్మికకర్మలు	యఙ్ణం	1
87	మూతవేయటం	కొబ్బరిచిప్ప	1
88	కర్ణరంధ్రము	ప్రాకృతికరంధ్రం	1
89	తుతాయి	ఊదుడువాయిద్యం	1
90	వడ్డీఖాతాపుస్తకం	ఖాతాపుస్తకం	1
91	పత్తిచెట్టు	తిలమాపట్టి	1
92	ఖజానాధికారి	పస్సర్	1
93	శరీరవెలుపలిభాగము	ఏనుగుకుంభం	1
94	చెట్టుభాగం	పుష్పభాగం	1
95	సామాగ్ర్రిలు	త్రాసుపళ్ళెం	1
96	తంతివాయిద్యం	ద్వితార	1
97	పపహా	నుసిపురుగు	1
98	దూళం	గానుగరోకలి	1
99	గంజాయిచెట్టు	పూలగంజాయి	1
100	గర్భజీవి	పాలిచ్చుజంతువు	1
101	తిరుగలిరాయి	కిందిరాయి	1
102	ఒంటెఅరుపు	ఘీంకరించు	1
103	వాద్యకుంజీ	సామాగ్ర్రిలు	1
104	యోగాసనము	ధనూరాసనం	1
105	చేతాళ్	ఎద్దులబండియాత్ర	1
106	కర్ణకుండలం	కాశ్మీరీకుండలాలు	1
107	సకర్మకక్రియ	దవీకర్మ	1
108	నిప్పురవ్వ	గంజాయిచెట్టు	1
109	కూర్మికవాయిద్యం	తంతివాయిద్యం	1
110	శరీరవెలుపలిభాగము	పునిక	1
111	వేళ్ళకొమ్మ	చెట్టుభాగం	1
112	ఢలకే	కంటిరోగం	1
113	ముండ్లపంది	గర్భజీవి	1
114	చంద్రమాసం	పాల్గుణం	1
115	తపాలాకార్యాలయము	కృత్రిమప్రదేశం	1
116	అనాగతం	ఎద్దులబండియాత్ర	1
117	మిశ్రరాగం	గాంధారరాగం	1
118	పొట్టుగూడు	దాణాగది	1
119	అకృతి	షట్‍భుజి	1
120	ఒకటిన్నరఎక్కము	ఎక్కములు	1
121	వెదురుబద్ద	చెట్టుభాగం	1
122	లాలాగారు	సంభోధించుట	1
123	శంకరతాళం	ఎద్దులబండియాత్ర	1
124	సామ్యావాది	సమర్థించేవాడు	1
125	కంటిపాప	పలుచనిపొర	1
126	మందులచీటి	కాగితపుముక్క	1
127	సామాగ్ర్రిలు	కవ్వంతాడు	1
128	అమర్‍కో‍ష్	శబ్ధకోశం	1
129	రచనాకారుడు	నిఘంటుకారుడు	1
130	మిశ్రరాగం	కామోదనటరాగం	1
131	రత్నకంబళి	ఉన్నికంబలి	1
132	రత్నములవ్యాపారి	పరీక్షించువాడు	1
133	మొరుగుట	ఘీంకరించు	1
134	బస్సుప్రాంగణం	వాహనస్థలం	1
135	గానపక్షి	కృష్ణపక్షి	1
136	చిన్నపుండు	పనసికా	1
137	పాపిటిబిల్ల	పాపిడిబిళ్ళా	1
138	మృదంగవాద్యం	చిన్నడప్పు	1
139	రెప్పవెంట్రుక	రోమము	1
140	సంభోధించుట	లాలాగారు	1
141	అనైతికత	అసామాజికకార్యం	1
142	బాయా	మృదంగవాద్యం	1
143	వాద్యయంత్రములు	తాళవాద్యం	1
144	పాలిచ్చుజంతువు	తిమింగళము	1
145	సమర్థించేవాడు	జీవవాది	1
146	భరతపక్షి	చక్రవాకపక్షి	1
147	మసాలాబండ	పచ్చడిబండ	1
148	ముక్కురంధ్రాలు	ప్రాకృతికరంధ్రం	1
149	సంశయోపామాలంకారం	ఉపమానాలంకారం	1
150	పరివర్తనావాది	సమర్థించేవాడు	1
151	యఙ్ణం	ధార్మికకర్మలు	1
152	ఊదుడువాయిద్యం	మౌతార్గన్	1
153	రచనాపద్దతి	లిపివిధానం	1
154	పాపిడిబిళ్ళా	జడబిల్ల	1
155	హీరాజీ	సామాగ్ర్రిలు	1
156	పాపిడిబిళ్ళా	పాపిటబిళ్ళ	1
157	విస్ఫోటకం	రహస్యఛాయాచిత్రయంత్రం	1
158	శరీరవెలుపలిభాగము	పాపటి	1
159	పవరియా	బిక్షగాడు	1
160	మశూచిరోగం	నల్లకురుపు	1
161	రోమము	రెప్పవెంట్రుక	1
162	కళ్లకలక	కంటిరోగం	1
163	రత్నాలహారము	నవరత్నాలమాల	1
164	మోజోళ్ళు	మేజోడు	1
165	నల్లకురుపు	మశూచిరోగం	1
166	నుసిపురుగు	పపహా	1
167	తుచ్చు	పాపిడిబిళ్ళా	1
168	చకోడీలు	కచౌడీ	1
169	ఉభయచరజీవి	వెన్నెముకప్రాణి	1
170	పాపిడిబిళ్ళా	చుడామణి	1
171	ఆవిరిస్నానం	స్నానగది	1
172	చంపసరాలు	చెవిఆభరణం	1
173	క్షమాయాచన	యాచించుట	1
174	నిఘంటుకారుడు	రచనాకారుడు	1
175	ఆడపాము	అనంతశీర్ష	1
176	గరబా	లోకనృత్యము	1
177	కుటుంబంలేని	ఒంటరియైన	1
178	పచ్చడిబండ	మసాలాబండ	1
179	ఏనుగుకుంభం	శరీరవెలుపలిభాగము	1
180	కర్ణకుండలం	చెవిఆభరణం	1
181	మఖానా	నీటిమొక్క	1
182	జీవవాది	సమర్థించేవాడు	1
183	నీటిమొక్క	నీటిపాచి	1
184	ఫిరంగ్‍దేశం	యూరోపియాదేశాలు	1
185	వామపక్షుడు	సమర్థించేవాడు	1
186	రేసుఆడుఒంటె	ఆడఒంటె	1
187	రహస్యచిట్టా	జమాఖర్చు	1
188	ఏకతారా	తంతివాయిద్యం	1
189	తాళవాద్యం	చేతాళము	1
190	బాధనాడీ	తంత్రిక	1
191	కామోదరాగం	మిశ్రరాగం	1
192	శబ్ధకోశం	శబ్ధతంత్రం	1
193	రత్నాలహారము	ముత్యాలహారము	1
194	క్లార్‍నెట్	ఊదుడువాయిద్యం	1
195	కుష్ఠిరోగం	కుష్ఠివ్యాధి	1
196	సమర్థించేవాడు	సమన్వయవాదులు	1
197	బాణపుమొన	బాణాగ్రం	1
198	తంతివాయిద్యం	ఏకతారా	1
199	కరతాలం	తాళవాద్యం	1
200	ఘీంకరించు	సకలింపు	1
201	బాణాగ్రం	బాణపుమొన	1
202	వ్యాకరణభేధం	పరుషాలు	1
203	గళ్ళబట్ట	జిగ్‍జాగ్	1
204	రాజతిలకము	ధార్మికకర్మలు	1
205	కామోదనటరాగం	మిశ్రరాగం	1
206	కుంబాసనం	శారీరకపని	1
207	పెళ్లికలశం	మంగళకలిశం	1
208	పశుశాల	పశువులశాఖ	1
209	తంతివాయిద్యం	చేతార	1
210	మెంతాకువడియాలు	మినపగారె	1
211	రాష్ట్రవాదులు	సమర్థించేవాడు	1
212	పలుచనిపొర	కంటిపాప	1
213	పెసరవడియం	మినపగారె	1
214	పుష్పభాగం	బయటిఆకులు	1
215	మనుగుడుపు	మామిడిపూతపూయు	1
216	తీర్థపురోహితుడు	గుడిపూజారి	1
217	వాద్యయంత్రములు	యుద్ధవాధ్యం	1
218	మృదంగవాద్యం	త్రివల్యడోలు	1
219	మృదంగవాద్యం	ఖంజరీ	1
220	రావిపండు	మర్రిపండు	1
221	జిగ్‍జాగ్	గళ్ళబట్ట	1
222	సాఫ్ట్‍వేర్‍	సంగణకప్రణాళిక	1
223	పదమూడవరోజు	ధార్మికకర్మలు	1
224	లంగోటీ	లంగోట	1
225	గౌడసారంగరాగం	మిశ్రరాగం	1
226	నీటిమొక్క	మఖానా	1
227	మాంసాహారజంతువు	అజుజా	1
228	క్రుళ్లు	పులియటం	1
229	ఊదుడువాయిద్యం	వాద్యయంత్రములు	1
230	ఎద్దులబండియాత్ర	బ్రహ్మతాళం	1
231	బిక్షగాడు	పవరియా	1
232	ఎద్దులబండియాత్ర	ఘటకర్కటతాళం	1
233	తంతివాయిద్యం	రబాబ్	1
234	పియరౌలా	గానపక్షి	1
235	కరతాలం	చప్పట్లుకొట్టడం	1
236	చెట్టుభాగం	పండ్లుతోముపుల్ల	1
237	బ్రాహ్మిలిపి	దేవనాగరిలిపి	1
238	చెంపజుట్టు	శరీరవెలుపలిభాగము	1
239	గుణసంఖ్య	అబాజ్యగుణసంఖ్య	1
240	అనాఘాత్	ఎద్దులబండియాత్ర	1
241	గోమారి	గోమారు	1
242	తుపాకికుంద	సామాగ్ర్రిలు	1
243	ముత్యాలహారము	రత్నాలహారము	1
244	నిగాలీ	హూక్కాగొట్టం	1
245	లావనీ	కలగీరాగం	1
246	కృష్ణపక్షి	గానపక్షి	1
247	ఎద్దులబండియాత్ర	చేతాళ్	1
248	చతుర్భుజము	అకృతి	1
249	బర్జట్	జమాఖర్చు	1
250	కొబ్బరిచిప్ప	మూతవేయటం	1
251	తీపడే	నేతపనిముట్లు	1
252	విషపూరితమైనసర్పము	నల్లత్రాచుపాము	1
253	పిపౌలీ	రావిపండు	1
254	ఘీంకరించు	ఒంటెఅరుపు	1
255	ఊదుడువాయిద్యం	బిగుల్	1
256	యోగిచెవిరింగు	కర్ణకుండలం	1
257	మిశ్రరాగం	సోరఠమల్హారరాగం	1
258	తంతివాయిద్యం	కూర్మికవాయిద్యం	1
259	గుఢారం	శామియానా	1
260	దుఃఖస్థితి	అత్యవశ్యకం	1
261	వ్యవసాయఉపకరణ	గడ్డికోసేకత్తి	1
262	కామోదసామంతరాగం	మిశ్రరాగం	1
263	రక్తార్మవ్యాధి	కంటిరోగం	1
264	సమర్థించేవాడు	రాష్ట్రవాదులు	1
265	గంజాయిచెట్టు	నిప్పురవ్వ	1
266	వాహనస్థలం	బస్సుప్రాంగణం	1
267	గయాపూజారి	గుడిపూజారి	1
268	అంబాలి	అంబారి	1
269	కాటుకడబ్బా	కాటుకభరణి	1
270	వాద్యయంత్రములు	చప్పట్లమోత	1
271	గర్భజీవి	చుంచుఎలుక	1
272	తెల్లబట్టరోగం	రక్తప్రదరం	1
273	పునిక	శరీరవెలుపలిభాగము	1
274	వాహనస్థలం	రైల్వేనిలయం	1
275	మౌతార్గన్	ఊదుడువాయిద్యం	1
276	చెట్టుబోదె	చెట్టుభాగం	1
277	చప్పట్లుకొట్టడం	కరతాలం	1
278	జమాఖర్చు	రహస్యచిట్టా	1
279	పస్సర్	ఖజానాధికారి	1
280	తాళవాద్యం	కరతాలం	1
281	శబ్ధకోశం	అమర్‍కో‍ష్	1
282	ధార్మికకర్మలు	అనివృత్తివాదం	1
283	మామిడిపూతపూయు	మనుగుడుపు	1
284	ఇత్తడికలిశం	బంగారుకుండ	1
285	తహనీయో	నగిషీపని	1
286	నీటిపాచి	నీటిమొక్క	1
287	సరిపోకపోవు	అభ్యాసంలేకుండా	1
288	నీటిమొక్క	తామరపుష్పము	1
289	గడ్డికోసేకత్తి	వ్యవసాయఉపకరణ	1
290	షట్‍భుజి	అకృతి	1
291	శుభ్రంచేసుకొనటం	పుక్కలింత	1
292	రత్నకంబళి	తివాచి	1
293	మిశ్రరాగం	సారంగనటరాగం	1
294	గానపక్షి	పియరౌలా	1
295	సామాగ్ర్రిలు	వాద్యకుంజీ	1
296	ఎద్దులబండియాత్ర	అనాగతం	1
297	చంద్రమాసం	జ్యేష్ఠమాసం	1
298	పులియటం	క్రుళ్లు	1
299	పాలిచ్చుజంతువు	లేమర్	1
300	బంగారుకుండ	ఇత్తడికలిశం	1
301	లోకనృత్యము	గరబా	1
302	మిశ్రరాగం	కామోదరాగం	1
303	తుపాకిగొట్టం	సామాగ్ర్రిలు	1
304	ఇంటిపూరికప్పు	పురికప్పు	1
305	నాగటికర్రు	బాణపుమొన	1
306	పినాకీ	తంతివాయిద్యం	1
307	ఆడఒంటె	రేసుఆడుఒంటె	1
308	ఊహాప్రాణి	మీర్‍భుచడీ	1
309	అనలపక్షి	ఊహాప్రాణి	1
310	మిశ్రరాగం	సుహాబిలావల్‍రాగం	1
311	చక్రవాకపక్షి	భరతపక్షి	1
312	చంద్రమాసం	ఆశాఢమాసం	1
313	చిన్నపళ్ళెం	చతురస్త్రాకారపుగిన్నె	1
314	ఎక్కములు	౩/4వంతుఎక్కం	1
315	వీర్యనష్ట్యవ్యాధి	శుక్రనాశరోగం	1
316	ఆసియాదేశము	తిబ్బెతి	1
317	అంబారి	అంబాలి	1
318	ఊదుడువాయిద్యం	క్లార్‍నెట్	1
319	నెమలికేక	ఘీంకరించు	1
320	మినపగారె	మెంతాకువడియాలు	1
321	మెడగీత	శరీరవెలుపలిభాగము	1
322	మూతవేయటం	ఏనుగుదంతపుతొడుగు	1
323	ధార్మికకర్మలు	పాణిగ్రహణం	1
324	తగినవిధము	సుఖమయస్థితి	1
325	వీర్యనష్ట్యవ్యాధి	రక్తప్రమేహం	1
326	వాద్యయంత్రములు	ఊదుడువాయిద్యం	1
327	ఖాతాపుస్తకం	వడ్డీఖాతాపుస్తకం	1
328	ఠగమురీ	ఠగమోదక్	1
329	నగిషీపని	తహనీయో	1
330	కలుసుకొను	జనసంపర్కము	1
331	మృదంగవాద్యం	ఢంక	1
332	తబల	మృదంగవాద్యం	1
333	మిశ్రరాగం	ఎమనకళ్యాణరాగం	1
334	త్రాసుపళ్ళెం	సామాగ్ర్రిలు	1
335	జనసంపర్కము	కలుసుకొను	1
336	పెద్దకర్రపాత్ర	చిన్నకొయ్యపాత్ర	1
337	శారీరకపని	చేతిప్రేరణ	1
338	కృత్రిమప్రదేశం	తపాలాకార్యాలయము	1
339	తాళవాద్యం	వాద్యయంత్రములు	1
340	పరీక్షించువాడు	రత్నములవ్యాపారి	1
341	శరీర‍అంతర్భాగం	అన్నకోశము	1
342	దండతామ్రి	జలతరంగం	1
343	అంతఃశ్రావ్యగ్రంధులు	తంత్రిక	1
344	స్నానగది	ఆవిరిస్నానం	1
345	పెద్దమోకు	ఏనుగుసాంకెళ్లు	1
346	కలగీరాగం	లావనీ	1
347	లేమర్	పాలిచ్చుజంతువు	1
348	కాళ్ళపీట	చెప్పులసౌకర్యం	1
349	శరీరవెలుపలిభాగము	చేపరెక్క	1
350	లోహపాత్ర	పరాతం	1
351	బంజరుభూమి	బీడుభూమి	1
352	ఎద్దుమూపరము	శరీరవెలుపలిభాగము	1
353	తామరపుష్పము	నీటిమొక్క	1
354	ఉన్నికంబలి	రత్నకంబళి	1
355	మంగళకలిశం	పెళ్లికలశం	1
356	విజ్ఞానసర్వస్వము	శబ్ధకోశం	1
357	గంధపుసారం	క్షారం	1
358	నసతరంగీ	ఊదుడువాయిద్యం	1
359	అకృతి	చతుర్భుజము	1
360	ఖాతాపుస్తకం	రోజువారీపుస్తకం	1
361	సందేహంలేని	అనుమానములేని	1
362	శరీరవెలుపలిభాగము	తాబేలువెన్నుచిప్ప	1
363	కనురెప్పవాపు	కంటిరోగం	1
364	వెన్నెముకప్రాణి	పాలిచ్చుజంతువు	1
365	నీటిమొక్క	సింఘాడా	1
366	పశువులశాఖ	పశుశాల	1
367	చిన్నడప్పు	మృదంగవాద్యం	1
368	లోజ్వరం	సన్నిపాతజ్వరం	1
369	సంభోధించుట	పొగరబోతు	1
370	పరాతం	లోహపాత్ర	1
371	వాద్యయంత్రములు	జలతరంగం	1
372	శంకాకారం	అకృతి	1
373	కంటిరోగం	కళ్లకలక	1
374	జలతరంగం	వాద్యయంత్రములు	1
375	ప్రలోభం	దూడబొమ్మ	1
376	బీడుభూమి	బంజరుభూమి	1
377	యూరోపియాదేశాలు	స్విట్జర్‍లాండ్‍	1
378	దూడబొమ్మ	ప్రలోభం	1
379	మిశ్రమపదార్థం	కార్బోహైడ్రేట్స్	1
380	దుర్మార్గప్రజలు	ఊహాప్రాణి	1
381	ద్వితార	తంతివాయిద్యం	1
382	గుడిపూజారి	తీర్థపురోహితుడు	1
383	ఖంజరీ	మృదంగవాద్యం	1
384	ఊహాప్రాణి	దుర్మార్గప్రజలు	1
385	పాలిచ్చుజంతువు	వెన్నెముకప్రాణి	1
386	లిపివిధానం	రచనాపద్దతి	1
387	కంటిరోగం	పిత్తాభిస్యంద్	1
388	సరిపోకపోవు	అసంతులితము	1
389	కాళ్ళపీట	ఇనుపకొక్కెం	1
390	వెన్నెముకప్రాణి	ఉభయచరజీవి	1
391	పవిత్రస్థానం	స్థూపము	1
392	ప్రార్థనాస్థలం	పవిత్రస్థానం	1
393	నేయుట	అకృతి	1
394	పరుషాలు	వ్యాకరణభేధం	1
395	మిశ్రరాగం	గౌడసారంగరాగం	1
396	ప్రాకృతికరంధ్రం	కర్ణరంధ్రము	1
397	సమతలభూమి	సమతులభూమి	1
398	కంటికురుపు	చిన్నపుండు	1
399	జడబిల్ల	పాపిడిబిళ్ళా	1
400	రహస్యచిట్టా	జమాబంధీపుస్తకం	1
401	నేతపనిముట్లు	పంటెకోల	1
402	బ్రహ్మతాళం	ఎద్దులబండియాత్ర	1
403	వాద్యయంత్రములు	మహాసూత్	1
404	కళ్యాణనటరాగం	మిశ్రరాగం	1
405	చెవిఆభరణం	చంపసరాలు	1
406	పురికప్పు	ఇంటిపూరికప్పు	1
407	దూళం	గానుగఇరుసు	1
408	మిశ్రరాగం	కళ్యాణనటరాగం	1
409	క్షారం	గంధపుసారం	1
410	సారంగనటరాగం	మిశ్రరాగం	1
411	ఊహాప్రాణి	అనలపక్షి	1
412	వాద్యయంత్రములు	మృదంగవాద్యం	1
413	పుల్లదనం	అప్రయత్నక్రియ	1
414	వర్ణవృత్తం	అనంగశేఖర్	1
415	రచనాకారుడు	కోశకారుడు	1
416	చెట్టుభాగం	చెట్టుబోదె	1
417	లావనీ	లోకనృత్యము	1
418	మశూచిరోగం	మశూచీరోగం	1
419	కిందిరాయి	తిరుగలిరాయి	1
420	కంటిరోగం	రక్తార్మవ్యాధి	1
421	రోజువారీపుస్తకం	ఖాతాపుస్తకం	1
422	పాలిచ్చుజంతువు	రెనెడియార్	1
423	శామియానా	గుఢారం	1
424	బెల్లంపాకం	నిరూపించబడుట	1
425	సంగణకప్రణాళిక	సాఫ్ట్‍వేర్‍	1
426	ఊదుడువాయిద్యం	మురచంగ్	1
427	తంతివాయిద్యం	పినాకీ	1
428	ఎద్దులబండియాత్ర	అనాఘాత్	1
429	మిశ్రరాగం	కామోదసామంతరాగం	1
430	మృదంగవాద్యం	బాయా	1
431	గుడిపూజారి	గయాపూజారి	1
432	వాద్యయంత్రములు	కుండవాయిద్యం	1
433	చెప్పులసౌకర్యం	కాళ్ళపీట	1
434	అన్నకోశము	శరీర‍అంతర్భాగం	1
435	పాల్గుణం	చంద్రమాసం	1
436	చుడామణి	పాపిడిబిళ్ళా	1
437	నేతపనిముట్లు	తీపడే	1
438	శారీరకపని	కుంబాసనం	1
439	సారానాథ్	ప్రార్థనాస్థలం	1
440	అసంతులితము	సరిపోకపోవు	1
441	మొక్కజొన్నగడ్డి	చెట్టుభాగం	1
442	అభ్యాసంలేకుండా	సరిపోకపోవు	1
443	ధార్మికకర్మలు	నిమజ్జనము	1
444	గర్భజీవి	ముండ్లపంది	1
445	నవరత్నాలమాల	రత్నాలహారము	1
446	కార్బోహైడ్రేట్స్	మిశ్రమపదార్థం	1
447	పనిచేయు	సమర్థించేవాడు	1
448	మిశ్రరాగం	కళ్యాణకామోదరాగం	1
449	కావర్	చిన్నబలెం	1
450	ప్రార్థనాస్థలం	సారానాథ్	1
451	నిమజ్జనము	ధార్మికకర్మలు	1
452	రక్తప్రమేహం	వీర్యనష్ట్యవ్యాధి	1
453	ఎక్కములు	ఒకటిన్నరఎక్కము	1
454	కదలలేనిస్థితి	చలనరహితం	1
455	జననకోశం	బీజాణువు	1
456	హూక్కాగొట్టం	నిగాలీ	1
457	ఘటకర్కటతాళం	ఎద్దులబండియాత్ర	1
458	సన్నజజి	సంపెంగ	1
459	పూరేకు	పుష్పభాగం	1
460	కావడివాడు	తీర్థయాత్రికుడు	1
461	జ్యేష్ఠమాసం	చంద్రమాసం	1
462	పొట్టుగూడు	చూరుమూల	1
463	తంతివాయిద్యం	వాద్యయంత్రములు	1
464	గాంధారరాగం	మిశ్రరాగం	1
465	తివాచి	రత్నకంబళి	1
466	మర్రిపండు	రావిపండు	1
467	దుఃఖస్థితి	దివాళాతీసినవాడు	1
468	ధనూరాసనం	యోగాసనము	1
469	కంటిరోగం	కనురెప్పవాపు	1
470	ధార్మికకర్మలు	కొంగుముడి	1
471	సమర్థించేవాడు	సామ్యావాది	1
472	ప్రాకృతికరంధ్రం	ముక్కురంధ్రాలు	1
473	పొగరబోతు	సంభోధించుట	1
474	నల్లత్రాచుపాము	విషపూరితమైనసర్పము	1
475	గోరఖనాధుడు	హఠయోగీ	1
476	వీర్యనష్ట్యవ్యాధి	వీర్యరోగం	1
477	చిన్నకొయ్యపాత్ర	పెద్దకర్రపాత్ర	1
478	రావిపండు	పిపౌలీ	1
479	అప్రయత్నక్రియ	గుండెఅదురు	1
480	బఫౌరీ	మినపగారె	1
481	ధార్మికకర్మలు	రాజతిలకము	1
482	చిన్నగిన్నె	కర్రగిన్నె	1
483	చేతాళము	తాళవాద్యం	1
484	పత్తిచెట్టు	కకహీజాతి	1
485	పిత్తాభిస్యంద్	కంటిరోగం	1
486	శరీరవెలుపలిభాగము	చెంపజుట్టు	1
487	కృత్రిమప్రదేశం	పశువులచావడి	1
488	యుద్ధవాధ్యం	వాద్యయంత్రములు	1
489	సమర్థించేవాడు	పనిచేయు	1
490	చలనరహితం	కదలలేనిస్థితి	1
491	స్నేహసూత్రం	బంధనము	1
492	అనివృత్తివాదం	ధార్మికకర్మలు	1
493	సకలింపు	ఘీంకరించు	1
494	హఠయోగీ	గోరఖనాధుడు	1
495	పుక్కలింత	శుభ్రంచేసుకొనటం	1
496	పాణిగ్రహణం	ధార్మికకర్మలు	1
497	సామాగ్ర్రిలు	తుపాకిగొట్టం	1
498	మృదంగవాద్యం	తబల	1
499	పాపిడిబిళ్ళా	తుచ్చు	1
500	గానుగరోకలి	దూళం	1
501	అకృతి	నేయుట	1
502	చెట్టుభాగం	వేళ్ళకొమ్మ	1
503	సామాగ్ర్రిలు	తుపాకికుంద	1
504	బిగుల్	ఊదుడువాయిద్యం	1
505	రహస్యఛాయాచిత్రయంత్రం	విస్ఫోటకం	1
506	స్విట్జర్‍లాండ్‍	యూరోపియాదేశాలు	1
507	సుహాబిలావల్‍రాగం	మిశ్రరాగం	1
508	శరీరవెలుపలిభాగము	మెడగీత	1
509	జలతరంగం	దండతామ్రి	1
510	బీజాణువు	జననకోశం	1
511	పుష్పభాగం	పుప్పొడిరేణువులు	1
512	సుఖమయస్థితి	తగినవిధము	1
513	తంత్రిక	అంతఃశ్రావ్యగ్రంధులు	1
514	తంత్రిక	బాధనాడీ	1
515	కోశకారుడు	రచనాకారుడు	1
516	కంటిరోగం	నేత్రరోగం	1
517	ఇనుపకొక్కెం	కాళ్ళపీట	1
518	ఊదుడువాయిద్యం	నసతరంగీ	1
519	ఆడమేక	చాపుమేక	1
520	అకృతి	బుగ్గసొట్ట	1
521	అజుజా	మాంసాహారజంతువు	1
522	తీర్థయాత్రికుడు	కావడివాడు	1
523	పాపిడిబిళ్ళా	పాపిటిబిల్ల	1
524	మశూచీరోగం	మశూచిరోగం	1
525	దేవనాగరిలిపి	బ్రాహ్మిలిపి	1
526	దాణాగది	పొట్టుగూడు	1
527	మృదంగవాద్యం	వాద్యయంత్రములు	1
528	వీర్యనురగవ్యాధి	వీర్యనష్ట్యవ్యాధి	1
529	ఆశాఢమాసం	చంద్రమాసం	1
530	గుండెఅదురు	అప్రయత్నక్రియ	1
531	ఇసరాజ్	తంతివాయిద్యం	1
532	చప్పట్లమోత	వాద్యయంత్రములు	1
